Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season onset,Bin,week,40,41,4.55E-30
US National,Season onset,Bin,week,41,42,5.24E-25
US National,Season onset,Bin,week,42,43,5.45E-15
US National,Season onset,Bin,week,43,44,6.16E-08
US National,Season onset,Bin,week,44,45,0.000259101
US National,Season onset,Bin,week,45,46,0.011762063
US National,Season onset,Bin,week,46,47,0.178873296
US National,Season onset,Bin,week,47,48,0.390532728
US National,Season onset,Bin,week,48,49,0.050805453
US National,Season onset,Bin,week,49,50,0.014053306
US National,Season onset,Bin,week,50,51,0.002774489
US National,Season onset,Bin,week,51,52,1.62E-06
US National,Season onset,Bin,week,52,53,5.06E-13
US National,Season onset,Bin,week,1,2,4.61E-27
US National,Season onset,Bin,week,2,3,1.34E-37
US National,Season onset,Bin,week,3,4,1.14E-45
US National,Season onset,Bin,week,4,5,1.31E-54
US National,Season onset,Bin,week,5,6,6.10E-66
US National,Season onset,Bin,week,6,7,2.52E-80
US National,Season onset,Bin,week,7,8,6.79E-95
US National,Season onset,Bin,week,8,9,6.73E-112
US National,Season onset,Bin,week,9,10,4.43E-129
US National,Season onset,Bin,week,10,11,5.94E-145
US National,Season onset,Bin,week,11,12,9.08E-164
US National,Season onset,Bin,week,12,13,4.02E-183
US National,Season onset,Bin,week,13,14,6.60E-202
US National,Season onset,Bin,week,14,15,1.90E-212
US National,Season onset,Bin,week,15,16,6.97E-220
US National,Season onset,Bin,week,16,17,3.40E-225
US National,Season onset,Bin,week,17,18,1.30E-227
US National,Season onset,Bin,week,18,19,5.97E-227
US National,Season onset,Bin,week,19,20,7.34E-224
US National,Season onset,Bin,week,20,21,1.33E-221
US National,Season onset,Bin,week,none,none,0.350937884
US National,Season onset,Point,week,NA,NA,47
US National,Season peak week,Point,week,NA,NA,7
US National,Season peak week,Bin,week,40,41,0
US National,Season peak week,Bin,week,41,42,0
US National,Season peak week,Bin,week,42,43,0
US National,Season peak week,Bin,week,43,44,0
US National,Season peak week,Bin,week,44,45,0
US National,Season peak week,Bin,week,45,46,0
US National,Season peak week,Bin,week,46,47,0
US National,Season peak week,Bin,week,47,48,5.38E-270
US National,Season peak week,Bin,week,48,49,0.00E+00
US National,Season peak week,Bin,week,49,50,4.47E-285
US National,Season peak week,Bin,week,50,51,1.49E-128
US National,Season peak week,Bin,week,51,52,1.03E-46
US National,Season peak week,Bin,week,52,53,1.29E-11
US National,Season peak week,Bin,week,1,2,5.31E-34
US National,Season peak week,Bin,week,2,3,7.24E-63
US National,Season peak week,Bin,week,3,4,4.27E-45
US National,Season peak week,Bin,week,4,5,1.11E-20
US National,Season peak week,Bin,week,5,6,1.24E-06
US National,Season peak week,Bin,week,6,7,0.166081729
US National,Season peak week,Bin,week,7,8,0.625237679
US National,Season peak week,Bin,week,8,9,0.205679319
US National,Season peak week,Bin,week,9,10,0.00298073
US National,Season peak week,Bin,week,10,11,1.91E-05
US National,Season peak week,Bin,week,11,12,2.28E-07
US National,Season peak week,Bin,week,12,13,2.55E-24
US National,Season peak week,Bin,week,13,14,5.61E-63
US National,Season peak week,Bin,week,14,15,1.92E-137
US National,Season peak week,Bin,week,15,16,2.37E-263
US National,Season peak week,Bin,week,16,17,0
US National,Season peak week,Bin,week,17,18,0
US National,Season peak week,Bin,week,18,19,0
US National,Season peak week,Bin,week,19,20,0
US National,Season peak week,Bin,week,20,21,0
US National,Season peak percentage,Point,percent,NA,NA,5.245935889
US National,Season peak percentage,Bin,percent,0,0.1,4.82E-45
US National,Season peak percentage,Bin,percent,0.1,0.2,2.79E-41
US National,Season peak percentage,Bin,percent,0.2,0.3,1.02E-39
US National,Season peak percentage,Bin,percent,0.3,0.4,3.46E-38
US National,Season peak percentage,Bin,percent,0.4,0.5,1.09E-36
US National,Season peak percentage,Bin,percent,0.5,0.6,3.20E-35
US National,Season peak percentage,Bin,percent,0.6,0.7,8.70E-34
US National,Season peak percentage,Bin,percent,0.7,0.8,2.20E-32
US National,Season peak percentage,Bin,percent,0.8,0.9,5.16E-31
US National,Season peak percentage,Bin,percent,0.9,1,1.12E-29
US National,Season peak percentage,Bin,percent,1,1.1,2.27E-28
US National,Season peak percentage,Bin,percent,1.1,1.2,4.27E-27
US National,Season peak percentage,Bin,percent,1.2,1.3,7.45E-26
US National,Season peak percentage,Bin,percent,1.3,1.4,1.21E-24
