"location","target","type","unit","bin_start_incl","bin_end_notincl","value"
"US National","Season onset","Point","week",NA,NA,2
"US National","Season onset","Bin","week","40","41.0",0.000493582558800825
"US National","Season onset","Bin","week","41","42.0",0.000493582558800825
"US National","Season onset","Bin","week","42","43.0",0.000493582558800825
"US National","Season onset","Bin","week","43","44.0",0.000493582558800825
"US National","Season onset","Bin","week","44","45.0",0.000493582558800825
"US National","Season onset","Bin","week","45","46.0",0.000493583272926731
"US National","Season onset","Bin","week","46","47.0",0.000502514131502259
"US National","Season onset","Bin","week","47","48.0",0.000600926394302228
"US National","Season onset","Bin","week","48","49.0",0.00108236165765181
"US National","Season onset","Bin","week","49","50.0",0.0309868672039694
"US National","Season onset","Bin","week","50","51.0",0.0727400867666307
"US National","Season onset","Bin","week","51","52.0",0.214613560701034
"US National","Season onset","Bin","week","52","53.0",0.0262982243674279
"US National","Season onset","Bin","week","1","2.0",0.0440914139965825
"US National","Season onset","Bin","week","2","3.0",0.230672526965149
"US National","Season onset","Bin","week","3","4.0",0.298171247893338
"US National","Season onset","Bin","week","4","5.0",0.0463552588169419
"US National","Season onset","Bin","week","5","6.0",0.0160989910601801
"US National","Season onset","Bin","week","6","7.0",0.00613588634012494
"US National","Season onset","Bin","week","7","8.0",0.00107004070057718
"US National","Season onset","Bin","week","8","9.0",0.000850766913008567
"US National","Season onset","Bin","week","9","10.0",0.000779242918806534
"US National","Season onset","Bin","week","10","11.0",0.000636409882300057
"US National","Season onset","Bin","week","11","12.0",0.000493583272926731
"US National","Season onset","Bin","week","12","13.0",0.000493582558800825
"US National","Season onset","Bin","week","13","14.0",0.000493582558800825
"US National","Season onset","Bin","week","14","15.0",0.000493582558800825
"US National","Season onset","Bin","week","15","16.0",0.000493582558800825
"US National","Season onset","Bin","week","16","17.0",0.000493582558800825
"US National","Season onset","Bin","week","17","18.0",0.000493582558800825
"US National","Season onset","Bin","week","18","19.0",0.000493582558800825
"US National","Season onset","Bin","week","19","20.0",0.000493582558800825
"US National","Season onset","Bin","week","20","21.0",0.000493582558800825
"US National","Season onset","Bin","week","none","none",0.00041635092140771
"US National","Season peak week","Point","week",NA,NA,10
"US National","Season peak week","Bin","week","40","41.0",0.000513064762110127
"US National","Season peak week","Bin","week","41","42.0",0.000513064762110127
"US National","Season peak week","Bin","week","42","43.0",0.000513064762110127
"US National","Season peak week","Bin","week","43","44.0",0.000513064762110127
"US National","Season peak week","Bin","week","44","45.0",0.000513064762110127
"US National","Season peak week","Bin","week","45","46.0",0.000513064762110127
"US National","Season peak week","Bin","week","46","47.0",0.000513064762110127
"US National","Season peak week","Bin","week","47","48.0",0.000513064762110127
"US National","Season peak week","Bin","week","48","49.0",0.000513064762110127
"US National","Season peak week","Bin","week","49","50.0",0.000513064762110127
"US National","Season peak week","Bin","week","50","51.0",0.00142982100310397
"US National","Season peak week","Bin","week","51","52.0",0.00178459692144254
"US National","Season peak week","Bin","week","52","53.0",0.00517167897441811
"US National","Season peak week","Bin","week","1","2.0",0.00968282890873409
"US National","Season peak week","Bin","week","2","3.0",0.0139167244874038
"US National","Season peak week","Bin","week","3","4.0",0.0175437067022842
"US National","Season peak week","Bin","week","4","5.0",0.0171401176442201
"US National","Season peak week","Bin","week","5","6.0",0.0140753453186526
"US National","Season peak week","Bin","week","6","7.0",0.00936260853121835
"US National","Season peak week","Bin","week","7","8.0",0.086854951627831
"US National","Season peak week","Bin","week","8","9.0",0.0202421561713229
"US National","Season peak week","Bin","week","9","10.0",0.0915999330113301
"US National","Season peak week","Bin","week","10","11.0",0.424938177422749
"US National","Season peak week","Bin","week","11","12.0",0.103972211052836
"US National","Season peak week","Bin","week","12","13.0",0.0692845453081513
"US National","Season peak week","Bin","week","13","14.0",0.0424743909298819
"US National","Season peak week","Bin","week","14","15.0",0.0187573202958691
"US National","Season peak week","Bin","week","15","16.0",0.0154037028081848
"US National","Season peak week","Bin","week","16","17.0",0.0132651014110614
"US National","Season peak week","Bin","week","17","18.0",0.00843410466739763
"US National","Season peak week","Bin","week","18","19.0",0.0048173315219356
"US National","Season peak week","Bin","week","19","20.0",0.00280024236716307
"US National","Season peak week","Bin","week","20","21.0",0.00191775529170773
"US National","Season peak percentage","Point","percent",NA,NA,3.5
"US National","Season peak percentage","Bin","percent","0","0.5",0.000513313096704791
"US National","Season peak percentage","Bin","percent","0.5","1.0",0.000519098641199011
"US National","Season peak percentage","Bin","percent","1","1.5",0.000529729604654901
"US National","Season peak percentage","Bin","percent","1.5","2.0",0.000584642485261887
"US National","Season peak percentage","Bin","percent","2","2.5",0.00186574756900058
"US National","Season peak percentage","Bin","percent","2.5","3.0",0.0182142834404337
"US National","Season peak percentage","Bin","percent","3","3.5",0.231761160139967
"US National","Season peak percentage","Bin","percent","3.5","4.0",0.517527417676609
"US National","Season peak percentage","Bin","percent","4","4.5",0.143407372167296
"US National","Season peak percentage","Bin","percent","4.5","5.0",0.0227992404868955
"US National","Season peak percentage","Bin","percent","5","5.5",0.0128331478155745
"US National","Season peak percentage","Bin","percent","5.5","6.0",0.0108373378496463
"US National","Season peak percentage","Bin","percent","6","6.5",0.00906505465907314
"US National","Season peak percentage","Bin","percent","6.5","7.0",0.00762979993342568
"US National","Season peak percentage","Bin","percent","7","7.5",0.006012352110158
"US National","Season peak percentage","Bin","percent","7.5","8.0",0.00443523259369437
"US National","Season peak percentage","Bin","percent","8","8.5",0.00309202972392701
"US National","Season peak percentage","Bin","percent","8.5","9.0",0.00207916245818278
