Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season onset,Point,week,NA,NA,51
US National,Season onset,Bin,week,40,41,0.080021
US National,Season onset,Bin,week,41,42,0.012787
US National,Season onset,Bin,week,42,43,0.011728
US National,Season onset,Bin,week,43,44,0.013216
US National,Season onset,Bin,week,44,45,0.02754
US National,Season onset,Bin,week,45,46,0.056145
US National,Season onset,Bin,week,46,47,0.034526
US National,Season onset,Bin,week,47,48,0.046219
US National,Season onset,Bin,week,48,49,0.119909
US National,Season onset,Bin,week,49,50,0.160618
US National,Season onset,Bin,week,50,51,0.119318
US National,Season onset,Bin,week,51,52,0.163185
US National,Season onset,Bin,week,52,53,0.09927
US National,Season onset,Bin,week,1,2,0.028786
US National,Season onset,Bin,week,2,3,0.01359
US National,Season onset,Bin,week,3,4,0.005751
US National,Season onset,Bin,week,4,5,0.002157
US National,Season onset,Bin,week,5,6,0.000776
US National,Season onset,Bin,week,6,7,0.000291
US National,Season onset,Bin,week,7,8,0.000069
US National,Season onset,Bin,week,8,9,0.000025
US National,Season onset,Bin,week,9,10,0.000009
US National,Season onset,Bin,week,10,11,0.000003
US National,Season onset,Bin,week,11,12,0.000001
US National,Season onset,Bin,week,12,13,0
US National,Season onset,Bin,week,13,14,0
US National,Season onset,Bin,week,14,15,0.000002
US National,Season onset,Bin,week,15,16,0.000011
US National,Season onset,Bin,week,16,17,0.000038
US National,Season onset,Bin,week,17,18,0.000103
US National,Season onset,Bin,week,18,19,0.000219
US National,Season onset,Bin,week,19,20,0.000361
US National,Season onset,Bin,week,20,21,0.000464
US National,Season onset,Bin,week,none,none,0.002861
US National,Season peak week,Point,week,NA,NA,1
US National,Season peak week,Bin,week,40,41,0
US National,Season peak week,Bin,week,41,42,0
US National,Season peak week,Bin,week,42,43,0.000001
US National,Season peak week,Bin,week,43,44,0.000008
US National,Season peak week,Bin,week,44,45,0.000056
US National,Season peak week,Bin,week,45,46,0.000324
US National,Season peak week,Bin,week,46,47,0.001497
US National,Season peak week,Bin,week,47,48,0.005524
US National,Season peak week,Bin,week,48,49,0.016314
US National,Season peak week,Bin,week,49,50,0.038716
US National,Season peak week,Bin,week,50,51,0.074215
US National,Season peak week,Bin,week,51,52,0.115659
US National,Season peak week,Bin,week,52,53,0.147644
US National,Season peak week,Bin,week,1,2,0.155762
US National,Season peak week,Bin,week,2,3,0.137472
US National,Season peak week,Bin,week,3,4,0.103777
US National,Season peak week,Bin,week,4,5,0.070234
US National,Season peak week,Bin,week,5,6,0.04635
US National,Season peak week,Bin,week,6,7,0.032254
US National,Season peak week,Bin,week,7,8,0.023193
US National,Season peak week,Bin,week,8,9,0.015566
US National,Season peak week,Bin,week,9,10,0.00894
US National,Season peak week,Bin,week,10,11,0.004208
US National,Season peak week,Bin,week,11,12,0.001605
US National,Season peak week,Bin,week,12,13,0.000502
US National,Season peak week,Bin,week,13,14,0.000135
US National,Season peak week,Bin,week,14,15,0.000034
US National,Season peak week,Bin,week,15,16,0.000009
US National,Season peak week,Bin,week,16,17,0.000002
US National,Season peak week,Bin,week,17,18,0.000001
US National,Season peak week,Bin,week,18,19,0
US National,Season peak week,Bin,week,19,20,0
US National,Season peak week,Bin,week,20,21,0
US National,Season peak percentage,Point,percent,NA,NA,6.4
US National,Season peak percentage,Bin,percent,0,0.1,0
US National,Season peak percentage,Bin,percent,0.1,0.2,0
US National,Season peak percentage,Bin,percent,0.2,0.3,0
US National,Season peak percentage,Bin,percent,0.3,0.4,0
US National,Season peak percentage,Bin,percent,0.4,0.5,0
US National,Season peak percentage,Bin,percent,0.5,0.6,0
US National,Season peak percentage,Bin,percent,0.6,0.7,0
US National,Season peak percentage,Bin,percent,0.7,0.8,0
US National,Season peak percentage,Bin,percent,0.8,0.9,0
US National,Season peak percentage,Bin,percent,0.9,1,0
US National,Season peak percentage,Bin,percent,1,1.1,0
US National,Season peak percentage,Bin,percent,1.1,1.2,0
US National,Season peak percentage,Bin,percent,1.2,1.3,0
US National,Season peak percentage,Bin,percent,1.3,1.4,0
US National,Season peak percentage,Bin,percent,1.4,1.5,0
US National,Season peak percentage,Bin,percent,1.5,1.6,0
US National,Season peak percentage,Bin,percent,1.6,1.7,0
US National,Season peak percentage,Bin,percent,1.7,1.8,0
US National,Season peak percentage,Bin,percent,1.8,1.9,0
US National,Season peak percentage,Bin,percent,1.9,2,0.000015
US National,Season peak percentage,Bin,percent,2,2.1,0.000219
US National,Season peak percentage,Bin,percent,2.1,2.2,0.000912
US National,Season peak percentage,Bin,percent,2.2,2.3,0.001639
US National,Season peak percentage,Bin,percent,2.3,2.4,0.001223
US National,Season peak percentage,Bin,percent,2.4,2.5,0.001257
US National,Season peak percentage,Bin,percent,2.5,2.6,0.004194
US National,Season peak percentage,Bin,percent,2.6,2.7,0.007354
US National,Season peak percentage,Bin,percent,2.7,2.8,0.004982
US National,Season peak percentage,Bin,percent,2.8,2.9,0.001321
US National,Season peak percentage,Bin,percent,2.9,3,0.001044
US National,Season peak percentage,Bin,percent,3,3.1,0.006149
US National,Season peak percentage,Bin,percent,3.1,3.2,0.015451
US National,Season peak percentage,Bin,percent,3.2,3.3,0.014291
US National,Season peak percentage,Bin,percent,3.3,3.4,0.006466
US National,Season peak percentage,Bin,percent,3.4,3.5,0.011838
US National,Season peak percentage,Bin,percent,3.5,3.6,0.028578
US National,Season peak percentage,Bin,percent,3.6,3.7,0.027856
US National,Season peak percentage,Bin,percent,3.7,3.8,0.014262
US National,Season peak percentage,Bin,percent,3.8,3.9,0.014401
US National,Season peak percentage,Bin,percent,3.9,4,0.020322
US National,Season peak percentage,Bin,percent,4,4.1,0.015577
US National,Season peak percentage,Bin,percent,4.1,4.2,0.005863
US National,Season peak percentage,Bin,percent,4.2,4.3,0.003058
US National,Season peak percentage,Bin,percent,4.3,4.4,0.00361
US National,Season peak percentage,Bin,percent,4.4,4.5,0.002653
US National,Season peak percentage,Bin,percent,4.5,4.6,0.000893
US National,Season peak percentage,Bin,percent,4.6,4.7,0.000131
US National,Season peak percentage,Bin,percent,4.7,4.8,0.000013
US National,Season peak percentage,Bin,percent,4.8,4.9,0.000019
US National,Season peak percentage,Bin,percent,4.9,5,0.00005
US National,Season peak percentage,Bin,percent,5,5.1,0.001177
US National,Season peak percentage,Bin,percent,5.1,5.2,0.003636
US National,Season peak percentage,Bin,percent,5.2,5.3,0.004573
US National,Season peak percentage,Bin,percent,5.3,5.4,0.014546
US National,Season peak percentage,Bin,percent,5.4,5.5,0.04002
US National,Season peak percentage,Bin,percent,5.5,5.6,0.048284
US National,Season peak percentage,Bin,percent,5.6,5.7,0.024358
US National,Season peak percentage,Bin,percent,5.7,5.8,0.007605
US National,Season peak percentage,Bin,percent,5.8,5.9,0.002347
US National,Season peak percentage,Bin,percent,5.9,6,0.002833
US National,Season peak percentage,Bin,percent,6,6.1,0.011045
US National,Season peak percentage,Bin,percent,6.1,6.2,0.035698
US National,Season peak percentage,Bin,percent,6.2,6.3,0.075014
US National,Season peak percentage,Bin,percent,6.3,6.4,0.068781
US National,Season peak percentage,Bin,percent,6.4,6.5,0.029602
US National,Season peak percentage,Bin,percent,6.5,6.6,0.013391
US National,Season peak percentage,Bin,percent,6.6,6.7,0.00595
US National,Season peak percentage,Bin,percent,6.7,6.8,0.007631
US National,Season peak percentage,Bin,percent,6.8,6.9,0.025359
US National,Season peak percentage,Bin,percent,6.9,7,0.036846
US National,Season peak percentage,Bin,percent,7,7.1,0.019924
US National,Season peak percentage,Bin,percent,7.1,7.2,0.004186
US National,Season peak percentage,Bin,percent,7.2,7.3,0.013636
US National,Season peak percentage,Bin,percent,7.3,7.4,0.042277
US National,Season peak percentage,Bin,percent,7.4,7.5,0.049802
US National,Season peak percentage,Bin,percent,7.5,7.6,0.021609
US National,Season peak percentage,Bin,percent,7.6,7.7,0.003453
US National,Season peak percentage,Bin,percent,7.7,7.8,0.000209
US National,Season peak percentage,Bin,percent,7.8,7.9,0.000006
US National,Season peak percentage,Bin,percent,7.9,8,0.000003
US National,Season peak percentage,Bin,percent,8,8.1,0.004115
US National,Season peak percentage,Bin,percent,8.1,8.2,0.013498
US National,Season peak percentage,Bin,percent,8.2,8.3,0.01629
US National,Season peak percentage,Bin,percent,8.3,8.4,0.007232
US National,Season peak percentage,Bin,percent,8.4,8.5,0.001181
US National,Season peak percentage,Bin,percent,8.5,8.6,0.000103
US National,Season peak percentage,Bin,percent,8.6,8.7,0.000097
US National,Season peak percentage,Bin,percent,8.7,8.8,0.000109
US National,Season peak percentage,Bin,percent,8.8,8.9,0.000045
US National,Season peak percentage,Bin,percent,8.9,9,0.000007
US National,Season peak percentage,Bin,percent,9,9.1,0.000001
US National,Season peak percentage,Bin,percent,9.1,9.2,0.000001
US National,Season peak percentage,Bin,percent,9.2,9.3,0.000001
US National,Season peak percentage,Bin,percent,9.3,9.4,0
US National,Season peak percentage,Bin,percent,9.4,9.5,0
US National,Season peak percentage,Bin,percent,9.5,9.6,0
US National,Season peak percentage,Bin,percent,9.6,9.7,0
US National,Season peak percentage,Bin,percent,9.7,9.8,0
US National,Season peak percentage,Bin,percent,9.8,9.9,0
US National,Season peak percentage,Bin,percent,9.9,10,0
US National,Season peak percentage,Bin,percent,10,10.1,0
US National,Season peak percentage,Bin,percent,10.1,10.2,0.0089
US National,Season peak percentage,Bin,percent,10.2,10.3,0.035095
US National,Season peak percentage,Bin,percent,10.3,10.4,0.050909
US National,Season peak percentage,Bin,percent,10.4,10.5,0.027168
US National,Season peak percentage,Bin,percent,10.5,10.6,0.005334
US National,Season peak percentage,Bin,percent,10.6,10.7,0.000385
US National,Season peak percentage,Bin,percent,10.7,10.8,0
US National,Season peak percentage,Bin,percent,10.8,10.9,0
US National,Season peak percentage,Bin,percent,10.9,11,0.000006
US National,Season peak percentage,Bin,percent,11,11.1,0.000016
