"location","target","type","unit","bin_start_incl","bin_end_notincl","value"
"US National","Season onset","Point","week",NA,NA,51
"US National","Season onset","Bin","week","40","41",0.0010084
"US National","Season onset","Bin","week","41","42",0.00102024
"US National","Season onset","Bin","week","42","43",0.00105172
"US National","Season onset","Bin","week","43","44",0.00114061
"US National","Season onset","Bin","week","44","45",0.0014071
"US National","Season onset","Bin","week","45","46",0.00224953
"US National","Season onset","Bin","week","46","47",0.00500391
"US National","Season onset","Bin","week","47","48",0.01393844
"US National","Season onset","Bin","week","48","49",0.04048753
"US National","Season onset","Bin","week","49","50",0.10344989
"US National","Season onset","Bin","week","50","51",0.19836717
"US National","Season onset","Bin","week","51","52",0.25074386
"US National","Season onset","Bin","week","52","53",0.19836717
"US National","Season onset","Bin","week","1","2",0.10344989
"US National","Season onset","Bin","week","2","3",0.04048753
"US National","Season onset","Bin","week","3","4",0.01393844
"US National","Season onset","Bin","week","4","5",0.00500391
"US National","Season onset","Bin","week","5","6",0.00224953
"US National","Season onset","Bin","week","6","7",0.0014071
"US National","Season onset","Bin","week","7","8",0.00114061
"US National","Season onset","Bin","week","8","9",0.00105172
"US National","Season onset","Bin","week","9","10",0.00102024
"US National","Season onset","Bin","week","10","11",0.0010084
"US National","Season onset","Bin","week","11","12",0.00100368
"US National","Season onset","Bin","week","12","13",0.00100169
"US National","Season onset","Bin","week","13","14",0.00100082
"US National","Season onset","Bin","week","14","15",0.00100041
"US National","Season onset","Bin","week","15","16",0.00100021
"US National","Season onset","Bin","week","16","17",0.00100011
"US National","Season onset","Bin","week","17","18",0.00100006
"US National","Season onset","Bin","week","18","19",0.00100004
"US National","Season onset","Bin","week","19","20",0.00100002
"US National","Season onset","Bin","week","20","21",0.00100001
"US National","Season onset","Bin","week","none","none",0.001
"US National","Season peak week","Point","week",NA,NA,10
"US National","Season peak week","Bin","week","40","41",0.001
"US National","Season peak week","Bin","week","41","42",0.001
"US National","Season peak week","Bin","week","42","43",0.001
"US National","Season peak week","Bin","week","43","44",0.001
"US National","Season peak week","Bin","week","44","45",0.001
"US National","Season peak week","Bin","week","45","46",0.001
"US National","Season peak week","Bin","week","46","47",0.001
"US National","Season peak week","Bin","week","47","48",0.001
"US National","Season peak week","Bin","week","48","49",0.001
"US National","Season peak week","Bin","week","49","50",0.001
"US National","Season peak week","Bin","week","50","51",0.001
"US National","Season peak week","Bin","week","51","52",0.001
"US National","Season peak week","Bin","week","52","53",0.001
"US National","Season peak week","Bin","week","1","2",0.001
"US National","Season peak week","Bin","week","2","3",0.001
"US National","Season peak week","Bin","week","3","4",0.001
"US National","Season peak week","Bin","week","4","5",0.001
"US National","Season peak week","Bin","week","5","6",0.001
"US National","Season peak week","Bin","week","6","7",0.001
"US National","Season peak week","Bin","week","7","8",0.001
"US National","Season peak week","Bin","week","8","9",0.001
"US National","Season peak week","Bin","week","9","10",0.00100021
"US National","Season peak week","Bin","week","10","11",0.96699957
"US National","Season peak week","Bin","week","11","12",0.00100021
"US National","Season peak week","Bin","week","12","13",0.001
"US National","Season peak week","Bin","week","13","14",0.001
"US National","Season peak week","Bin","week","14","15",0.001
"US National","Season peak week","Bin","week","15","16",0.001
"US National","Season peak week","Bin","week","16","17",0.001
"US National","Season peak week","Bin","week","17","18",0.001
"US National","Season peak week","Bin","week","18","19",0.001
"US National","Season peak week","Bin","week","19","20",0.001
"US National","Season peak week","Bin","week","20","21",0.001
"US National","Season peak percentage","Point","percent",NA,NA,3.7
