Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season onset,Point,week,NA,NA,47
US National,Season onset,Bin,week,40,41,0.00020000000000000115
US National,Season onset,Bin,week,41,42,0.00020000000000002646
US National,Season onset,Bin,week,42,43,0.00020000000000110245
US National,Season onset,Bin,week,43,44,0.00020000000010842698
US National,Season onset,Bin,week,44,45,0.00020000004079783842
US National,Season onset,Bin,week,45,46,0.0002001456207639398
US National,Season onset,Bin,week,46,47,0.0095637760017957
US National,Season onset,Bin,week,47,48,0.9746721566730657
US National,Season onset,Bin,week,48,49,0.00956377600179571
US National,Season onset,Bin,week,49,50,0.00020014562076390693
US National,Season onset,Bin,week,50,51,0.0002000000407979274
US National,Season onset,Bin,week,51,52,0.00020000000010839282
US National,Season onset,Bin,week,52,53,0.00020000000000110267
US National,Season onset,Bin,week,1,2,0.0002
US National,Season onset,Bin,week,2,3,0.0002
US National,Season onset,Bin,week,3,4,0.0002
US National,Season onset,Bin,week,4,5,0.0002
US National,Season onset,Bin,week,5,6,0.0002
US National,Season onset,Bin,week,6,7,0.0002
US National,Season onset,Bin,week,7,8,0.0002
US National,Season onset,Bin,week,8,9,0.0002
US National,Season onset,Bin,week,9,10,0.0002
US National,Season onset,Bin,week,10,11,0.0002
US National,Season onset,Bin,week,11,12,0.0002
US National,Season onset,Bin,week,12,13,0.0002
US National,Season onset,Bin,week,13,14,0.0002
US National,Season onset,Bin,week,14,15,0.0002
US National,Season onset,Bin,week,15,16,0.0002
US National,Season onset,Bin,week,16,17,0.0002
US National,Season onset,Bin,week,17,18,0.0002
US National,Season onset,Bin,week,18,19,0.0002
US National,Season onset,Bin,week,19,20,0.0002
US National,Season onset,Bin,week,20,21,0.0002
US National,Season onset,Bin,week,none,none,0.0002
US National,Season peak week,Point,week,NA,NA,1
US National,Season peak week,Bin,week,40,41,0.00020606060616527852
US National,Season peak week,Bin,week,41,42,0.0002060606065406666
US National,Season peak week,Bin,week,42,43,0.00020606060853704515
US National,Season peak week,Bin,week,43,44,0.0002060606206867154
US National,Season peak week,Bin,week,44,45,0.0002060607070827739
US National,Season peak week,Bin,week,45,46,0.0002060614427881325
US National,Season peak week,Bin,week,46,47,0.00020606915770411056
US National,Season peak week,Bin,week,47,48,0.00020617169298371065
US National,Season peak week,Bin,week,48,49,0.00020793558749323515
US National,Season peak week,Bin,week,49,50,0.0002467854853452067
