"location","target","unit","type","bin_start_incl","bin_end_notincl","value"
"US National","Season onset","week","Bin","40","41",0
"US National","Season onset","week","Bin","41","42",0
"US National","Season onset","week","Bin","42","43",0
"US National","Season onset","week","Bin","43","44",0
"US National","Season onset","week","Bin","44","45",0
"US National","Season onset","week","Bin","45","46",0
"US National","Season onset","week","Bin","46","47",0
"US National","Season onset","week","Bin","47","48",0
"US National","Season onset","week","Bin","48","49",0
"US National","Season onset","week","Bin","49","50",0
"US National","Season onset","week","Bin","50","51",0.990099
"US National","Season onset","week","Bin","51","52",0
"US National","Season onset","week","Bin","52","53",0
"US National","Season onset","week","Bin","1","2",0
"US National","Season onset","week","Bin","2","3",0
"US National","Season onset","week","Bin","3","4",0
"US National","Season onset","week","Bin","4","5",0
"US National","Season onset","week","Bin","5","6",0
"US National","Season onset","week","Bin","6","7",0
"US National","Season onset","week","Bin","7","8",0
"US National","Season onset","week","Bin","8","9",0
"US National","Season onset","week","Bin","9","10",0
"US National","Season onset","week","Bin","10","11",0
"US National","Season onset","week","Bin","11","12",0
"US National","Season onset","week","Bin","12","13",0
"US National","Season onset","week","Bin","13","14",0
"US National","Season onset","week","Bin","14","15",0
"US National","Season onset","week","Bin","15","16",0
"US National","Season onset","week","Bin","16","17",0
"US National","Season onset","week","Bin","17","18",0
"US National","Season onset","week","Bin","18","19",0
"US National","Season onset","week","Bin","19","20",0
"US National","Season onset","week","Bin","20","21",0
"US National","Season onset","week","Bin","none","none",0.009901
"US National","Season peak week","week","Bin","40","41",0.00114085930179411
"US National","Season peak week","week","Bin","41","42",0.00228170860359433
"US National","Season peak week","week","Bin","42","43",0.00228170860359433
"US National","Season peak week","week","Bin","43","44",0.000570427650898278
"US National","Season peak week","week","Bin","44","45",0.00114085930179411
"US National","Season peak week","week","Bin","45","46",0.000570427650898278
"US National","Season peak week","week","Bin","46","47",0.000570427650898278
"US National","Season peak week","week","Bin","47","48",0.00114085930179411
"US National","Season peak week","week","Bin","48","49",0.00114085930179411
"US National","Season peak week","week","Bin","49","50",0.000570427650898278
"US National","Season peak week","week","Bin","50","51",0.00114085930179411
"US National","Season peak week","week","Bin","51","52",0.00399298755629162
"US National","Season peak week","week","Bin","52","53",0.652297600793868
"US National","Season peak week","week","Bin","1","2",0.00342256790538844
"US National","Season peak week","week","Bin","2","3",0.000570427650898278
"US National","Season peak week","week","Bin","3","4",0.0443795728397014
"US National","Season peak week","week","Bin","4","5",0.122080925286474
"US National","Season peak week","week","Bin","5","6",0.0157967903323643
"US National","Season peak week","week","Bin","6","7",0.0163671899832797
"US National","Season peak week","week","Bin","7","8",0.0188240884796579
"US National","Season peak week","week","Bin","8","9",0.0102676937161714
"US National","Season peak week","week","Bin","9","10",0.00317403805748871
"US National","Season peak week","week","Bin","10","11",0.00773745526467738
"US National","Season peak week","week","Bin","11","12",0.0206536873599433
"US National","Season peak week","week","Bin","12","13",0.0157683903497451
"US National","Season peak week","week","Bin","13","14",0.0289331822928924
"US National","Season peak week","week","Bin","14","15",0.0151979906988297
"US National","Season peak week","week","Bin","15","16",0.000570427650898278
"US National","Season peak week","week","Bin","16","17",0.000570427650898278
"US National","Season peak week","week","Bin","17","18",0.000570427650898278
"US National","Season peak week","week","Bin","18","19",0.00114085930179411
"US National","Season peak week","week","Bin","19","20",0.000570427650898278
"US National","Season peak week","week","Bin","20","21",0.00456341720718867
"US National","Season peak percentage","percent","Bin","0","0.1",0
"US National","Season peak percentage","percent","Bin","0.1","0.2",0
"US National","Season peak percentage","percent","Bin","0.2","0.3",0
"US National","Season peak percentage","percent","Bin","0.3","0.4",0
"US National","Season peak percentage","percent","Bin","0.4","0.5",0
"US National","Season peak percentage","percent","Bin","0.5","0.6",0
"US National","Season peak percentage","percent","Bin","0.6","0.7",0
"US National","Season peak percentage","percent","Bin","0.7","0.8",0
"US National","Season peak percentage","percent","Bin","0.8","0.9",0
"US National","Season peak percentage","percent","Bin","0.9","1",0
"US National","Season peak percentage","percent","Bin","1","1.1",0.00112134994194308
"US National","Season peak percentage","percent","Bin","1.1","1.2",0
"US National","Season peak percentage","percent","Bin","1.2","1.3",0
"US National","Season peak percentage","percent","Bin","1.3","1.4",0
"US National","Season peak percentage","percent","Bin","1.4","1.5",0.00112134994194308
"US National","Season peak percentage","percent","Bin","1.5","1.6",0
"US National","Season peak percentage","percent","Bin","1.6","1.7",0
"US National","Season peak percentage","percent","Bin","1.7","1.8",0
"US National","Season peak percentage","percent","Bin","1.8","1.9",0
"US National","Season peak percentage","percent","Bin","1.9","2",0
"US National","Season peak percentage","percent","Bin","2","2.1",0.00112134994194308
"US National","Season peak percentage","percent","Bin","2.1","2.2",0.00224269988388615
"US National","Season peak percentage","percent","Bin","2.2","2.3",0.00560675970971486
"US National","Season peak percentage","percent","Bin","2.3","2.4",0.00448540976777179
"US National","Season peak percentage","percent","Bin","2.4","2.5",0.00448540976777179
"US National","Season peak percentage","percent","Bin","2.5","2.6",0.00336405982582871
"US National","Season peak percentage","percent","Bin","2.6","2.7",0.00224269988388615
"US National","Season peak percentage","percent","Bin","2.7","2.8",0.00224269988388615
"US National","Season peak percentage","percent","Bin","2.8","2.9",0.00224269988388615
"US National","Season peak percentage","percent","Bin","2.9","3",0.00224269988388615
"US National","Season peak percentage","percent","Bin","3","3.1",0
"US National","Season peak percentage","percent","Bin","3.1","3.2",0.00112134994194308
"US National","Season peak percentage","percent","Bin","3.2","3.3",0.00336405982582871
"US National","Season peak percentage","percent","Bin","3.3","3.4",0.00112134994194308
"US National","Season peak percentage","percent","Bin","3.4","3.5",0.0576171970169194
"US National","Season peak percentage","percent","Bin","3.5","3.6",0.0538575972115695
"US National","Season peak percentage","percent","Bin","3.6","3.7",0.0609467968445323
"US National","Season peak percentage","percent","Bin","3.7","3.8",0.056473797076118
"US National","Season peak percentage","percent","Bin","3.8","3.9",0.0516754973245458
"US National","Season peak percentage","percent","Bin","3.9","4",0.0521884972979857
"US National","Season peak percentage","percent","Bin","4","4.1",0.0479554975171456
"US National","Season peak percentage","percent","Bin","4.1","4.2",0.0502289973994371
"US National","Season peak percentage","percent","Bin","4.2","4.3",0.0444736976974128
"US National","Season peak percentage","percent","Bin","4.3","4.4",0.040824997886321
"US National","Season peak percentage","percent","Bin","4.4","4.5",0.0415693978477804
"US National","Season peak percentage","percent","Bin","4.5","4.6",0.0355361981601441
"US National","Season peak percentage","percent","Bin","4.6","4.7",0.0339795982407357
"US National","Season peak percentage","percent","Bin","4.7","4.8",0.0313303983778957
"US National","Season peak percentage","percent","Bin","4.8","4.9",0.0253795986859932
"US National","Season peak percentage","percent","Bin","4.9","5",0.0262487986409911
"US National","Season peak percentage","percent","Bin","5","5.1",0.0238702987641359
"US National","Season peak percentage","percent","Bin","5.1","5.2",0.0193850989963533
"US National","Season peak percentage","percent","Bin","5.2","5.3",0.0184143990466104
"US National","Season peak percentage","percent","Bin","5.3","5.4",0.0164828991466121
"US National","Season peak percentage","percent","Bin","5.4","5.5",0.0124743993541488
"US National","Season peak percentage","percent","Bin","5.5","5.6",0.0131183993208062
"US National","Season peak percentage","percent","Bin","5.6","5.7",0.0105633994530891
"US National","Season peak percentage","percent","Bin","5.7","5.8",0.00928939951904937
"US National","Season peak percentage","percent","Bin","5.8","5.9",0.00592493969324137
"US National","Season peak percentage","percent","Bin","5.9","6",0.00606732968586925
"US National","Season peak percentage","percent","Bin","6","6.1",0.0119485993813716
