"location","target","type","unit","bin_start_incl","bin_end_notincl","value"
"US National","Season onset","Point","week",NA,NA,50.0000000000016
"US National","Season onset","Bin","week","40","41",0.000729217306757414
"US National","Season onset","Bin","week","41","42",0.000729217306757414
"US National","Season onset","Bin","week","42","43",0.000729217306757414
"US National","Season onset","Bin","week","43","44",0.000729217306757414
"US National","Season onset","Bin","week","44","45",0.000729217306757414
"US National","Season onset","Bin","week","45","46",0.000729217306757414
"US National","Season onset","Bin","week","46","47",0.000729217306757414
"US National","Season onset","Bin","week","47","48",0.00113549321016716
"US National","Season onset","Bin","week","48","49",0.00162309643562936
"US National","Season onset","Bin","week","49","50",0.299384255157171
"US National","Season onset","Bin","week","50","51",0.675980625732934
"US National","Season onset","Bin","week","51","52",0.00072921730676588
"US National","Season onset","Bin","week","52","53",0.000729217306757414
"US National","Season onset","Bin","week","1","2",0.000729217343674123
"US National","Season onset","Bin","week","2","3",0.000729217334154203
"US National","Season onset","Bin","week","3","4",0.000729217309423106
"US National","Season onset","Bin","week","4","5",0.000729217306757414
"US National","Season onset","Bin","week","5","6",0.000729227501146228
"US National","Season onset","Bin","week","6","7",0.000729217306757414
"US National","Season onset","Bin","week","7","8",0.000729217306757414
"US National","Season onset","Bin","week","8","9",0.000729217306757414
"US National","Season onset","Bin","week","9","10",0.000729217306757414
"US National","Season onset","Bin","week","10","11",0.000729217306757414
"US National","Season onset","Bin","week","11","12",0.000729217306757414
"US National","Season onset","Bin","week","12","13",0.000729217306757414
"US National","Season onset","Bin","week","13","14",0.000729217306757414
"US National","Season onset","Bin","week","14","15",0.000729217306757414
"US National","Season onset","Bin","week","15","16",0.000729217306757414
"US National","Season onset","Bin","week","16","17",0.000729217306757414
"US National","Season onset","Bin","week","17","18",0.000729217306757414
"US National","Season onset","Bin","week","18","19",0.000729217306757414
"US National","Season onset","Bin","week","19","20",0.000729217306757414
"US National","Season onset","Bin","week","20","21",0.000729217306757414
"US National","Season onset","Bin","week","none","none",0.000729217306757414
"US National","Season peak week","Point","week",NA,NA,3.62499999998838
"US National","Season peak week","Bin","week","40","41",0.00138196229182611
"US National","Season peak week","Bin","week","41","42",0.00138196229182611
"US National","Season peak week","Bin","week","42","43",0.00138196229182611
"US National","Season peak week","Bin","week","43","44",0.00138196229182611
"US National","Season peak week","Bin","week","44","45",0.00138196229182611
"US National","Season peak week","Bin","week","45","46",0.00138196229182611
"US National","Season peak week","Bin","week","46","47",0.00138196229182611
"US National","Season peak week","Bin","week","47","48",0.00138198174007741
"US National","Season peak week","Bin","week","48","49",0.00138196229182611
"US National","Season peak week","Bin","week","49","50",0.00138207898133393
"US National","Season peak week","Bin","week","50","51",0.00138342091175346
"US National","Season peak week","Bin","week","51","52",0.0292384098154342
"US National","Season peak week","Bin","week","52","53",0.312550966574429
"US National","Season peak week","Bin","week","1","2",0.0158358889637852
"US National","Season peak week","Bin","week","2","3",0.023087544188702
"US National","Season peak week","Bin","week","3","4",0.0353842765315765
"US National","Season peak week","Bin","week","4","5",0.0795537954869109
"US National","Season peak week","Bin","week","5","6",0.119379200389454
"US National","Season peak week","Bin","week","6","7",0.0944682332039002
"US National","Season peak week","Bin","week","7","8",0.189760143023385
"US National","Season peak week","Bin","week","8","9",0.016460476841792
"US National","Season peak week","Bin","week","9","10",0.0090777401253109
"US National","Season peak week","Bin","week","10","11",0.00714500844421554
"US National","Season peak week","Bin","week","11","12",0.00580224439969431
"US National","Season peak week","Bin","week","12","13",0.00423506604469592
"US National","Season peak week","Bin","week","13","14",0.00809510183025602
"US National","Season peak week","Bin","week","14","15",0.00960555822627973
"US National","Season peak week","Bin","week","15","16",0.0085985872955303
"US National","Season peak week","Bin","week","16","17",0.00692030241094793
"US National","Season peak week","Bin","week","17","18",0.0040672181071579
"US National","Season peak week","Bin","week","18","19",0.00138219567084176
"US National","Season peak week","Bin","week","19","20",0.00138196229182611
"US National","Season peak week","Bin","week","20","21",0.00138196229182611
