Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season onset,Point,week,NA,NA,51
US National,Season onset,Bin,week,40,41,0.0100455
US National,Season onset,Bin,week,41,42,0.00154545
US National,Season onset,Bin,week,42,43,0.00154545
US National,Season onset,Bin,week,43,44,0.000772727
US National,Season onset,Bin,week,44,45,0.00231818
US National,Season onset,Bin,week,45,46,0.00231818
US National,Season onset,Bin,week,46,47,0.00231818
US National,Season onset,Bin,week,47,48,0.0123636
US National,Season onset,Bin,week,48,49,0.0782773
US National,Season onset,Bin,week,49,50,0.0993515
US National,Season onset,Bin,week,50,51,0.21372
US National,Season onset,Bin,week,51,52,0.336102
US National,Season onset,Bin,week,52,53,0.0881227
US National,Season onset,Bin,week,1,2,0.0256727
US National,Season onset,Bin,week,2,3,0.0255485
US National,Season onset,Bin,week,3,4,0.0265212
US National,Season onset,Bin,week,4,5,0.0108182
US National,Season onset,Bin,week,5,6,0.0169621
US National,Season onset,Bin,week,6,7,0.00679242
US National,Season onset,Bin,week,7,8,0.00540909
US National,Season onset,Bin,week,8,9,0.00768939
US National,Season onset,Bin,week,9,10,0.000772727
US National,Season onset,Bin,week,10,11,0.000772727
US National,Season onset,Bin,week,11,12,0.00492273
US National,Season onset,Bin,week,12,13,0.000772727
US National,Season onset,Bin,week,13,14,0.000772727
US National,Season onset,Bin,week,14,15,0.000772727
US National,Season onset,Bin,week,15,16,0.000772727
US National,Season onset,Bin,week,16,17,0.000772727
US National,Season onset,Bin,week,17,18,0.000772727
US National,Season onset,Bin,week,18,19,0.000772727
US National,Season onset,Bin,week,19,20,0.000772727
US National,Season onset,Bin,week,20,21,0.00154545
US National,Season onset,Bin,week,none,none,0.011591
US National,Season peak week,Point,week,NA,NA,4
US National,Season peak week,Bin,week,40,41,0
US National,Season peak week,Bin,week,41,42,0
US National,Season peak week,Bin,week,42,43,0
US National,Season peak week,Bin,week,43,44,0
US National,Season peak week,Bin,week,44,45,0
US National,Season peak week,Bin,week,45,46,0
US National,Season peak week,Bin,week,46,47,0
US National,Season peak week,Bin,week,47,48,0.00156682
US National,Season peak week,Bin,week,48,49,0
US National,Season peak week,Bin,week,49,50,0
US National,Season peak week,Bin,week,50,51,0.00571682
US National,Season peak week,Bin,week,51,52,0.0137839
US National,Season peak week,Bin,week,52,53,0.24077
US National,Season peak week,Bin,week,1,2,0.0268338
US National,Season peak week,Bin,week,2,3,0.0602667
US National,Season peak week,Bin,week,3,4,0.0628005
US National,Season peak week,Bin,week,4,5,0.0497011
US National,Season peak week,Bin,week,5,6,0.0696182
US National,Season peak week,Bin,week,6,7,0.0814683
US National,Season peak week,Bin,week,7,8,0.223669
US National,Season peak week,Bin,week,8,9,0.0597514
US National,Season peak week,Bin,week,9,10,0.0203336
US National,Season peak week,Bin,week,10,11,0.0376675
US National,Season peak week,Bin,week,11,12,0.0159506
US National,Season peak week,Bin,week,12,13,0.0112502
US National,Season peak week,Bin,week,13,14,0.00710015
US National,Season peak week,Bin,week,14,15,0.00078341
US National,Season peak week,Bin,week,15,16,0.00078341
US National,Season peak week,Bin,week,16,17,0.00078341
US National,Season peak week,Bin,week,17,18,0.00078341
US National,Season peak week,Bin,week,18,19,0.00156682
US National,Season peak week,Bin,week,19,20,0.00078341
US National,Season peak week,Bin,week,20,21,0.00626728
US National,Season peak percentage,Point,percent,NA,NA,4.5
US National,Season peak percentage,Bin,percent,0.0,0.1,0
US National,Season peak percentage,Bin,percent,0.1,0.2,0
US National,Season peak percentage,Bin,percent,0.2,0.3,0
US National,Season peak percentage,Bin,percent,0.3,0.4,0
US National,Season peak percentage,Bin,percent,0.4,0.5,0
US National,Season peak percentage,Bin,percent,0.5,0.6,0
US National,Season peak percentage,Bin,percent,0.6,0.7,0
US National,Season peak percentage,Bin,percent,0.7,0.8,0
US National,Season peak percentage,Bin,percent,0.8,0.9,0
US National,Season peak percentage,Bin,percent,0.9,1.0,0
US National,Season peak percentage,Bin,percent,1.0,1.1,0
US National,Season peak percentage,Bin,percent,1.1,1.2,0
US National,Season peak percentage,Bin,percent,1.2,1.3,0
US National,Season peak percentage,Bin,percent,1.3,1.4,0
US National,Season peak percentage,Bin,percent,1.4,1.5,0
US National,Season peak percentage,Bin,percent,1.5,1.6,0
US National,Season peak percentage,Bin,percent,1.6,1.7,0
US National,Season peak percentage,Bin,percent,1.7,1.8,0
US National,Season peak percentage,Bin,percent,1.8,1.9,0.00708326
US National,Season peak percentage,Bin,percent,1.9,2.0,0.00760492
US National,Season peak percentage,Bin,percent,2.0,2.1,0.00901479
US National,Season peak percentage,Bin,percent,2.1,2.2,0.010439
US National,Season peak percentage,Bin,percent,2.2,2.3,0.0136193
US National,Season peak percentage,Bin,percent,2.3,2.4,0.0133214
US National,Season peak percentage,Bin,percent,2.4,2.5,0.0139026
US National,Season peak percentage,Bin,percent,2.5,2.6,0.0136161
US National,Season peak percentage,Bin,percent,2.6,2.7,0.0133309
US National,Season peak percentage,Bin,percent,2.7,2.8,0.0139158
US National,Season peak percentage,Bin,percent,2.8,2.9,0.0144954
US National,Season peak percentage,Bin,percent,2.9,3.0,0.0150662
US National,Season peak percentage,Bin,percent,3.0,3.1,0.0138807
US National,Season peak percentage,Bin,percent,3.1,3.2,0.0152952
US National,Season peak percentage,Bin,percent,3.2,3.3,0.0175621
US National,Season peak percentage,Bin,percent,3.3,3.4,0.0163178
US National,Season peak percentage,Bin,percent,3.4,3.5,0.0202788
US National,Season peak percentage,Bin,percent,3.5,3.6,0.0181054
US National,Season peak percentage,Bin,percent,3.6,3.7,0.0246188
US National,Season peak percentage,Bin,percent,3.7,3.8,0.0223754
US National,Season peak percentage,Bin,percent,3.8,3.9,0.0200925
US National,Season peak percentage,Bin,percent,3.9,4.0,0.0221278
US National,Season peak percentage,Bin,percent,4.0,4.1,0.0206306
US National,Season peak percentage,Bin,percent,4.1,4.2,0.0243192
US National,Season peak percentage,Bin,percent,4.2,4.3,0.0218557
US National,Season peak percentage,Bin,percent,4.3,4.4,0.0210871
US National,Season peak percentage,Bin,percent,4.4,4.5,0.0237567
US National,Season peak percentage,Bin,percent,4.5,4.6,0.0211436
US National,Season peak percentage,Bin,percent,4.6,4.7,0.0219682
US National,Season peak percentage,Bin,percent,4.7,4.8,0.0218707
US National,Season peak percentage,Bin,percent,4.8,4.9,0.0191078
US National,Season peak percentage,Bin,percent,4.9,5.0,0.021529
US National,Season peak percentage,Bin,percent,5.0,5.1,0.0212875
US National,Season peak percentage,Bin,percent,5.1,5.2,0.0192575
US National,Season peak percentage,Bin,percent,5.2,5.3,0.0198012
US National,Season peak percentage,Bin,percent,5.3,5.4,0.0194331
US National,Season peak percentage,Bin,percent,5.4,5.5,0.017284
US National,Season peak percentage,Bin,percent,5.5,5.6,0.0185892
US National,Season peak percentage,Bin,percent,5.6,5.7,0.0172476
US National,Season peak percentage,Bin,percent,5.7,5.8,0.016751
US National,Season peak percentage,Bin,percent,5.8,5.9,0.0144866
US National,Season peak percentage,Bin,percent,5.9,6.0,0.0148183
US National,Season peak percentage,Bin,percent,6.0,6.1,0.0194937
US National,Season peak percentage,Bin,percent,6.1,6.2,0.015436
US National,Season peak percentage,Bin,percent,6.2,6.3,0.0131132
US National,Season peak percentage,Bin,percent,6.3,6.4,0.0142728
US National,Season peak percentage,Bin,percent,6.4,6.5,0.0145581
US National,Season peak percentage,Bin,percent,6.5,6.6,0.0131002
US National,Season peak percentage,Bin,percent,6.6,6.7,0.0125183
US National,Season peak percentage,Bin,percent,6.7,6.8,0.0119433
US National,Season peak percentage,Bin,percent,6.8,6.9,0.0105056
US National,Season peak percentage,Bin,percent,6.9,7.0,0.00907991
US National,Season peak percentage,Bin,percent,7.0,7.1,0.0102843
US National,Season peak percentage,Bin,percent,7.1,7.2,0.0088886
US National,Season peak percentage,Bin,percent,7.2,7.3,0.00925458
US National,Season peak percentage,Bin,percent,7.3,7.4,0.0061515
US National,Season peak percentage,Bin,percent,7.4,7.5,0.00655673
US National,Season peak percentage,Bin,percent,7.5,7.6,0.00611105
US National,Season peak percentage,Bin,percent,7.6,7.7,0.00743122
US National,Season peak percentage,Bin,percent,7.7,7.8,0.00528552
US National,Season peak percentage,Bin,percent,7.8,7.9,0.00490637
US National,Season peak percentage,Bin,percent,7.9,8.0,0.00542177
US National,Season peak percentage,Bin,percent,8.0,8.1,0.00334348
