Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season onset,Point,week,NA,NA,50
US National,Season onset,Bin,week,40,41,0.0104918
US National,Season onset,Bin,week,41,42,0.00164067
US National,Season onset,Bin,week,42,43,0.00179087
US National,Season onset,Bin,week,43,44,0.00171062
US National,Season onset,Bin,week,44,45,0.00600641
US National,Season onset,Bin,week,45,46,0.013492
US National,Season onset,Bin,week,46,47,0.0290241
US National,Season onset,Bin,week,47,48,0.0626665
US National,Season onset,Bin,week,48,49,0.0805106
US National,Season onset,Bin,week,49,50,0.0988836
US National,Season onset,Bin,week,50,51,0.180746
US National,Season onset,Bin,week,51,52,0.248136
US National,Season onset,Bin,week,52,53,0.102086
US National,Season onset,Bin,week,1,2,0.0516325
US National,Season onset,Bin,week,2,3,0.0196363
US National,Season onset,Bin,week,3,4,0.018411
US National,Season onset,Bin,week,4,5,0.0155852
US National,Season onset,Bin,week,5,6,0.015999
US National,Season onset,Bin,week,6,7,0.00702177
US National,Season onset,Bin,week,7,8,0.0111314
US National,Season onset,Bin,week,8,9,0.000806839
US National,Season onset,Bin,week,9,10,0.000806819
US National,Season onset,Bin,week,10,11,0.000806818
US National,Season onset,Bin,week,11,12,0.000806818
US National,Season onset,Bin,week,12,13,0.000806818
US National,Season onset,Bin,week,13,14,0.000806818
US National,Season onset,Bin,week,14,15,0.000806818
US National,Season onset,Bin,week,15,16,0.000806818
US National,Season onset,Bin,week,16,17,0.000806818
US National,Season onset,Bin,week,17,18,0.000806818
US National,Season onset,Bin,week,18,19,0.000806818
US National,Season onset,Bin,week,19,20,0.000806818
US National,Season onset,Bin,week,20,21,0.00161364
US National,Season onset,Bin,week,none,none,0.012102
US National,Season peak week,Point,week,NA,NA,4
US National,Season peak week,Bin,week,40,41,0
US National,Season peak week,Bin,week,41,42,0
US National,Season peak week,Bin,week,42,43,0
US National,Season peak week,Bin,week,43,44,0
US National,Season peak week,Bin,week,44,45,0
US National,Season peak week,Bin,week,45,46,0
US National,Season peak week,Bin,week,46,47,0.000840168
US National,Season peak week,Bin,week,47,48,0
US National,Season peak week,Bin,week,48,49,0
US National,Season peak week,Bin,week,49,50,0.0188982
US National,Season peak week,Bin,week,50,51,0.0285207
US National,Season peak week,Bin,week,51,52,0.0390632
US National,Season peak week,Bin,week,52,53,0.101284
US National,Season peak week,Bin,week,1,2,0.0767052
US National,Season peak week,Bin,week,2,3,0.0671424
US National,Season peak week,Bin,week,3,4,0.0878325
US National,Season peak week,Bin,week,4,5,0.106539
US National,Season peak week,Bin,week,5,6,0.106005
US National,Season peak week,Bin,week,6,7,0.106129
US National,Season peak week,Bin,week,7,8,0.0976076
US National,Season peak week,Bin,week,8,9,0.0535386
US National,Season peak week,Bin,week,9,10,0.0250944
US National,Season peak week,Bin,week,10,11,0.0287182
US National,Season peak week,Bin,week,11,12,0.020065
US National,Season peak week,Bin,week,12,13,0.0209893
US National,Season peak week,Bin,week,13,14,0.00212973
US National,Season peak week,Bin,week,14,15,0.00102646
US National,Season peak week,Bin,week,15,16,0.00091171
US National,Season peak week,Bin,week,16,17,0.00086562
US National,Season peak week,Bin,week,17,18,0.000848556
US National,Season peak week,Bin,week,18,19,0.0016829
US National,Season peak week,Bin,week,19,20,0.000840893
US National,Season peak week,Bin,week,20,21,0.00672154
US National,Season peak percentage,Point,percent,NA,NA,4.4
US National,Season peak percentage,Bin,percent,0.0,0.1,0
US National,Season peak percentage,Bin,percent,0.1,0.2,0
US National,Season peak percentage,Bin,percent,0.2,0.3,0
US National,Season peak percentage,Bin,percent,0.3,0.4,0
US National,Season peak percentage,Bin,percent,0.4,0.5,0
US National,Season peak percentage,Bin,percent,0.5,0.6,0
US National,Season peak percentage,Bin,percent,0.6,0.7,0
US National,Season peak percentage,Bin,percent,0.7,0.8,0
US National,Season peak percentage,Bin,percent,0.8,0.9,0
US National,Season peak percentage,Bin,percent,0.9,1.0,0
US National,Season peak percentage,Bin,percent,1.0,1.1,0
US National,Season peak percentage,Bin,percent,1.1,1.2,0
US National,Season peak percentage,Bin,percent,1.2,1.3,0
US National,Season peak percentage,Bin,percent,1.3,1.4,0
US National,Season peak percentage,Bin,percent,1.4,1.5,0
US National,Season peak percentage,Bin,percent,1.5,1.6,0
US National,Season peak percentage,Bin,percent,1.6,1.7,0
US National,Season peak percentage,Bin,percent,1.7,1.8,0.00698347
US National,Season peak percentage,Bin,percent,1.8,1.9,0.00748351
US National,Season peak percentage,Bin,percent,1.9,2.0,0.00799838
US National,Season peak percentage,Bin,percent,2.0,2.1,0.00943591
US National,Season peak percentage,Bin,percent,2.1,2.2,0.0108845
US National,Season peak percentage,Bin,percent,2.2,2.3,0.0141611
US National,Season peak percentage,Bin,percent,2.3,2.4,0.0138059
US National,Season peak percentage,Bin,percent,2.4,2.5,0.014364
US National,Season peak percentage,Bin,percent,2.5,2.6,0.0140136
US National,Season peak percentage,Bin,percent,2.6,2.7,0.0136614
US National,Season peak percentage,Bin,percent,2.7,2.8,0.0142137
US National,Season peak percentage,Bin,percent,2.8,2.9,0.0147578
US National,Season peak percentage,Bin,percent,2.9,3.0,0.0152905
US National,Season peak percentage,Bin,percent,3.0,3.1,0.0139893
US National,Season peak percentage,Bin,percent,3.1,3.2,0.0153988
US National,Season peak percentage,Bin,percent,3.2,3.3,0.0176965
US National,Season peak percentage,Bin,percent,3.3,3.4,0.0163311
US National,Season peak percentage,Bin,percent,3.4,3.5,0.0203955
US National,Season peak percentage,Bin,percent,3.5,3.6,0.018062
US National,Season peak percentage,Bin,percent,3.6,3.7,0.0247906
US National,Season peak percentage,Bin,percent,3.7,3.8,0.0223871
US National,Season peak percentage,Bin,percent,3.8,3.9,0.0199447
US National,Season peak percentage,Bin,percent,3.9,4.0,0.0220093
US National,Season peak percentage,Bin,percent,4.0,4.1,0.0203928
US National,Season peak percentage,Bin,percent,4.1,4.2,0.0241894
US National,Season peak percentage,Bin,percent,4.2,4.3,0.0215733
US National,Season peak percentage,Bin,percent,4.3,4.4,0.0207298
US National,Season peak percentage,Bin,percent,4.4,4.5,0.0234777
US National,Season peak percentage,Bin,percent,4.5,4.6,0.0207209
US National,Season peak percentage,Bin,percent,4.6,4.7,0.0215555
US National,Season peak percentage,Bin,percent,4.7,4.8,0.0214342
US National,Season peak percentage,Bin,percent,4.8,4.9,0.0185387
US National,Season peak percentage,Bin,percent,4.9,5.0,0.0210566
US National,Season peak percentage,Bin,percent,5.0,5.1,0.0208032
US National,Season peak percentage,Bin,percent,5.1,5.2,0.0186901
US National,Season peak percentage,Bin,percent,5.2,5.3,0.0192675
US National,Season peak percentage,Bin,percent,5.3,5.4,0.0188993
US National,Season peak percentage,Bin,percent,5.4,5.5,0.0166789
US National,Season peak percentage,Bin,percent,5.5,5.6,0.0180665
US National,Season peak percentage,Bin,percent,5.6,5.7,0.0166982
US National,Season peak percentage,Bin,percent,5.7,5.8,0.0162154
US National,Season peak percentage,Bin,percent,5.8,5.9,0.0138927
US National,Season peak percentage,Bin,percent,5.9,6.0,0.0142813
US National,Season peak percentage,Bin,percent,6.0,6.1,0.0192037
US National,Season peak percentage,Bin,percent,6.1,6.2,0.0150194
US National,Season peak percentage,Bin,percent,6.2,6.3,0.0126467
US National,Season peak percentage,Bin,percent,6.3,6.4,0.013908
US National,Season peak percentage,Bin,percent,6.4,6.5,0.0142583
US National,Season peak percentage,Bin,percent,6.5,6.6,0.0127911
US National,Season peak percentage,Bin,percent,6.6,6.7,0.0122378
US National,Season peak percentage,Bin,percent,6.7,6.8,0.0116914
US National,Season peak percentage,Bin,percent,6.8,6.9,0.0102448
US National,Season peak percentage,Bin,percent,6.9,7.0,0.00880958
US National,Season peak percentage,Bin,percent,7.0,7.1,0.0101166
US National,Season peak percentage,Bin,percent,7.1,7.2,0.00870991
US National,Season peak percentage,Bin,percent,7.2,7.3,0.00913907
US National,Season peak percentage,Bin,percent,7.3,7.4,0.00594778
US National,Season peak percentage,Bin,percent,7.4,7.5,0.00641378
US National,Season peak percentage,Bin,percent,7.5,7.6,0.00598995
US National,Season peak percentage,Bin,percent,7.6,7.7,0.00740566
US National,Season peak percentage,Bin,percent,7.7,7.8,0.00520381
US National,Season peak percentage,Bin,percent,7.8,7.9,0.00484213
US National,Season peak percentage,Bin,percent,7.9,8.0,0.00541108
US National,Season peak percentage,Bin,percent,8.0,8.1,0.00327219
US National,Season peak percentage,Bin,percent,8.1,8.2,0.0057019
US National,Season peak percentage,Bin,percent,8.2,8.3,0.00360394
US National,Season peak percentage,Bin,percent,8.3,8.4,0.00334491
US National,Season peak percentage,Bin,percent,8.4,8.5,0.00310502
US National,Season peak percentage,Bin,percent,8.5,8.6,0.001974
US National,Season peak percentage,Bin,percent,8.6,8.7,0.00267985
US National,Season peak percentage,Bin,percent,8.7,8.8,0.00249298
US National,Season peak percentage,Bin,percent,8.8,8.9,0.00232214
US National,Season peak percentage,Bin,percent,8.9,9.0,0.00216643
US National,Season peak percentage,Bin,percent,9.0,9.1,0.00111537
US National,Season peak percentage,Bin,percent,9.1,9.2,0.00280642
US National,Season peak percentage,Bin,percent,9.2,9.3,0.00269072
US National,Season peak percentage,Bin,percent,9.3,9.4,0.00167698
US National,Season peak percentage,Bin,percent,9.4,9.5,0.0015835
US National,Season peak percentage,Bin,percent,9.5,9.6,0.00149987
US National,Season peak percentage,Bin,percent,9.6,9.7,0.000515671
US National,Season peak percentage,Bin,percent,9.7,9.8,0.00317808
US National,Season peak percentage,Bin,percent,9.8,9.9,0.00130006
US National,Season peak percentage,Bin,percent,9.9,10.0,0.00124804
US National,Season peak percentage,Bin,percent,10.0,10.1,0.00029259
US National,Season peak percentage,Bin,percent,10.1,10.2,0.000252283
US National,Season peak percentage,Bin,percent,10.2,10.3,0.000216959
US National,Season peak percentage,Bin,percent,10.3,10.4,0.00200527
US National,Season peak percentage,Bin,percent,10.4,10.5,0.00197838
US National,Season peak percentage,Bin,percent,10.5,10.6,0.00195502
US National,Season peak percentage,Bin,percent,10.6,10.7,0.000115602
US National,Season peak percentage,Bin,percent,10.7,10.8,9.81229e-05
US National,Season peak percentage,Bin,percent,10.8,10.9,8.30685e-05
US National,Season peak percentage,Bin,percent,10.9,11.0,7.01399e-05
US National,Season peak percentage,Bin,percent,11.0,11.1,5.90686e-05
US National,Season peak percentage,Bin,percent,11.1,11.2,0.00186879
US National,Season peak percentage,Bin,percent,11.2,11.3,4.15649e-05
US National,Season peak percentage,Bin,percent,11.3,11.4,0.000944319
US National,Season peak percentage,Bin,percent,11.4,11.5,0.000938532
US National,Season peak percentage,Bin,percent,11.5,11.6,2.40576e-05
US National,Season peak percentage,Bin,percent,11.6,11.7,0.000929533
US National,Season peak percentage,Bin,percent,11.7,11.8,0.00092608
US National,Season peak percentage,Bin,percent,11.8,11.9,1.36e-05
US National,Season peak percentage,Bin,percent,11.9,12.0,0.000920775
US National,Season peak percentage,Bin,percent,12.0,12.1,9.17722e-06
US National,Season peak percentage,Bin,percent,12.1,12.2,7.50915e-06
US National,Season peak percentage,Bin,percent,12.2,12.3,6.1282e-06
US National,Season peak percentage,Bin,percent,12.3,12.4,4.98813e-06
US National,Season peak percentage,Bin,percent,12.4,12.5,4.04954e-06
US National,Season peak percentage,Bin,percent,12.5,12.6,3.27895e-06
US National,Season peak percentage,Bin,percent,12.6,12.7,2.64806e-06
US National,Season peak percentage,Bin,percent,12.7,12.8,2.13296e-06
US National,Season peak percentage,Bin,percent,12.8,12.9,1.71356e-06
US National,Season peak percentage,Bin,percent,12.9,13.0,1.37303e-06
US National,Season peak percentage,Bin,percent,13.0,100,0.00273398
US National,1 wk ahead,Point,percent,NA,NA,1.7
US National,1 wk ahead,Bin,percent,0.0,0.1,0.000109327
US National,1 wk ahead,Bin,percent,0.1,0.2,0.000109327
US National,1 wk ahead,Bin,percent,0.2,0.3,0.000109327
US National,1 wk ahead,Bin,percent,0.3,0.4,0.000109327
US National,1 wk ahead,Bin,percent,0.4,0.5,0.000109327
US National,1 wk ahead,Bin,percent,0.5,0.6,0.000109327
US National,1 wk ahead,Bin,percent,0.6,0.7,0.000109327
US National,1 wk ahead,Bin,percent,0.7,0.8,0.000109327
US National,1 wk ahead,Bin,percent,0.8,0.9,0.000109327
US National,1 wk ahead,Bin,percent,0.9,1.0,0.000109327
US National,1 wk ahead,Bin,percent,1.0,1.1,0.000109327
US National,1 wk ahead,Bin,percent,1.1,1.2,0.0100481
US National,1 wk ahead,Bin,percent,1.2,1.3,0.059742
US National,1 wk ahead,Bin,percent,1.3,1.4,0.0696808
US National,1 wk ahead,Bin,percent,1.4,1.5,0.0895583
US National,1 wk ahead,Bin,percent,1.5,1.6,0.109436
US National,1 wk ahead,Bin,percent,1.6,1.7,0.15913
US National,1 wk ahead,Bin,percent,1.7,1.8,0.0895583
US National,1 wk ahead,Bin,percent,1.8,1.9,0.15913
US National,1 wk ahead,Bin,percent,1.9,2.0,0.0696808
US National,1 wk ahead,Bin,percent,2.0,2.1,0.0398644
US National,1 wk ahead,Bin,percent,2.1,2.2,0.0199869
US National,1 wk ahead,Bin,percent,2.2,2.3,0.0895583
US National,1 wk ahead,Bin,percent,2.3,2.4,0.0199869
US National,1 wk ahead,Bin,percent,2.4,2.5,0.000109327
US National,1 wk ahead,Bin,percent,2.5,2.6,0.0100481
US National,1 wk ahead,Bin,percent,2.6,2.7,0.000109327
US National,1 wk ahead,Bin,percent,2.7,2.8,0.000109327
US National,1 wk ahead,Bin,percent,2.8,2.9,0.000109327
US National,1 wk ahead,Bin,percent,2.9,3.0,0.000109327
US National,1 wk ahead,Bin,percent,3.0,3.1,0.000109327
US National,1 wk ahead,Bin,percent,3.1,3.2,0.000109327
US National,1 wk ahead,Bin,percent,3.2,3.3,0.000109327
US National,1 wk ahead,Bin,percent,3.3,3.4,0.000109327
US National,1 wk ahead,Bin,percent,3.4,3.5,0.000109327
US National,1 wk ahead,Bin,percent,3.5,3.6,0.000109327
US National,1 wk ahead,Bin,percent,3.6,3.7,0.000109327
US National,1 wk ahead,Bin,percent,3.7,3.8,0.000109327
US National,1 wk ahead,Bin,percent,3.8,3.9,0.000109327
US National,1 wk ahead,Bin,percent,3.9,4.0,0.000109327
US National,1 wk ahead,Bin,percent,4.0,4.1,0.000109327
US National,1 wk ahead,Bin,percent,4.1,4.2,0.000109327
US National,1 wk ahead,Bin,percent,4.2,4.3,0.000109327
US National,1 wk ahead,Bin,percent,4.3,4.4,0.000109327
US National,1 wk ahead,Bin,percent,4.4,4.5,0.000109327
US National,1 wk ahead,Bin,percent,4.5,4.6,0.000109327
US National,1 wk ahead,Bin,percent,4.6,4.7,0.000109327
US National,1 wk ahead,Bin,percent,4.7,4.8,0.000109327
US National,1 wk ahead,Bin,percent,4.8,4.9,0.000109327
US National,1 wk ahead,Bin,percent,4.9,5.0,0.000109327
US National,1 wk ahead,Bin,percent,5.0,5.1,0.000109327
US National,1 wk ahead,Bin,percent,5.1,5.2,0.000109327
US National,1 wk ahead,Bin,percent,5.2,5.3,0.000109327
US National,1 wk ahead,Bin,percent,5.3,5.4,0.000109327
US National,1 wk ahead,Bin,percent,5.4,5.5,0.000109327
US National,1 wk ahead,Bin,percent,5.5,5.6,0.000109327
US National,1 wk ahead,Bin,percent,5.6,5.7,0
US National,1 wk ahead,Bin,percent,5.7,5.8,0
US National,1 wk ahead,Bin,percent,5.8,5.9,0
US National,1 wk ahead,Bin,percent,5.9,6.0,0
US National,1 wk ahead,Bin,percent,6.0,6.1,0
US National,1 wk ahead,Bin,percent,6.1,6.2,0
US National,1 wk ahead,Bin,percent,6.2,6.3,0
US National,1 wk ahead,Bin,percent,6.3,6.4,0
