"location","target","unit","type","bin_start_incl","bin_end_notincl","value"
"US National","Season onset","week","Bin","40","41",0.000208281676171584
"US National","Season onset","week","Bin","41","42",0.000208281676171584
"US National","Season onset","week","Bin","42","43",0.000208281676171584
"US National","Season onset","week","Bin","43","44",0.000208281676171584
"US National","Season onset","week","Bin","44","45",0.000208281676171584
"US National","Season onset","week","Bin","45","46",0.000208281676171584
"US National","Season onset","week","Bin","46","47",0.0535581453012645
"US National","Season onset","week","Bin","47","48",0.000208281676171584
"US National","Season onset","week","Bin","48","49",0.000208281676171584
"US National","Season onset","week","Bin","49","50",0.188445326060005
"US National","Season onset","week","Bin","50","51",0.0337217951896851
"US National","Season onset","week","Bin","51","52",0.307463426729482
"US National","Season onset","week","Bin","52","53",0.128936275725266
"US National","Season onset","week","Bin","1","2",0.000208281676171584
"US National","Season onset","week","Bin","2","3",0.109099925613687
"US National","Season onset","week","Bin","3","4",0.000208281676171584
"US National","Season onset","week","Bin","4","5",0.000208281676171584
"US National","Season onset","week","Bin","5","6",0.0416563352343169
"US National","Season onset","week","Bin","6","7",0.0644681378626332
"US National","Season onset","week","Bin","7","8",0.000208281676171584
"US National","Season onset","week","Bin","8","9",0.000208281676171584
"US National","Season onset","week","Bin","9","10",0.000208281676171584
"US National","Season onset","week","Bin","10","11",0.000208281676171584
"US National","Season onset","week","Bin","11","12",0.000208281676171584
"US National","Season onset","week","Bin","12","13",0.0674435903793701
"US National","Season onset","week","Bin","13","14",0.000208281676171584
"US National","Season onset","week","Bin","14","15",0.000208281676171584
"US National","Season onset","week","Bin","15","16",0.000208281676171584
"US National","Season onset","week","Bin","16","17",0.000208281676171584
"US National","Season onset","week","Bin","17","18",0.000208281676171584
"US National","Season onset","week","Bin","18","19",0.000208281676171584
"US National","Season onset","week","Bin","19","20",0.000208281676171584
"US National","Season onset","week","Bin","20","21",0.000208281676171584
"US National","Season onset","week","Bin","none","none",0.000208281676171584
"US National","Season peak week","week","Bin","40","41",0.000414446417998816
"US National","Season peak week","week","Bin","41","42",0.000414446417998816
