Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season onset,Point,week,NA,NA,45
US National,Season onset,Bin,week,40,41,0.00105654
US National,Season onset,Bin,week,41,42,0.00105654
US National,Season onset,Bin,week,42,43,0.00105654
US National,Season onset,Bin,week,43,44,0.00365
US National,Season onset,Bin,week,44,45,0.0948118
US National,Season onset,Bin,week,45,46,0.0863768
US National,Season onset,Bin,week,46,47,0.049939
US National,Season onset,Bin,week,47,48,0.0799488
US National,Season onset,Bin,week,48,49,0.0511891
US National,Season onset,Bin,week,49,50,0.0605106
US National,Season onset,Bin,week,50,51,0.0698856
US National,Season onset,Bin,week,51,52,0.0977158
US National,Season onset,Bin,week,52,53,0.0473328
US National,Season onset,Bin,week,1,2,0.00580715
US National,Season onset,Bin,week,2,3,0.0317454
US National,Season onset,Bin,week,3,4,0.0751512
US National,Season onset,Bin,week,4,5,0.0524753
US National,Season onset,Bin,week,5,6,0.0480376
US National,Season onset,Bin,week,6,7,0.0265315
US National,Season onset,Bin,week,7,8,0.0261377
US National,Season onset,Bin,week,8,9,0.000787675
US National,Season onset,Bin,week,9,10,0.00403796
US National,Season onset,Bin,week,10,11,0.000587672
US National,Season onset,Bin,week,11,12,0.000303249
US National,Season onset,Bin,week,12,13,0.000303249
US National,Season onset,Bin,week,13,14,0.000303249
US National,Season onset,Bin,week,14,15,0.000303249
US National,Season onset,Bin,week,15,16,0.000303249
US National,Season onset,Bin,week,16,17,0.000303249
US National,Season onset,Bin,week,17,18,0.000303249
US National,Season onset,Bin,week,18,19,0.000303249
US National,Season onset,Bin,week,19,20,0.000303249
US National,Season onset,Bin,week,20,21,0.00729999
US National,Season onset,Bin,week,none,none,0.074142
US National,Season peak week,Point,week,NA,NA,51
US National,Season peak week,Bin,week,40,41,0.00121088
US National,Season peak week,Bin,week,41,42,0.018448
US National,Season peak week,Bin,week,42,43,0.018448
US National,Season peak week,Bin,week,43,44,0.00619448
US National,Season peak week,Bin,week,44,45,0.010279
US National,Season peak week,Bin,week,45,46,0.00210996
US National,Season peak week,Bin,week,46,47,0.00619448
US National,Season peak week,Bin,week,47,48,0.010279
US National,Season peak week,Bin,week,48,49,0.010279
US National,Season peak week,Bin,week,49,50,0.00619448
US National,Season peak week,Bin,week,50,51,0.010279
US National,Season peak week,Bin,week,51,52,0.0307016
US National,Season peak week,Bin,week,52,53,0.189998
US National,Season peak week,Bin,week,1,2,0.0266171
US National,Season peak week,Bin,week,2,3,0.00619448
US National,Season peak week,Bin,week,3,4,0.0266171
US National,Season peak week,Bin,week,4,5,0.0592932
US National,Season peak week,Bin,week,5,6,0.0838003
US National,Season peak week,Bin,week,6,7,0.0878849
US National,Season peak week,Bin,week,7,8,0.136899
US National,Season peak week,Bin,week,8,9,0.0756313
US National,Season peak week,Bin,week,9,10,0.0143635
US National,Season peak week,Bin,week,10,11,0.0470397
US National,Season peak week,Bin,week,11,12,0.0347861
US National,Season peak week,Bin,week,12,13,0.010279
US National,Season peak week,Bin,week,13,14,0.010279
US National,Season peak week,Bin,week,14,15,0.00210996
US National,Season peak week,Bin,week,15,16,0.00210996
US National,Season peak week,Bin,week,16,17,0.00619448
US National,Season peak week,Bin,week,17,18,0.00210996
US National,Season peak week,Bin,week,18,19,0.010279
US National,Season peak week,Bin,week,19,20,0.00210996
US National,Season peak week,Bin,week,20,21,0.0347861
US National,Season peak percentage,Point,percent,NA,NA,13.2
US National,Season peak percentage,Bin,percent,0.0,0.1,0.00061363
US National,Season peak percentage,Bin,percent,0.1,0.2,0.00061363
US National,Season peak percentage,Bin,percent,0.2,0.3,0.00061363
US National,Season peak percentage,Bin,percent,0.3,0.4,0.00061363
US National,Season peak percentage,Bin,percent,0.4,0.5,0.00061363
US National,Season peak percentage,Bin,percent,0.5,0.6,0.00061363
US National,Season peak percentage,Bin,percent,0.6,0.7,0.00061363
US National,Season peak percentage,Bin,percent,0.7,0.8,0.00061363
US National,Season peak percentage,Bin,percent,0.8,0.9,0.00061363
US National,Season peak percentage,Bin,percent,0.9,1.0,0.00061363
US National,Season peak percentage,Bin,percent,1.0,1.1,0.00061363
US National,Season peak percentage,Bin,percent,1.1,1.2,0.00061363
US National,Season peak percentage,Bin,percent,1.2,1.3,0.00061363
US National,Season peak percentage,Bin,percent,1.3,1.4,0.00061363
US National,Season peak percentage,Bin,percent,1.4,1.5,0.00061363
US National,Season peak percentage,Bin,percent,1.5,1.6,0.00061363
US National,Season peak percentage,Bin,percent,1.6,1.7,0.00061363
US National,Season peak percentage,Bin,percent,1.7,1.8,0.00061363
US National,Season peak percentage,Bin,percent,1.8,1.9,0.00929016
US National,Season peak percentage,Bin,percent,1.9,2.0,0.00110213
US National,Season peak percentage,Bin,percent,2.0,2.1,0.00061363
US National,Season peak percentage,Bin,percent,2.1,2.2,0.00109921
US National,Season peak percentage,Bin,percent,2.2,2.3,0.000710103
US National,Season peak percentage,Bin,percent,2.3,2.4,0.000806721
US National,Season peak percentage,Bin,percent,2.4,2.5,0.000809645
US National,Season peak percentage,Bin,percent,2.5,2.6,0.000809645
US National,Season peak percentage,Bin,percent,2.6,2.7,0.00120167
US National,Season peak percentage,Bin,percent,2.7,2.8,0.000710103
US National,Season peak percentage,Bin,percent,2.8,2.9,0.00061363
US National,Season peak percentage,Bin,percent,2.9,3.0,0.00100274
US National,Season peak percentage,Bin,percent,3.0,3.1,0.00107757
US National,Season peak percentage,Bin,percent,3.1,3.2,0.00158208
US National,Season peak percentage,Bin,percent,3.2,3.3,0.00232189
US National,Season peak percentage,Bin,percent,3.3,3.4,0.00326559
US National,Season peak percentage,Bin,percent,3.4,3.5,0.00486695
US National,Season peak percentage,Bin,percent,3.5,3.6,0.00669353
US National,Season peak percentage,Bin,percent,3.6,3.7,0.00868802
US National,Season peak percentage,Bin,percent,3.7,3.8,0.0117386
US National,Season peak percentage,Bin,percent,3.8,3.9,0.0149575
US National,Season peak percentage,Bin,percent,3.9,4.0,0.0184732
US National,Season peak percentage,Bin,percent,4.0,4.1,0.0222007
US National,Season peak percentage,Bin,percent,4.1,4.2,0.0264923
US National,Season peak percentage,Bin,percent,4.2,4.3,0.0307114
US National,Season peak percentage,Bin,percent,4.3,4.4,0.0343987
US National,Season peak percentage,Bin,percent,4.4,4.5,0.038154
US National,Season peak percentage,Bin,percent,4.5,4.6,0.0413331
US National,Season peak percentage,Bin,percent,4.6,4.7,0.04409
US National,Season peak percentage,Bin,percent,4.7,4.8,0.0460239
US National,Season peak percentage,Bin,percent,4.8,4.9,0.046879
US National,Season peak percentage,Bin,percent,4.9,5.0,0.0472123
US National,Season peak percentage,Bin,percent,5.0,5.1,0.0464612
US National,Season peak percentage,Bin,percent,5.1,5.2,0.0452681
US National,Season peak percentage,Bin,percent,5.2,5.3,0.043528
US National,Season peak percentage,Bin,percent,5.3,5.4,0.041053
US National,Season peak percentage,Bin,percent,5.4,5.5,0.0384641
US National,Season peak percentage,Bin,percent,5.5,5.6,0.0348069
US National,Season peak percentage,Bin,percent,5.6,5.7,0.0312849
US National,Season peak percentage,Bin,percent,5.7,5.8,0.0281028
US National,Season peak percentage,Bin,percent,5.8,5.9,0.0246838
US National,Season peak percentage,Bin,percent,5.9,6.0,0.0220807
US National,Season peak percentage,Bin,percent,6.0,6.1,0.0185039
US National,Season peak percentage,Bin,percent,6.1,6.2,0.0161447
US National,Season peak percentage,Bin,percent,6.2,6.3,0.0136578
US National,Season peak percentage,Bin,percent,6.3,6.4,0.0115491
US National,Season peak percentage,Bin,percent,6.4,6.5,0.00913603
US National,Season peak percentage,Bin,percent,6.5,6.6,0.00767213
US National,Season peak percentage,Bin,percent,6.6,6.7,0.00626212
US National,Season peak percentage,Bin,percent,6.7,6.8,0.00488388
US National,Season peak percentage,Bin,percent,6.8,6.9,0.00419453
US National,Season peak percentage,Bin,percent,6.9,7.0,0.0031035
US National,Season peak percentage,Bin,percent,7.0,7.1,0.00274468
US National,Season peak percentage,Bin,percent,7.1,7.2,0.00222835
US National,Season peak percentage,Bin,percent,7.2,7.3,0.00171731
US National,Season peak percentage,Bin,percent,7.3,7.4,0.00129795
US National,Season peak percentage,Bin,percent,7.4,7.5,0.00114639
US National,Season peak percentage,Bin,percent,7.5,7.6,0.00124868
US National,Season peak percentage,Bin,percent,7.6,7.7,0.000999812
US National,Season peak percentage,Bin,percent,7.7,7.8,0.00110213
US National,Season peak percentage,Bin,percent,7.8,7.9,0.00109921
US National,Season peak percentage,Bin,percent,7.9,8.0,0.000906117
US National,Season peak percentage,Bin,percent,8.0,8.1,0.00129522
US National,Season peak percentage,Bin,percent,8.1,8.2,0.00119875
US National,Season peak percentage,Bin,percent,8.2,8.3,0.000903194
US National,Season peak percentage,Bin,percent,8.3,8.4,0.00159063
US National,Season peak percentage,Bin,percent,8.4,8.5,0.00109921
US National,Season peak percentage,Bin,percent,8.5,8.6,0.00061363
US National,Season peak percentage,Bin,percent,8.6,8.7,0.000903194
US National,Season peak percentage,Bin,percent,8.7,8.8,0.00100274
US National,Season peak percentage,Bin,percent,8.8,8.9,0.00139476
