Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,1 wk ahead,Point,percent,NA,NA,3.7
US National,1 wk ahead,Bin,percent,0,0.1,0.00032521
US National,1 wk ahead,Bin,percent,0.1,0.2,0.00032521
US National,1 wk ahead,Bin,percent,0.2,0.3,0.00032521
US National,1 wk ahead,Bin,percent,0.3,0.4,0.00032521
US National,1 wk ahead,Bin,percent,0.4,0.5,0.00032521
US National,1 wk ahead,Bin,percent,0.5,0.6,0.00032521
US National,1 wk ahead,Bin,percent,0.6,0.7,0.00032521
US National,1 wk ahead,Bin,percent,0.7,0.8,0.00032521
US National,1 wk ahead,Bin,percent,0.8,0.9,0.00032521
US National,1 wk ahead,Bin,percent,0.9,1,0.00032521
US National,1 wk ahead,Bin,percent,1,1.1,0.00032521
US National,1 wk ahead,Bin,percent,1.1,1.2,0.00032521
US National,1 wk ahead,Bin,percent,1.2,1.3,0.00032521
US National,1 wk ahead,Bin,percent,1.3,1.4,0.00032521
US National,1 wk ahead,Bin,percent,1.4,1.5,0.00032521
US National,1 wk ahead,Bin,percent,1.5,1.6,0.00032521
US National,1 wk ahead,Bin,percent,1.6,1.7,0.00032521
US National,1 wk ahead,Bin,percent,1.7,1.8,0.00032521
US National,1 wk ahead,Bin,percent,1.8,1.9,0.00096943
US National,1 wk ahead,Bin,percent,1.9,2,0.00096943
US National,1 wk ahead,Bin,percent,2,2.1,0.0019389
US National,1 wk ahead,Bin,percent,2.1,2.2,0.0048472
US National,1 wk ahead,Bin,percent,2.2,2.3,0.00096943
US National,1 wk ahead,Bin,percent,2.3,2.4,0.0029083
US National,1 wk ahead,Bin,percent,2.4,2.5,0.006786
US National,1 wk ahead,Bin,percent,2.5,2.6,0.011633
US National,1 wk ahead,Bin,percent,2.6,2.7,0.011633
US National,1 wk ahead,Bin,percent,2.7,2.8,0.021327
US National,1 wk ahead,Bin,percent,2.8,2.9,0.029083
US National,1 wk ahead,Bin,percent,2.9,3,0.038777
US National,1 wk ahead,Bin,percent,3,3.1,0.043624
US National,1 wk ahead,Bin,percent,3.1,3.2,0.064952
US National,1 wk ahead,Bin,percent,3.2,3.3,0.06883
US National,1 wk ahead,Bin,percent,3.3,3.4,0.087249
US National,1 wk ahead,Bin,percent,3.4,3.5,0.073677
US National,1 wk ahead,Bin,percent,3.5,3.6,0.082402
US National,1 wk ahead,Bin,percent,3.6,3.7,0.090157
US National,1 wk ahead,Bin,percent,3.7,3.8,0.06786
US National,1 wk ahead,Bin,percent,3.8,3.9,0.070768
