Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season onset,Point,week,NA,NA,50
US National,Season onset,Bin,week,40,41,0.00102926
US National,Season onset,Bin,week,41,42,0.00102926
US National,Season onset,Bin,week,42,43,0.00102926
US National,Season onset,Bin,week,43,44,0.0167942
US National,Season onset,Bin,week,44,45,0.0277889
US National,Season onset,Bin,week,45,46,0.0392549
US National,Season onset,Bin,week,46,47,0.0525071
US National,Season onset,Bin,week,47,48,0.0793568
US National,Season onset,Bin,week,48,49,0.0851739
US National,Season onset,Bin,week,49,50,0.097468
US National,Season onset,Bin,week,50,51,0.10344
US National,Season onset,Bin,week,51,52,0.108622
US National,Season onset,Bin,week,52,53,0.0870852
US National,Season onset,Bin,week,1,2,0.0638761
US National,Season onset,Bin,week,2,3,0.057395
US National,Season onset,Bin,week,3,4,0.0563694
US National,Season onset,Bin,week,4,5,0.038787
US National,Season onset,Bin,week,5,6,0.028833
US National,Season onset,Bin,week,6,7,0.0163689
US National,Season onset,Bin,week,7,8,0.0122412
US National,Season onset,Bin,week,8,9,0.00262903
US National,Season onset,Bin,week,9,10,0.00228398
US National,Season onset,Bin,week,10,11,0.000566645
US National,Season onset,Bin,week,11,12,0.000303246
US National,Season onset,Bin,week,12,13,0.000303246
US National,Season onset,Bin,week,13,14,0.000303246
US National,Season onset,Bin,week,14,15,0.000303246
US National,Season onset,Bin,week,15,16,0.000303246
US National,Season onset,Bin,week,16,17,0.000303246
US National,Season onset,Bin,week,17,18,0.000303246
US National,Season onset,Bin,week,18,19,0.000303246
US National,Season onset,Bin,week,19,20,0.000303246
US National,Season onset,Bin,week,20,21,0.00204024
US National,Season onset,Bin,week,none,none,0.015302
US National,Season peak week,Point,week,NA,NA,4
US National,Season peak week,Bin,week,40,41,0.0012044
US National,Season peak week,Bin,week,41,42,0.0012044
US National,Season peak week,Bin,week,42,43,0.00404981
US National,Season peak week,Bin,week,43,44,0.0018199
US National,Season peak week,Bin,week,44,45,0.00324224
US National,Season peak week,Bin,week,45,46,0.00263463
US National,Season peak week,Bin,week,46,47,0.0053439
US National,Season peak week,Bin,week,47,48,0.00922076
US National,Season peak week,Bin,week,48,49,0.0138253
US National,Season peak week,Bin,week,49,50,0.0194833
US National,Season peak week,Bin,week,50,51,0.0288253
US National,Season peak week,Bin,week,51,52,0.0432697
US National,Season peak week,Bin,week,52,53,0.0873297
US National,Season peak week,Bin,week,1,2,0.064728
US National,Season peak week,Bin,week,2,3,0.0699408
US National,Season peak week,Bin,week,3,4,0.0804965
US National,Season peak week,Bin,week,4,5,0.0894533
US National,Season peak week,Bin,week,5,6,0.0922186
US National,Season peak week,Bin,week,6,7,0.0866579
US National,Season peak week,Bin,week,7,8,0.0872919
US National,Season peak week,Bin,week,8,9,0.0635782
US National,Season peak week,Bin,week,9,10,0.0397007
US National,Season peak week,Bin,week,10,11,0.0361976
US National,Season peak week,Bin,week,11,12,0.0251873
US National,Season peak week,Bin,week,12,13,0.0136631
US National,Season peak week,Bin,week,13,14,0.00908852
US National,Season peak week,Bin,week,14,15,0.00440092
US National,Season peak week,Bin,week,15,16,0.00256137
US National,Season peak week,Bin,week,16,17,0.00235086
US National,Season peak week,Bin,week,17,18,0.000946417
US National,Season peak week,Bin,week,18,19,0.00234743
US National,Season peak week,Bin,week,19,20,0.000531822
US National,Season peak week,Bin,week,20,21,0.00720579
US National,Season peak percentage,Point,percent,NA,NA,5.3
US National,Season peak percentage,Bin,percent,0.0,0.1,0.000122947
US National,Season peak percentage,Bin,percent,0.1,0.2,0.000122947
US National,Season peak percentage,Bin,percent,0.2,0.3,0.000122947
US National,Season peak percentage,Bin,percent,0.3,0.4,0.000122947
US National,Season peak percentage,Bin,percent,0.4,0.5,0.000122947
US National,Season peak percentage,Bin,percent,0.5,0.6,0.000122947
US National,Season peak percentage,Bin,percent,0.6,0.7,0.000122947
US National,Season peak percentage,Bin,percent,0.7,0.8,0.000122947
US National,Season peak percentage,Bin,percent,0.8,0.9,0.000122947
US National,Season peak percentage,Bin,percent,0.9,1.0,0.000122947
US National,Season peak percentage,Bin,percent,1.0,1.1,0.000122947
US National,Season peak percentage,Bin,percent,1.1,1.2,0.000122947
US National,Season peak percentage,Bin,percent,1.2,1.3,0.000122947
US National,Season peak percentage,Bin,percent,1.3,1.4,0.000122947
US National,Season peak percentage,Bin,percent,1.4,1.5,0.00358164
US National,Season peak percentage,Bin,percent,1.5,1.6,0.00390399
US National,Season peak percentage,Bin,percent,1.6,1.7,0.00424525
US National,Season peak percentage,Bin,percent,1.7,1.8,0.00460523
US National,Season peak percentage,Bin,percent,1.8,1.9,0.0049835
US National,Season peak percentage,Bin,percent,1.9,2.0,0.00537947
US National,Season peak percentage,Bin,percent,2.0,2.1,0.00579235
US National,Season peak percentage,Bin,percent,2.1,2.2,0.00622114
US National,Season peak percentage,Bin,percent,2.2,2.3,0.00666463
