"location","target","unit","type","bin_start_incl","bin_end_notincl","value"
"US National","Season onset","week","Bin","40","41",0
"US National","Season onset","week","Bin","41","42",0
"US National","Season onset","week","Bin","42","43",0
"US National","Season onset","week","Bin","43","44",0
"US National","Season onset","week","Bin","44","45",0
"US National","Season onset","week","Bin","45","46",0
"US National","Season onset","week","Bin","46","47",0
"US National","Season onset","week","Bin","47","48",0.142971405718856
"US National","Season onset","week","Bin","48","49",0
"US National","Season onset","week","Bin","49","50",0.123475304939012
"US National","Season onset","week","Bin","50","51",0.134673065386923
"US National","Season onset","week","Bin","51","52",0.128874225154969
"US National","Season onset","week","Bin","52","53",0.315636872625475
"US National","Season onset","week","Bin","1","2",0
"US National","Season onset","week","Bin","2","3",0
"US National","Season onset","week","Bin","3","4",0.0228954209158168
"US National","Season onset","week","Bin","4","5",0.0186962607478504
"US National","Season onset","week","Bin","5","6",0.0190961807638472
"US National","Season onset","week","Bin","6","7",0.021495700859828
"US National","Season onset","week","Bin","7","8",0.0128974205158968
"US National","Season onset","week","Bin","8","9",0.0148970205958808
"US National","Season onset","week","Bin","9","10",0.0108978204359128
"US National","Season onset","week","Bin","10","11",0.000699860027994401
"US National","Season onset","week","Bin","11","12",0
"US National","Season onset","week","Bin","12","13",0.0101979604079184
"US National","Season onset","week","Bin","13","14",0
"US National","Season onset","week","Bin","14","15",0
"US National","Season onset","week","Bin","15","16",0
"US National","Season onset","week","Bin","16","17",0
"US National","Season onset","week","Bin","17","18",0
"US National","Season onset","week","Bin","18","19",0
"US National","Season onset","week","Bin","19","20",0
"US National","Season onset","week","Bin","20","21",0
"US National","Season onset","week","Bin","none","none",0.0225954809038192
"US National","Season peak week","week","Bin","40","41",0
"US National","Season peak week","week","Bin","41","42",0
"US National","Season peak week","week","Bin","42","43",0
"US National","Season peak week","week","Bin","43","44",0
"US National","Season peak week","week","Bin","44","45",0
"US National","Season peak week","week","Bin","45","46",0
"US National","Season peak week","week","Bin","46","47",0
"US National","Season peak week","week","Bin","47","48",0
"US National","Season peak week","week","Bin","48","49",0
"US National","Season peak week","week","Bin","49","50",0
"US National","Season peak week","week","Bin","50","51",0
"US National","Season peak week","week","Bin","51","52",0
"US National","Season peak week","week","Bin","52","53",0.474152584741526
"US National","Season peak week","week","Bin","1","2",0.0023997600239976
"US National","Season peak week","week","Bin","2","3",0
"US National","Season peak week","week","Bin","3","4",0.0036996300369963
"US National","Season peak week","week","Bin","4","5",0.0260973902609739
"US National","Season peak week","week","Bin","5","6",0.0342965703429657
"US National","Season peak week","week","Bin","6","7",0.107689231076892
"US National","Season peak week","week","Bin","7","8",0.0323967603239676
"US National","Season peak week","week","Bin","8","9",0.0860913908609139
"US National","Season peak week","week","Bin","9","10",0.138886111388861
"US National","Season peak week","week","Bin","10","11",0.0417958204179582
"US National","Season peak week","week","Bin","11","12",0
"US National","Season peak week","week","Bin","12","13",0.0524947505249475
"US National","Season peak week","week","Bin","13","14",0
"US National","Season peak week","week","Bin","14","15",0
"US National","Season peak week","week","Bin","15","16",0
"US National","Season peak week","week","Bin","16","17",0
"US National","Season peak week","week","Bin","17","18",0
"US National","Season peak week","week","Bin","18","19",0
"US National","Season peak week","week","Bin","19","20",0
"US National","Season peak week","week","Bin","20","21",0
"US National","Season peak percentage","percent","Bin","0","0.1",0
"US National","Season peak percentage","percent","Bin","0.1","0.2",0
"US National","Season peak percentage","percent","Bin","0.2","0.3",0
"US National","Season peak percentage","percent","Bin","0.3","0.4",0
"US National","Season peak percentage","percent","Bin","0.4","0.5",0
"US National","Season peak percentage","percent","Bin","0.5","0.6",0
"US National","Season peak percentage","percent","Bin","0.6","0.7",0
"US National","Season peak percentage","percent","Bin","0.7","0.8",0
"US National","Season peak percentage","percent","Bin","0.8","0.9",0
"US National","Season peak percentage","percent","Bin","0.9","1",0
"US National","Season peak percentage","percent","Bin","1","1.1",0
"US National","Season peak percentage","percent","Bin","1.1","1.2",0
"US National","Season peak percentage","percent","Bin","1.2","1.3",0
"US National","Season peak percentage","percent","Bin","1.3","1.4",0
"US National","Season peak percentage","percent","Bin","1.4","1.5",0
"US National","Season peak percentage","percent","Bin","1.5","1.6",0
"US National","Season peak percentage","percent","Bin","1.6","1.7",0
"US National","Season peak percentage","percent","Bin","1.7","1.8",0
"US National","Season peak percentage","percent","Bin","1.8","1.9",0
"US National","Season peak percentage","percent","Bin","1.9","2",0
"US National","Season peak percentage","percent","Bin","2","2.1",0
"US National","Season peak percentage","percent","Bin","2.1","2.2",0
"US National","Season peak percentage","percent","Bin","2.2","2.3",0
"US National","Season peak percentage","percent","Bin","2.3","2.4",0.0446821271491404
"US National","Season peak percentage","percent","Bin","2.4","2.5",0.0434826069572171
"US National","Season peak percentage","percent","Bin","2.5","2.6",0.0524790083966414
"US National","Season peak percentage","percent","Bin","2.6","2.7",0.0569772091163535
"US National","Season peak percentage","percent","Bin","2.7","2.8",0.0529788084766094
"US National","Season peak percentage","percent","Bin","2.8","2.9",0.0600759696121552
"US National","Season peak percentage","percent","Bin","2.9","3",0.0513794482207117
"US National","Season peak percentage","percent","Bin","3","3.1",0.0526789284286286
"US National","Season peak percentage","percent","Bin","3.1","3.2",0.0563774490203919
"US National","Season peak percentage","percent","Bin","3.2","3.3",0.0441823270691723
"US National","Season peak percentage","percent","Bin","3.3","3.4",0.0483806477409036
"US National","Season peak percentage","percent","Bin","3.4","3.5",0.03218712514994
"US National","Season peak percentage","percent","Bin","3.5","3.6",0.0494802079168333
"US National","Season peak percentage","percent","Bin","3.6","3.7",0.031187524990004
"US National","Season peak percentage","percent","Bin","3.7","3.8",0.0318872451019592
"US National","Season peak percentage","percent","Bin","3.8","3.9",0.0284886045581767
"US National","Season peak percentage","percent","Bin","3.9","4",0.0258896441423431
"US National","Season peak percentage","percent","Bin","4","4.1",0.0249900039984006
"US National","Season peak percentage","percent","Bin","4.1","4.2",0.0179928028788485
"US National","Season peak percentage","percent","Bin","4.2","4.3",0.0221911235505798
"US National","Season peak percentage","percent","Bin","4.3","4.4",0.015593762495002
"US National","Season peak percentage","percent","Bin","4.4","4.5",0.0154938024790084
"US National","Season peak percentage","percent","Bin","4.5","4.6",0.0126949220311875
"US National","Season peak percentage","percent","Bin","4.6","4.7",0.0151939224310276
"US National","Season peak percentage","percent","Bin","4.7","4.8",0.0124950019992003
"US National","Season peak percentage","percent","Bin","4.8","4.9",0.00739704118352659
"US National","Season peak percentage","percent","Bin","4.9","5",0.0144942023190724
"US National","Season peak percentage","percent","Bin","5","5.1",0.00829668132746901
"US National","Season peak percentage","percent","Bin","5.1","5.2",0.00659736105557777
"US National","Season peak percentage","percent","Bin","5.2","5.3",0.0105957616953219
"US National","Season peak percentage","percent","Bin","5.3","5.4",0.00469812075169932
"US National","Season peak percentage","percent","Bin","5.4","5.5",0.0037984806077569
"US National","Season peak percentage","percent","Bin","5.5","5.6",0.0078968412634946
"US National","Season peak percentage","percent","Bin","5.6","5.7",0.00329868052778889
"US National","Season peak percentage","percent","Bin","5.7","5.8",0.00209916033586565
"US National","Season peak percentage","percent","Bin","5.8","5.9",0.00429828068772491
"US National","Season peak percentage","percent","Bin","5.9","6",0.0036985205917633
"US National","Season peak percentage","percent","Bin","6","6.1",0.00209916033586565
"US National","Season peak percentage","percent","Bin","6.1","6.2",0.00339864054378249
"US National","Season peak percentage","percent","Bin","6.2","6.3",0.00269892043182727
