Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,value
US National,Season onset,Point,week,NA,NA,47
US National,Season onset,Bin,week,40,41,0
US National,Season onset,Bin,week,41,42,0
US National,Season onset,Bin,week,42,43,0
US National,Season onset,Bin,week,43,44,0
US National,Season onset,Bin,week,44,45,0
US National,Season onset,Bin,week,45,46,0
US National,Season onset,Bin,week,46,47,0
US National,Season onset,Bin,week,47,48,1
US National,Season onset,Bin,week,48,49,0
US National,Season onset,Bin,week,49,50,0
US National,Season onset,Bin,week,50,51,0
US National,Season onset,Bin,week,51,52,0
US National,Season onset,Bin,week,52,53,0
US National,Season onset,Bin,week,1,2,0
US National,Season onset,Bin,week,2,3,0
US National,Season onset,Bin,week,3,4,0
US National,Season onset,Bin,week,4,5,0
US National,Season onset,Bin,week,5,6,0
US National,Season onset,Bin,week,6,7,0
US National,Season onset,Bin,week,7,8,0
US National,Season onset,Bin,week,8,9,0
US National,Season onset,Bin,week,9,10,0
US National,Season onset,Bin,week,10,11,0
US National,Season onset,Bin,week,11,12,0
US National,Season onset,Bin,week,12,13,0
US National,Season onset,Bin,week,13,14,0
US National,Season onset,Bin,week,14,15,0
US National,Season onset,Bin,week,15,16,0
US National,Season onset,Bin,week,16,17,0
US National,Season onset,Bin,week,17,18,0
US National,Season onset,Bin,week,18,19,0
US National,Season onset,Bin,week,19,20,0
US National,Season onset,Bin,week,20,21,0
US National,Season onset,Bin,week,none,none,0
US National,Season peak week,Point,week,NA,NA,5.333333333
US National,Season peak week,Bin,week,40,41,0.000842127
US National,Season peak week,Bin,week,41,42,0.000842127
US National,Season peak week,Bin,week,42,43,0.000842127
US National,Season peak week,Bin,week,43,44,0.000842127
US National,Season peak week,Bin,week,44,45,0.000842127
US National,Season peak week,Bin,week,45,46,0.000842127
US National,Season peak week,Bin,week,46,47,0.000842127
US National,Season peak week,Bin,week,47,48,0.000842127
US National,Season peak week,Bin,week,48,49,0.000842127
US National,Season peak week,Bin,week,49,50,0.000842127
US National,Season peak week,Bin,week,50,51,0.000842127
US National,Season peak week,Bin,week,51,52,0.000842127
US National,Season peak week,Bin,week,52,53,0.000842127
US National,Season peak week,Bin,week,1,2,0.000842127
US National,Season peak week,Bin,week,2,3,0.000842127
US National,Season peak week,Bin,week,3,4,0.000842127
US National,Season peak week,Bin,week,4,5,0.006496972
US National,Season peak week,Bin,week,5,6,0.824171674
US National,Season peak week,Bin,week,6,7,0.129498412
US National,Season peak week,Bin,week,7,8,0.002178727
US National,Season peak week,Bin,week,8,9,0.011538994
US National,Season peak week,Bin,week,9,10,0.007568274
US National,Season peak week,Bin,week,10,11,0.00146439
US National,Season peak week,Bin,week,11,12,0.00033212
US National,Season peak week,Bin,week,12,13,0.000939614
US National,Season peak week,Bin,week,13,14,0.000263576
US National,Season peak week,Bin,week,14,15,0.000491756
US National,Season peak week,Bin,week,15,16,0.000263576
US National,Season peak week,Bin,week,16,17,0.000263576
US National,Season peak week,Bin,week,17,18,0.000263576
US National,Season peak week,Bin,week,18,19,0.000263576
US National,Season peak week,Bin,week,19,20,0.000263576
US National,Season peak week,Bin,week,20,21,0.000263576
US National,Season peak percentage,Point,percent,NA,NA,7.5
US National,Season peak percentage,Bin,percent,0,0.1,9.02E-05
US National,Season peak percentage,Bin,percent,0.1,0.2,9.02E-05
US National,Season peak percentage,Bin,percent,0.2,0.3,9.02E-05
US National,Season peak percentage,Bin,percent,0.3,0.4,9.02E-05
US National,Season peak percentage,Bin,percent,0.4,0.5,9.02E-05
US National,Season peak percentage,Bin,percent,0.5,0.6,9.02E-05
US National,Season peak percentage,Bin,percent,0.6,0.7,9.02E-05
US National,Season peak percentage,Bin,percent,0.7,0.8,9.02E-05
US National,Season peak percentage,Bin,percent,0.8,0.9,9.02E-05
US National,Season peak percentage,Bin,percent,0.9,1,9.02E-05
US National,Season peak percentage,Bin,percent,1,1.1,9.02E-05
US National,Season peak percentage,Bin,percent,1.1,1.2,9.02E-05
US National,Season peak percentage,Bin,percent,1.2,1.3,9.02E-05
US National,Season peak percentage,Bin,percent,1.3,1.4,9.02E-05
US National,Season peak percentage,Bin,percent,1.4,1.5,9.02E-05
US National,Season peak percentage,Bin,percent,1.5,1.6,9.02E-05
US National,Season peak percentage,Bin,percent,1.6,1.7,9.02E-05
US National,Season peak percentage,Bin,percent,1.7,1.8,9.02E-05
US National,Season peak percentage,Bin,percent,1.8,1.9,9.02E-05
US National,Season peak percentage,Bin,percent,1.9,2,9.02174E-05
US National,Season peak percentage,Bin,percent,2,2.1,9.02174E-05
US National,Season peak percentage,Bin,percent,2.1,2.2,9.02174E-05
US National,Season peak percentage,Bin,percent,2.2,2.3,9.02174E-05
US National,Season peak percentage,Bin,percent,2.3,2.4,9.02174E-05
US National,Season peak percentage,Bin,percent,2.4,2.5,9.02174E-05
US National,Season peak percentage,Bin,percent,2.5,2.6,9.02174E-05
US National,Season peak percentage,Bin,percent,2.6,2.7,9.02174E-05
US National,Season peak percentage,Bin,percent,2.7,2.8,9.02174E-05
US National,Season peak percentage,Bin,percent,2.8,2.9,9.02174E-05
US National,Season peak percentage,Bin,percent,2.9,3,9.02174E-05
US National,Season peak percentage,Bin,percent,3,3.1,9.02174E-05
US National,Season peak percentage,Bin,percent,3.1,3.2,9.02174E-05
US National,Season peak percentage,Bin,percent,3.2,3.3,9.02174E-05
US National,Season peak percentage,Bin,percent,3.3,3.4,9.02174E-05
US National,Season peak percentage,Bin,percent,3.4,3.5,9.02174E-05
US National,Season peak percentage,Bin,percent,3.5,3.6,9.02174E-05
US National,Season peak percentage,Bin,percent,3.6,3.7,9.02174E-05
US National,Season peak percentage,Bin,percent,3.7,3.8,9.02174E-05
US National,Season peak percentage,Bin,percent,3.8,3.9,9.02174E-05
US National,Season peak percentage,Bin,percent,3.9,4,9.02174E-05
US National,Season peak percentage,Bin,percent,4,4.1,9.02174E-05
US National,Season peak percentage,Bin,percent,4.1,4.2,9.02174E-05
US National,Season peak percentage,Bin,percent,4.2,4.3,9.02174E-05
US National,Season peak percentage,Bin,percent,4.3,4.4,9.02174E-05
US National,Season peak percentage,Bin,percent,4.4,4.5,9.02174E-05
US National,Season peak percentage,Bin,percent,4.5,4.6,9.02174E-05
US National,Season peak percentage,Bin,percent,4.6,4.7,9.02174E-05
US National,Season peak percentage,Bin,percent,4.7,4.8,9.02174E-05
US National,Season peak percentage,Bin,percent,4.8,4.9,9.02174E-05
US National,Season peak percentage,Bin,percent,4.9,5,9.02174E-05
US National,Season peak percentage,Bin,percent,5,5.1,9.02174E-05
US National,Season peak percentage,Bin,percent,5.1,5.2,9.02174E-05
US National,Season peak percentage,Bin,percent,5.2,5.3,9.02174E-05
US National,Season peak percentage,Bin,percent,5.3,5.4,9.02174E-05
US National,Season peak percentage,Bin,percent,5.4,5.5,9.02174E-05
US National,Season peak percentage,Bin,percent,5.5,5.6,9.02174E-05
US National,Season peak percentage,Bin,percent,5.6,5.7,9.02174E-05
US National,Season peak percentage,Bin,percent,5.7,5.8,9.02174E-05
US National,Season peak percentage,Bin,percent,5.8,5.9,9.02174E-05
US National,Season peak percentage,Bin,percent,5.9,6,9.02174E-05
US National,Season peak percentage,Bin,percent,6,6.1,9.02174E-05
US National,Season peak percentage,Bin,percent,6.1,6.2,9.02174E-05
US National,Season peak percentage,Bin,percent,6.2,6.3,9.02174E-05
US National,Season peak percentage,Bin,percent,6.3,6.4,9.02174E-05
US National,Season peak percentage,Bin,percent,6.4,6.5,9.02174E-05
US National,Season peak percentage,Bin,percent,6.5,6.6,9.02174E-05
US National,Season peak percentage,Bin,percent,6.6,6.7,9.02174E-05
US National,Season peak percentage,Bin,percent,6.7,6.8,9.02174E-05
US National,Season peak percentage,Bin,percent,6.8,6.9,9.02174E-05
US National,Season peak percentage,Bin,percent,6.9,7,9.02174E-05
US National,Season peak percentage,Bin,percent,7,7.1,9.02174E-05
US National,Season peak percentage,Bin,percent,7.1,7.2,9.02174E-05
US National,Season peak percentage,Bin,percent,7.2,7.3,9.02174E-05
US National,Season peak percentage,Bin,percent,7.3,7.4,9.02174E-05
US National,Season peak percentage,Bin,percent,7.4,7.5,9.02174E-05
US National,Season peak percentage,Bin,percent,7.5,7.6,0.97558255
US National,Season peak percentage,Bin,percent,7.6,7.7,0.001958919
US National,Season peak percentage,Bin,percent,7.7,7.8,9.02174E-05
US National,Season peak percentage,Bin,percent,7.8,7.9,9.02174E-05
US National,Season peak percentage,Bin,percent,7.9,8,0.001305949
US National,Season peak percentage,Bin,percent,8,8.1,9.02174E-05
US National,Season peak percentage,Bin,percent,8.1,8.2,0.000652974
US National,Season peak percentage,Bin,percent,8.2,8.3,9.02174E-05
US National,Season peak percentage,Bin,percent,8.3,8.4,0.001325729
US National,Season peak percentage,Bin,percent,8.4,8.5,9.02174E-05
US National,Season peak percentage,Bin,percent,8.5,8.6,0.000652974
US National,Season peak percentage,Bin,percent,8.6,8.7,9.02174E-05
US National,Season peak percentage,Bin,percent,8.7,8.8,0.000652974
US National,Season peak percentage,Bin,percent,8.8,8.9,0.000652974
US National,Season peak percentage,Bin,percent,8.9,9,9.02174E-05
US National,Season peak percentage,Bin,percent,9,9.1,9.02174E-05
US National,Season peak percentage,Bin,percent,9.1,9.2,9.02174E-05
US National,Season peak percentage,Bin,percent,9.2,9.3,9.02174E-05
US National,Season peak percentage,Bin,percent,9.3,9.4,9.02174E-05
US National,Season peak percentage,Bin,percent,9.4,9.5,9.02174E-05
US National,Season peak percentage,Bin,percent,9.5,9.6,0.000652974
US National,Season peak percentage,Bin,percent,9.6,9.7,9.02174E-05
US National,Season peak percentage,Bin,percent,9.7,9.8,9.02174E-05
US National,Season peak percentage,Bin,percent,9.8,9.9,9.02174E-05
US National,Season peak percentage,Bin,percent,9.9,10,9.02174E-05
US National,Season peak percentage,Bin,percent,10,10.1,9.02174E-05
US National,Season peak percentage,Bin,percent,10.1,10.2,0.001305949
US National,Season peak percentage,Bin,percent,10.2,10.3,9.02174E-05
US National,Season peak percentage,Bin,percent,10.3,10.4,9.02174E-05
US National,Season peak percentage,Bin,percent,10.4,10.5,9.02174E-05
US National,Season peak percentage,Bin,percent,10.5,10.6,9.02174E-05
US National,Season peak percentage,Bin,percent,10.6,10.7,9.02174E-05
US National,Season peak percentage,Bin,percent,10.7,10.8,0.000652974
US National,Season peak percentage,Bin,percent,10.8,10.9,9.02174E-05
US National,Season peak percentage,Bin,percent,10.9,11,9.02174E-05
US National,Season peak percentage,Bin,percent,11,11.1,0.000652974
US National,Season peak percentage,Bin,percent,11.1,11.2,9.02174E-05
US National,Season peak percentage,Bin,percent,11.2,11.3,9.02E-05
US National,Season peak percentage,Bin,percent,11.3,11.4,9.02174E-05
US National,Season peak percentage,Bin,percent,11.4,11.5,9.02E-05
US National,Season peak percentage,Bin,percent,11.5,11.6,9.02E-05
US National,Season peak percentage,Bin,percent,11.6,11.7,9.02174E-05
US National,Season peak percentage,Bin,percent,11.7,11.8,9.02E-05
US National,Season peak percentage,Bin,percent,11.8,11.9,9.02E-05
US National,Season peak percentage,Bin,percent,11.9,12,9.02E-05
US National,Season peak percentage,Bin,percent,12,12.1,9.02E-05
US National,Season peak percentage,Bin,percent,12.1,12.2,9.02E-05
US National,Season peak percentage,Bin,percent,12.2,12.3,9.02E-05
US National,Season peak percentage,Bin,percent,12.3,12.4,9.02E-05
US National,Season peak percentage,Bin,percent,12.4,12.5,9.02E-05
US National,Season peak percentage,Bin,percent,12.5,12.6,9.02E-05
US National,Season peak percentage,Bin,percent,12.6,12.7,9.02E-05
US National,Season peak percentage,Bin,percent,12.7,12.8,9.02E-05
US National,Season peak percentage,Bin,percent,12.8,12.9,9.02E-05
US National,Season peak percentage,Bin,percent,12.9,13,9.02E-05
US National,Season peak percentage,Bin,percent,13,100,3.30E-03
US National,1 wk ahead,Point,percent,NA,NA,5.847143333
US National,1 wk ahead,Bin,percent,0,0.1,0.000366854
US National,1 wk ahead,Bin,percent,0.1,0.2,3.67E-04
US National,1 wk ahead,Bin,percent,0.2,0.3,3.67E-04
US National,1 wk ahead,Bin,percent,0.3,0.4,3.67E-04
US National,1 wk ahead,Bin,percent,0.4,0.5,3.67E-04
US National,1 wk ahead,Bin,percent,0.5,0.6,3.67E-04
US National,1 wk ahead,Bin,percent,0.6,0.7,3.67E-04
US National,1 wk ahead,Bin,percent,0.7,0.8,3.67E-04
US National,1 wk ahead,Bin,percent,0.8,0.9,3.67E-04
US National,1 wk ahead,Bin,percent,0.9,1,3.67E-04
US National,1 wk ahead,Bin,percent,1,1.1,3.67E-04
US National,1 wk ahead,Bin,percent,1.1,1.2,3.67E-04
US National,1 wk ahead,Bin,percent,1.2,1.3,3.67E-04
US National,1 wk ahead,Bin,percent,1.3,1.4,3.67E-04
US National,1 wk ahead,Bin,percent,1.4,1.5,3.67E-04
US National,1 wk ahead,Bin,percent,1.5,1.6,3.67E-04
US National,1 wk ahead,Bin,percent,1.6,1.7,3.67E-04
US National,1 wk ahead,Bin,percent,1.7,1.8,3.67E-04
US National,1 wk ahead,Bin,percent,1.8,1.9,3.67E-04
US National,1 wk ahead,Bin,percent,1.9,2,3.67E-04
US National,1 wk ahead,Bin,percent,2,2.1,3.67E-04
US National,1 wk ahead,Bin,percent,2.1,2.2,3.67E-04
US National,1 wk ahead,Bin,percent,2.2,2.3,3.67E-04
US National,1 wk ahead,Bin,percent,2.3,2.4,3.67E-04
US National,1 wk ahead,Bin,percent,2.4,2.5,3.67E-04
US National,1 wk ahead,Bin,percent,2.5,2.6,3.67E-04
US National,1 wk ahead,Bin,percent,2.6,2.7,3.67E-04
US National,1 wk ahead,Bin,percent,2.7,2.8,3.67E-04
US National,1 wk ahead,Bin,percent,2.8,2.9,3.67E-04
US National,1 wk ahead,Bin,percent,2.9,3,3.67E-04
US National,1 wk ahead,Bin,percent,3,3.1,3.67E-04
US National,1 wk ahead,Bin,percent,3.1,3.2,3.67E-04
US National,1 wk ahead,Bin,percent,3.2,3.3,3.68E-04
US National,1 wk ahead,Bin,percent,3.3,3.4,3.68E-04
US National,1 wk ahead,Bin,percent,3.4,3.5,0.000451994
US National,1 wk ahead,Bin,percent,3.5,3.6,0.000453636
US National,1 wk ahead,Bin,percent,3.6,3.7,5.39E-04
US National,1 wk ahead,Bin,percent,3.7,3.8,7.92E-04
US National,1 wk ahead,Bin,percent,3.8,3.9,5.53E-04
US National,1 wk ahead,Bin,percent,3.9,4,9.82E-04
US National,1 wk ahead,Bin,percent,4,4.1,1.17E-03
US National,1 wk ahead,Bin,percent,4.1,4.2,2.30E-03
US National,1 wk ahead,Bin,percent,4.2,4.3,2.80E-03
US National,1 wk ahead,Bin,percent,4.3,4.4,0.003201608
US National,1 wk ahead,Bin,percent,4.4,4.5,0.004381321
US National,1 wk ahead,Bin,percent,4.5,4.6,7.33E-03
US National,1 wk ahead,Bin,percent,4.6,4.7,0.00910577
US National,1 wk ahead,Bin,percent,4.7,4.8,0.013611222
US National,1 wk ahead,Bin,percent,4.8,4.9,0.016764027
US National,1 wk ahead,Bin,percent,4.9,5,0.022513796
US National,1 wk ahead,Bin,percent,5,5.1,0.027851958
US National,1 wk ahead,Bin,percent,5.1,5.2,0.034249168
US National,1 wk ahead,Bin,percent,5.2,5.3,0.043374128
US National,1 wk ahead,Bin,percent,5.3,5.4,0.051851292
US National,1 wk ahead,Bin,percent,5.4,5.5,0.059150076
US National,1 wk ahead,Bin,percent,5.5,5.6,0.060873617
US National,1 wk ahead,Bin,percent,5.6,5.7,0.062661753
US National,1 wk ahead,Bin,percent,5.7,5.8,0.059164801
US National,1 wk ahead,Bin,percent,5.8,5.9,0.052196932
US National,1 wk ahead,Bin,percent,5.9,6,0.04914374
US National,1 wk ahead,Bin,percent,6,6.1,0.044463634
US National,1 wk ahead,Bin,percent,6.1,6.2,0.039228904
US National,1 wk ahead,Bin,percent,6.2,6.3,0.038784464
US National,1 wk ahead,Bin,percent,6.3,6.4,0.031799507
US National,1 wk ahead,Bin,percent,6.4,6.5,0.027807245
US National,1 wk ahead,Bin,percent,6.5,6.6,0.028578197
US National,1 wk ahead,Bin,percent,6.6,6.7,0.028153925
US National,1 wk ahead,Bin,percent,6.7,6.8,0.024764661
US National,1 wk ahead,Bin,percent,6.8,6.9,0.01817129
US National,1 wk ahead,Bin,percent,6.9,7,0.014865696
US National,1 wk ahead,Bin,percent,7,7.1,0.013497658
US National,1 wk ahead,Bin,percent,7.1,7.2,0.011900755
US National,1 wk ahead,Bin,percent,7.2,7.3,0.012383261
US National,1 wk ahead,Bin,percent,7.3,7.4,0.009562103
US National,1 wk ahead,Bin,percent,7.4,7.5,0.007902745
US National,1 wk ahead,Bin,percent,7.5,7.6,0.005748844
US National,1 wk ahead,Bin,percent,7.6,7.7,0.005168146
US National,1 wk ahead,Bin,percent,7.7,7.8,0.003512409
US National,1 wk ahead,Bin,percent,7.8,7.9,0.003594635
US National,1 wk ahead,Bin,percent,7.9,8,0.003677069
US National,1 wk ahead,Bin,percent,8,8.1,0.001442819
US National,1 wk ahead,Bin,percent,8.1,8.2,0.002021907
US National,1 wk ahead,Bin,percent,8.2,8.3,0.001773608
US National,1 wk ahead,Bin,percent,8.3,8.4,0.001525335
US National,1 wk ahead,Bin,percent,8.4,8.5,0.001028849
US National,1 wk ahead,Bin,percent,8.5,8.6,0.000697859
US National,1 wk ahead,Bin,percent,8.6,8.7,0.000615105
US National,1 wk ahead,Bin,percent,8.7,8.8,0.000615097
US National,1 wk ahead,Bin,percent,8.8,8.9,0.00053235
US National,1 wk ahead,Bin,percent,8.9,9,0.000697833
US National,1 wk ahead,Bin,percent,9,9.1,0.000532344
US National,1 wk ahead,Bin,percent,9.1,9.2,0.000366857
US National,1 wk ahead,Bin,percent,9.2,9.3,0.000449599
