Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season onset,Point,week,NA,NA,47
US National,Season onset,Bin,week,40,41,0.000993048
US National,Season onset,Bin,week,41,42,0.000993048
US National,Season onset,Bin,week,42,43,0.000993048
US National,Season onset,Bin,week,43,44,0.000993048
US National,Season onset,Bin,week,44,45,0.000993048
US National,Season onset,Bin,week,45,46,0.000993048
US National,Season onset,Bin,week,46,47,0.000993048
US National,Season onset,Bin,week,47,48,0.581303443
US National,Season onset,Bin,week,48,49,0.110567894
US National,Season onset,Bin,week,49,50,0.054280948
US National,Season onset,Bin,week,50,51,0.039722862
US National,Season onset,Bin,week,51,52,0.025800375
US National,Season onset,Bin,week,52,53,0.018569982
US National,Season onset,Bin,week,1,2,0.011916589
US National,Season onset,Bin,week,2,3,0.017894683
US National,Season onset,Bin,week,3,4,0.005938424
US National,Season onset,Bin,week,4,5,0.007269113
US National,Season onset,Bin,week,5,6,0.003316777
US National,Season onset,Bin,week,6,7,0.007269113
US National,Season onset,Bin,week,7,8,0.000655411
US National,Season onset,Bin,week,8,9,0.000655411
US National,Season onset,Bin,week,9,10,0.002641507
US National,Season onset,Bin,week,10,11,0
US National,Season onset,Bin,week,11,12,0.001310819
US National,Season onset,Bin,week,12,13,0.000655411
US National,Season onset,Bin,week,13,14,0
US National,Season onset,Bin,week,14,15,0
US National,Season onset,Bin,week,15,16,0
US National,Season onset,Bin,week,16,17,0
US National,Season onset,Bin,week,17,18,0
US National,Season onset,Bin,week,18,19,0
US National,Season onset,Bin,week,19,20,0
US National,Season onset,Bin,week,20,21,0
US National,Season onset,Bin,week,none,none,0.103279901
US National,Season peak week,Point,week,NA,NA,52
US National,Season peak week,Bin,week,40,41,0.001266451
US National,Season peak week,Bin,week,41,42,0.001266451
US National,Season peak week,Bin,week,42,43,0.001266451
US National,Season peak week,Bin,week,43,44,0.001266451
US National,Season peak week,Bin,week,44,45,0.001266451
US National,Season peak week,Bin,week,45,46,0.001266451
US National,Season peak week,Bin,week,46,47,0.001266451
US National,Season peak week,Bin,week,47,48,0.009177174
US National,Season peak week,Bin,week,48,49,0.009177174
US National,Season peak week,Bin,week,49,50,0.004588592
US National,Season peak week,Bin,week,50,51,0.009177174
US National,Season peak week,Bin,week,51,52,0.032120115
US National,Season peak week,Bin,week,52,53,0.211075097
US National,Season peak week,Bin,week,1,2,0.027531513
US National,Season peak week,Bin,week,2,3,0.004588592
US National,Season peak week,Bin,week,3,4,0.027531513
US National,Season peak week,Bin,week,4,5,0.06424023
US National,Season peak week,Bin,week,5,6,0.091771742
US National,Season peak week,Bin,week,6,7,0.096360344
US National,Season peak week,Bin,week,7,8,0.15142307
