"location","target","unit","type","bin_start_incl","bin_end_notincl","value"
"US National","Season onset","week","Bin","40","41",0
"US National","Season onset","week","Bin","41","42",0
"US National","Season onset","week","Bin","42","43",0
"US National","Season onset","week","Bin","43","44",0
"US National","Season onset","week","Bin","44","45",0
"US National","Season onset","week","Bin","45","46",0
"US National","Season onset","week","Bin","46","47",0
"US National","Season onset","week","Bin","47","48",0
"US National","Season onset","week","Bin","48","49",0
"US National","Season onset","week","Bin","49","50",0.505748
"US National","Season onset","week","Bin","50","51",0.494252
"US National","Season onset","week","Bin","51","52",0
"US National","Season onset","week","Bin","52","53",0
"US National","Season onset","week","Bin","1","2",0
"US National","Season onset","week","Bin","2","3",0
"US National","Season onset","week","Bin","3","4",0
"US National","Season onset","week","Bin","4","5",0
"US National","Season onset","week","Bin","5","6",0
"US National","Season onset","week","Bin","6","7",0
"US National","Season onset","week","Bin","7","8",0
"US National","Season onset","week","Bin","8","9",0
"US National","Season onset","week","Bin","9","10",0
"US National","Season onset","week","Bin","10","11",0
"US National","Season onset","week","Bin","11","12",0
"US National","Season onset","week","Bin","12","13",0
"US National","Season onset","week","Bin","13","14",0
"US National","Season onset","week","Bin","14","15",0
"US National","Season onset","week","Bin","15","16",0
"US National","Season onset","week","Bin","16","17",0
"US National","Season onset","week","Bin","17","18",0
"US National","Season onset","week","Bin","18","19",0
"US National","Season onset","week","Bin","19","20",0
"US National","Season onset","week","Bin","20","21",0
"US National","Season onset","week","Bin","none","none",0
"US National","Season peak week","week","Bin","40","41",0
"US National","Season peak week","week","Bin","41","42",0
"US National","Season peak week","week","Bin","42","43",0
"US National","Season peak week","week","Bin","43","44",0
"US National","Season peak week","week","Bin","44","45",0
"US National","Season peak week","week","Bin","45","46",0
"US National","Season peak week","week","Bin","46","47",0
"US National","Season peak week","week","Bin","47","48",0
"US National","Season peak week","week","Bin","48","49",0
"US National","Season peak week","week","Bin","49","50",0
"US National","Season peak week","week","Bin","50","51",0
"US National","Season peak week","week","Bin","51","52",0
"US National","Season peak week","week","Bin","52","53",0.0661299338700661
"US National","Season peak week","week","Bin","1","2",0.0750959249040751
"US National","Season peak week","week","Bin","2","3",0.0833999166000834
"US National","Season peak week","week","Bin","3","4",0.0906049093950906
"US National","Season peak week","week","Bin","4","5",0.0963119036880963
"US National","Season peak week","week","Bin","5","6",0.1002018997981
"US National","Season peak week","week","Bin","6","7",0.102063897936102
"US National","Season peak week","week","Bin","7","8",0.101815898184102
"US National","Season peak week","week","Bin","8","9",0.0995119004880995
"US National","Season peak week","week","Bin","9","10",0.0953269046730953
"US National","Season peak week","week","Bin","10","11",0.0895369104630895
"US National","Season peak week","week","Bin","11","12",0
"US National","Season peak week","week","Bin","12","13",0
"US National","Season peak week","week","Bin","13","14",0
"US National","Season peak week","week","Bin","14","15",0
"US National","Season peak week","week","Bin","15","16",0
"US National","Season peak week","week","Bin","16","17",0
"US National","Season peak week","week","Bin","17","18",0
"US National","Season peak week","week","Bin","18","19",0
"US National","Season peak week","week","Bin","19","20",0
"US National","Season peak week","week","Bin","20","21",0
"US National","Season peak percentage","percent","Bin","0","0.1",0
"US National","Season peak percentage","percent","Bin","0.1","0.2",0
"US National","Season peak percentage","percent","Bin","0.2","0.3",0
"US National","Season peak percentage","percent","Bin","0.3","0.4",0
"US National","Season peak percentage","percent","Bin","0.4","0.5",0
"US National","Season peak percentage","percent","Bin","0.5","0.6",0
"US National","Season peak percentage","percent","Bin","0.6","0.7",0
"US National","Season peak percentage","percent","Bin","0.7","0.8",0
"US National","Season peak percentage","percent","Bin","0.8","0.9",0
"US National","Season peak percentage","percent","Bin","0.9","1",0
"US National","Season peak percentage","percent","Bin","1","1.1",0
"US National","Season peak percentage","percent","Bin","1.1","1.2",0
"US National","Season peak percentage","percent","Bin","1.2","1.3",0
"US National","Season peak percentage","percent","Bin","1.3","1.4",0
"US National","Season peak percentage","percent","Bin","1.4","1.5",0
"US National","Season peak percentage","percent","Bin","1.5","1.6",0
"US National","Season peak percentage","percent","Bin","1.6","1.7",0
"US National","Season peak percentage","percent","Bin","1.7","1.8",0
"US National","Season peak percentage","percent","Bin","1.8","1.9",0
"US National","Season peak percentage","percent","Bin","1.9","2",0
"US National","Season peak percentage","percent","Bin","2","2.1",0
"US National","Season peak percentage","percent","Bin","2.1","2.2",0
"US National","Season peak percentage","percent","Bin","2.2","2.3",0
"US National","Season peak percentage","percent","Bin","2.3","2.4",1.1999988000012e-05
"US National","Season peak percentage","percent","Bin","2.4","2.5",0.000138999861000139
"US National","Season peak percentage","percent","Bin","2.5","2.6",0.000207999792000208
"US National","Season peak percentage","percent","Bin","2.6","2.7",0.000306999693000307
"US National","Season peak percentage","percent","Bin","2.7","2.8",0.000445999554000446
"US National","Season peak percentage","percent","Bin","2.8","2.9",0.000637999362000638
"US National","Season peak percentage","percent","Bin","2.9","3",0.000900999099000901
"US National","Season peak percentage","percent","Bin","3","3.1",0.00125299874700125
"US National","Season peak percentage","percent","Bin","3.1","3.2",0.00171599828400172
"US National","Season peak percentage","percent","Bin","3.2","3.3",0.00231599768400232
"US National","Season peak percentage","percent","Bin","3.3","3.4",0.00307899692100308
"US National","Season peak percentage","percent","Bin","3.4","3.5",0.00403499596500403
"US National","Season peak percentage","percent","Bin","3.5","3.6",0.00520799479200521
"US National","Season peak percentage","percent","Bin","3.6","3.7",0.00662499337500663
"US National","Season peak percentage","percent","Bin","3.7","3.8",0.0083029916970083
"US National","Season peak percentage","percent","Bin","3.8","3.9",0.0102529897470103
"US National","Season peak percentage","percent","Bin","3.9","4",0.0124759875240125
"US National","Season peak percentage","percent","Bin","4","4.1",0.014957985042015
"US National","Season peak percentage","percent","Bin","4.1","4.2",0.0176719823280177
"US National","Season peak percentage","percent","Bin","4.2","4.3",0.0205739794260206
"US National","Season peak percentage","percent","Bin","4.3","4.4",0.0236049763950236
"US National","Season peak percentage","percent","Bin","4.4","4.5",0.0266889733110267
"US National","Season peak percentage","percent","Bin","4.5","4.6",0.0297399702600297
"US National","Season peak percentage","percent","Bin","4.6","4.7",0.0326629673370327
"US National","Season peak percentage","percent","Bin","4.7","4.8",0.0353599646400354
"US National","Season peak percentage","percent","Bin","4.8","4.9",0.0377359622640377
"US National","Season peak percentage","percent","Bin","4.9","5",0.0397029602970397
"US National","Season peak percentage","percent","Bin","5","5.1",0.0411899588100412
"US National","Season peak percentage","percent","Bin","5.1","5.2",0.0421439578560421
"US National","Season peak percentage","percent","Bin","5.2","5.3",0.0425349574650425
"US National","Season peak percentage","percent","Bin","5.3","5.4",0.0423589576410424
"US National","Season peak percentage","percent","Bin","5.4","5.5",0.0416379583620416
"US National","Season peak percentage","percent","Bin","5.5","5.6",0.0404169595830404
"US National","Season peak percentage","percent","Bin","5.6","5.7",0.0387599612400388
"US National","Season peak percentage","percent","Bin","5.7","5.8",0.0367489632510367
"US National","Season peak percentage","percent","Bin","5.8","5.9",0.0344749655250345
"US National","Season peak percentage","percent","Bin","5.9","6",0.032030967969032
"US National","Season peak percentage","percent","Bin","6","6.1",0.0295109704890295
"US National","Season peak percentage","percent","Bin","6.1","6.2",0.026997973002027
"US National","Season peak percentage","percent","Bin","6.2","6.3",0.0245669754330246
"US National","Season peak percentage","percent","Bin","6.3","6.4",0.0222779777220223
"US National","Season peak percentage","percent","Bin","6.4","6.5",0.0201759798240202
"US National","Season peak percentage","percent","Bin","6.5","6.6",0.0182909817090183
