Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season onset,Point,week,NA,NA,46
US National,Season onset,Bin,week,40,41,0
US National,Season onset,Bin,week,41,42,0
US National,Season onset,Bin,week,42,43,0
US National,Season onset,Bin,week,43,44,0
US National,Season onset,Bin,week,44,45,0
US National,Season onset,Bin,week,45,46,0
US National,Season onset,Bin,week,46,47,0.217
US National,Season onset,Bin,week,47,48,0.101
US National,Season onset,Bin,week,48,49,0.076
US National,Season onset,Bin,week,49,50,0.049
US National,Season onset,Bin,week,50,51,0.055
US National,Season onset,Bin,week,51,52,0.042
US National,Season onset,Bin,week,52,53,0.043
US National,Season onset,Bin,week,1,2,0.036
US National,Season onset,Bin,week,2,3,0.037
US National,Season onset,Bin,week,3,4,0.03
US National,Season onset,Bin,week,4,5,0.017
US National,Season onset,Bin,week,5,6,0.021
US National,Season onset,Bin,week,6,7,0.028
US National,Season onset,Bin,week,7,8,0.024
US National,Season onset,Bin,week,8,9,0.021
US National,Season onset,Bin,week,9,10,0.014
US National,Season onset,Bin,week,10,11,0.007
US National,Season onset,Bin,week,11,12,0.011
US National,Season onset,Bin,week,12,13,0.018
US National,Season onset,Bin,week,13,14,0.01
US National,Season onset,Bin,week,14,15,0.004
US National,Season onset,Bin,week,15,16,0.003
US National,Season onset,Bin,week,16,17,0.003
US National,Season onset,Bin,week,17,18,0.001
US National,Season onset,Bin,week,18,19,0.003
US National,Season onset,Bin,week,19,20,0.001
US National,Season onset,Bin,week,20,21,0.006
US National,Season onset,Bin,week,none,none,0.122
US National,Season peak week,Point,week,NA,NA,3
US National,Season peak week,Bin,week,40,41,0
US National,Season peak week,Bin,week,41,42,0
US National,Season peak week,Bin,week,42,43,0
US National,Season peak week,Bin,week,43,44,0.012552301
US National,Season peak week,Bin,week,44,45,0.015690377
US National,Season peak week,Bin,week,45,46,0.018828452
US National,Season peak week,Bin,week,46,47,0.026150628
US National,Season peak week,Bin,week,47,48,0.039748954
US National,Season peak week,Bin,week,48,49,0.035564854
US National,Season peak week,Bin,week,49,50,0.035564854
US National,Season peak week,Bin,week,50,51,0.035564854
US National,Season peak week,Bin,week,51,52,0.035564854
US National,Season peak week,Bin,week,52,53,0.048117155
US National,Season peak week,Bin,week,1,2,0.042887029
US National,Season peak week,Bin,week,2,3,0.062761506
US National,Season peak week,Bin,week,3,4,0.067991632
US National,Season peak week,Bin,week,4,5,0.041841004
US National,Season peak week,Bin,week,5,6,0.036610879
US National,Season peak week,Bin,week,6,7,0.035564854
US National,Season peak week,Bin,week,7,8,0.04707113
US National,Season peak week,Bin,week,8,9,0.046025105
US National,Season peak week,Bin,week,9,10,0.050209205
US National,Season peak week,Bin,week,10,11,0.054393305
US National,Season peak week,Bin,week,11,12,0.043933054
US National,Season peak week,Bin,week,12,13,0.033472803
US National,Season peak week,Bin,week,13,14,0.032426778
US National,Season peak week,Bin,week,14,15,0.034518828
US National,Season peak week,Bin,week,15,16,0.028242678
US National,Season peak week,Bin,week,16,17,0.019874477
US National,Season peak week,Bin,week,17,18,0.009414226
US National,Season peak week,Bin,week,18,19,0.0041841
US National,Season peak week,Bin,week,19,20,0.001046025
US National,Season peak week,Bin,week,20,21,0.0041841
US National,Season peak percentage,Point,percent,NA,NA,10.28518942
US National,Season peak percentage,Bin,percent,0,0.1,0
US National,Season peak percentage,Bin,percent,0.1,0.2,0
US National,Season peak percentage,Bin,percent,0.2,0.3,0
US National,Season peak percentage,Bin,percent,0.3,0.4,0
US National,Season peak percentage,Bin,percent,0.4,0.5,0
US National,Season peak percentage,Bin,percent,0.5,0.6,0
US National,Season peak percentage,Bin,percent,0.6,0.7,0
US National,Season peak percentage,Bin,percent,0.7,0.8,0
US National,Season peak percentage,Bin,percent,0.8,0.9,0
US National,Season peak percentage,Bin,percent,0.9,1,0
US National,Season peak percentage,Bin,percent,1,1.1,0
US National,Season peak percentage,Bin,percent,1.1,1.2,0
US National,Season peak percentage,Bin,percent,1.2,1.3,0
US National,Season peak percentage,Bin,percent,1.3,1.4,0
US National,Season peak percentage,Bin,percent,1.4,1.5,0
US National,Season peak percentage,Bin,percent,1.5,1.6,0.012
US National,Season peak percentage,Bin,percent,1.6,1.7,0.003
US National,Season peak percentage,Bin,percent,1.7,1.8,0.004
US National,Season peak percentage,Bin,percent,1.8,1.9,0.002
US National,Season peak percentage,Bin,percent,1.9,2,0.002
US National,Season peak percentage,Bin,percent,2,2.1,0.001
US National,Season peak percentage,Bin,percent,2.1,2.2,0.002
US National,Season peak percentage,Bin,percent,2.2,2.3,0.008
US National,Season peak percentage,Bin,percent,2.3,2.4,0.004
US National,Season peak percentage,Bin,percent,2.4,2.5,0.006
US National,Season peak percentage,Bin,percent,2.5,2.6,0.003
US National,Season peak percentage,Bin,percent,2.6,2.7,0.004
US National,Season peak percentage,Bin,percent,2.7,2.8,0.004
US National,Season peak percentage,Bin,percent,2.8,2.9,0.006
US National,Season peak percentage,Bin,percent,2.9,3,0.006
US National,Season peak percentage,Bin,percent,3,3.1,0.006
US National,Season peak percentage,Bin,percent,3.1,3.2,0.006
US National,Season peak percentage,Bin,percent,3.2,3.3,0.005
US National,Season peak percentage,Bin,percent,3.3,3.4,0.009
US National,Season peak percentage,Bin,percent,3.4,3.5,0.007
US National,Season peak percentage,Bin,percent,3.5,3.6,0.004
US National,Season peak percentage,Bin,percent,3.6,3.7,0.006
US National,Season peak percentage,Bin,percent,3.7,3.8,0.003
US National,Season peak percentage,Bin,percent,3.8,3.9,0.011
US National,Season peak percentage,Bin,percent,3.9,4,0.009
US National,Season peak percentage,Bin,percent,4,4.1,0.003
US National,Season peak percentage,Bin,percent,4.1,4.2,0.007
US National,Season peak percentage,Bin,percent,4.2,4.3,0.007
US National,Season peak percentage,Bin,percent,4.3,4.4,0.002
US National,Season peak percentage,Bin,percent,4.4,4.5,0.002
US National,Season peak percentage,Bin,percent,4.5,4.6,0.004
US National,Season peak percentage,Bin,percent,4.6,4.7,0.006
US National,Season peak percentage,Bin,percent,4.7,4.8,0.003
US National,Season peak percentage,Bin,percent,4.8,4.9,0.003
US National,Season peak percentage,Bin,percent,4.9,5,0.004
US National,Season peak percentage,Bin,percent,5,5.1,0.002
US National,Season peak percentage,Bin,percent,5.1,5.2,0.002
US National,Season peak percentage,Bin,percent,5.2,5.3,0.007
US National,Season peak percentage,Bin,percent,5.3,5.4,0.002
US National,Season peak percentage,Bin,percent,5.4,5.5,0.002
US National,Season peak percentage,Bin,percent,5.5,5.6,0.003
US National,Season peak percentage,Bin,percent,5.6,5.7,0.003
US National,Season peak percentage,Bin,percent,5.7,5.8,0.002
US National,Season peak percentage,Bin,percent,5.8,5.9,0.002
US National,Season peak percentage,Bin,percent,5.9,6,0.006
US National,Season peak percentage,Bin,percent,6,6.1,0.004
US National,Season peak percentage,Bin,percent,6.1,6.2,0.008
US National,Season peak percentage,Bin,percent,6.2,6.3,0.01
US National,Season peak percentage,Bin,percent,6.3,6.4,0.003
US National,Season peak percentage,Bin,percent,6.4,6.5,0.004
US National,Season peak percentage,Bin,percent,6.5,6.6,0.004
US National,Season peak percentage,Bin,percent,6.6,6.7,0.004
US National,Season peak percentage,Bin,percent,6.7,6.8,0.003
US National,Season peak percentage,Bin,percent,6.8,6.9,0.005
US National,Season peak percentage,Bin,percent,6.9,7,0.003
US National,Season peak percentage,Bin,percent,7,7.1,0.004
US National,Season peak percentage,Bin,percent,7.1,7.2,0.001
US National,Season peak percentage,Bin,percent,7.2,7.3,0.001
US National,Season peak percentage,Bin,percent,7.3,7.4,0.002
US National,Season peak percentage,Bin,percent,7.4,7.5,0.005
US National,Season peak percentage,Bin,percent,7.5,7.6,0.002
US National,Season peak percentage,Bin,percent,7.6,7.7,0.008
US National,Season peak percentage,Bin,percent,7.7,7.8,0.001
US National,Season peak percentage,Bin,percent,7.8,7.9,0.002
US National,Season peak percentage,Bin,percent,7.9,8,0.004
US National,Season peak percentage,Bin,percent,8,8.1,0.002
US National,Season peak percentage,Bin,percent,8.1,8.2,0.004
US National,Season peak percentage,Bin,percent,8.2,8.3,0.001
US National,Season peak percentage,Bin,percent,8.3,8.4,0.003
US National,Season peak percentage,Bin,percent,8.4,8.5,0.001
US National,Season peak percentage,Bin,percent,8.5,8.6,0.002
US National,Season peak percentage,Bin,percent,8.6,8.7,0.004
US National,Season peak percentage,Bin,percent,8.7,8.8,0.002
US National,Season peak percentage,Bin,percent,8.8,8.9,0.003
US National,Season peak percentage,Bin,percent,8.9,9,0.003
US National,Season peak percentage,Bin,percent,9,9.1,0.005
US National,Season peak percentage,Bin,percent,9.1,9.2,0.004
US National,Season peak percentage,Bin,percent,9.2,9.3,0.003
US National,Season peak percentage,Bin,percent,9.3,9.4,0.003
US National,Season peak percentage,Bin,percent,9.4,9.5,0.001
US National,Season peak percentage,Bin,percent,9.5,9.6,0.003
US National,Season peak percentage,Bin,percent,9.6,9.7,0.001
