location,target,type,unit,bin_start_incl,bin_end_notincl,value
US National,Season onset,Point,week,NA,NA,49
US National,Season onset,Bin,week,40,41.0,3.122165473259333e-4
US National,Season onset,Bin,week,41,42.0,2.908215223070388e-4
US National,Season onset,Bin,week,42,43.0,2.6799578118679715e-4
US National,Season onset,Bin,week,43,44.0,3.3259241918776576e-4
US National,Season onset,Bin,week,44,45.0,7.414749812585567e-4
US National,Season onset,Bin,week,45,46.0,0.005941477165360641
US National,Season onset,Bin,week,46,47.0,0.023144680903310347
US National,Season onset,Bin,week,47,48.0,0.3649332159528456
US National,Season onset,Bin,week,48,49.0,0.05683021856565872
US National,Season onset,Bin,week,49,50.0,0.3538887784916592
US National,Season onset,Bin,week,50,51.0,0.09052466612788523
US National,Season onset,Bin,week,51,52.0,0.06168769352344622
US National,Season onset,Bin,week,52,53.0,0.012129666562974602
US National,Season onset,Bin,week,1,2.0,0.0024138035504366454
US National,Season onset,Bin,week,2,3.0,0.004343814780742151
US National,Season onset,Bin,week,3,4.0,0.0017641551718706214
US National,Season onset,Bin,week,4,5.0,0.001468426990158175
US National,Season onset,Bin,week,5,6.0,0.002812105757726957
US National,Season onset,Bin,week,6,7.0,0.0020839379007202533
US National,Season onset,Bin,week,7,8.0,4.979603036965029e-4
US National,Season onset,Bin,week,8,9.0,1.8115415604772432e-4
US National,Season onset,Bin,week,9,10.0,1.456919044558668e-4
US National,Season onset,Bin,week,10,11.0,1.0891730286091273e-4
US National,Season onset,Bin,week,11,12.0,1.0223412131277681e-4
US National,Season onset,Bin,week,12,13.0,0.001599335711691439
US National,Season onset,Bin,week,13,14.0,1.0182665434946927e-4
US National,Season onset,Bin,week,14,15.0,1.0178610852999997e-4
US National,Season onset,Bin,week,15,16.0,1.0167841531990267e-4
US National,Season onset,Bin,week,16,17.0,1.014358492368981e-4
US National,Season onset,Bin,week,17,18.0,1.0097059210275458e-4
US National,Season onset,Bin,week,18,19.0,1.0019532515306155e-4
US National,Season onset,Bin,week,19,20.0,9.903525075382687e-5
US National,Season onset,Bin,week,20,21.0,1.3703833905866108e-4
US National,Season onset,Bin,week,none,none,0.010608997269368887
US National,Season peak week,Point,week,NA,NA,4
US National,Season peak week,Bin,week,40,41.0,3.149318864291941e-4
US National,Season peak week,Bin,week,41,42.0,3.6581034984872686e-4
US National,Season peak week,Bin,week,42,43.0,0.0014335199992362645
US National,Season peak week,Bin,week,43,44.0,0.001310851598328901
US National,Season peak week,Bin,week,44,45.0,6.491237205798387e-4
US National,Season peak week,Bin,week,45,46.0,8.151412287011389e-4
US National,Season peak week,Bin,week,46,47.0,0.0010296333073941508
US National,Season peak week,Bin,week,47,48.0,0.0013028622249868504
US National,Season peak week,Bin,week,48,49.0,0.0016463157525398598
US National,Season peak week,Bin,week,49,50.0,0.002099521559856109
US National,Season peak week,Bin,week,50,51.0,0.003695317057847595
US National,Season peak week,Bin,week,51,52.0,0.010112803002836743
US National,Season peak week,Bin,week,52,53.0,0.11565255567523446
US National,Season peak week,Bin,week,1,2.0,0.13205409399410417
US National,Season peak week,Bin,week,2,3.0,0.10034224839979433
US National,Season peak week,Bin,week,3,4.0,0.09943555035107177
US National,Season peak week,Bin,week,4,5.0,0.1192856332922452
US National,Season peak week,Bin,week,5,6.0,0.10754070545784074
US National,Season peak week,Bin,week,6,7.0,0.13626571619380257
US National,Season peak week,Bin,week,7,8.0,0.07933450052170889
US National,Season peak week,Bin,week,8,9.0,0.03734033273161237
US National,Season peak week,Bin,week,9,10.0,0.01622791144934784
US National,Season peak week,Bin,week,10,11.0,0.013654682911941902
US National,Season peak week,Bin,week,11,12.0,0.01085846527152025
US National,Season peak week,Bin,week,12,13.0,0.0021153490043929486
US National,Season peak week,Bin,week,13,14.0,0.0010588731749183052
US National,Season peak week,Bin,week,14,15.0,6.691638289823941e-4
US National,Season peak week,Bin,week,15,16.0,4.712852929202594e-4
US National,Season peak week,Bin,week,16,17.0,6.458774475804042e-4
US National,Season peak week,Bin,week,17,18.0,2.498782744749959e-4
US National,Season peak week,Bin,week,18,19.0,4.5086332807059816e-4
US National,Season peak week,Bin,week,19,20.0,4.297572197189535e-4
US National,Season peak week,Bin,week,20,21.0,0.0011407244901312083
US National,Season peak percentage,Point,percent,NA,NA,5.3
US National,Season peak percentage,Bin,percent,0,0.1,1.0948191277202507e-4
US National,Season peak percentage,Bin,percent,0.1,0.2,1.1271850876123166e-4
US National,Season peak percentage,Bin,percent,0.2,0.3,1.1579369652938474e-4
US National,Season peak percentage,Bin,percent,0.3,0.4,1.1938454350798296e-4
US National,Season peak percentage,Bin,percent,0.4,0.5,1.2356009998111742e-4
US National,Season peak percentage,Bin,percent,0.5,0.6,1.2842802764731227e-4
US National,Season peak percentage,Bin,percent,0.6,0.7,1.3405816931116141e-4
US National,Season peak percentage,Bin,percent,0.7,0.8,1.4058670949561536e-4
US National,Season peak percentage,Bin,percent,0.8,0.9,1.4812142318220664e-4
US National,Season peak percentage,Bin,percent,0.9,1.0,1.5678704596813623e-4
US National,Season peak percentage,Bin,percent,1,1.1,1.666960364392093e-4
US National,Season peak percentage,Bin,percent,1.1,1.2,1.7800146345459873e-4
US National,Season peak percentage,Bin,percent,1.2,1.3,1.908467861865122e-4
US National,Season peak percentage,Bin,percent,1.3,1.4,2.0545081291479053e-4
US National,Season peak percentage,Bin,percent,1.4,1.5,2.2198480216853783e-4
US National,Season peak percentage,Bin,percent,1.5,1.6,2.4058446239298917e-4
US National,Season peak percentage,Bin,percent,1.6,1.7,2.6217225643501105e-4
US National,Season peak percentage,Bin,percent,1.7,1.8,2.8545267958075636e-4
US National,Season peak percentage,Bin,percent,1.8,1.9,3.1393858300900445e-4
US National,Season peak percentage,Bin,percent,1.9,2.0,3.4536809684560985e-4
US National,Season peak percentage,Bin,percent,2,2.1,3.7983062368393674e-4
US National,Season peak percentage,Bin,percent,2.1,2.2,4.1695513471506614e-4
US National,Season peak percentage,Bin,percent,2.2,2.3,4.564580379698664e-4
US National,Season peak percentage,Bin,percent,2.3,2.4,5.010866759687496e-4
US National,Season peak percentage,Bin,percent,2.4,2.5,5.475907993010932e-4
US National,Season peak percentage,Bin,percent,2.5,2.6,6.015049847390024e-4
US National,Season peak percentage,Bin,percent,2.6,2.7,6.552424881682418e-4
US National,Season peak percentage,Bin,percent,2.7,2.8,7.176611392960333e-4
US National,Season peak percentage,Bin,percent,2.8,2.9,7.950830064229875e-4
US National,Season peak percentage,Bin,percent,2.9,3.0,8.6229141972598e-4
US National,Season peak percentage,Bin,percent,3,3.1,9.761658505570324e-4
US National,Season peak percentage,Bin,percent,3.1,3.2,0.0011167400138351509
US National,Season peak percentage,Bin,percent,3.2,3.3,0.0013033301616602298
US National,Season peak percentage,Bin,percent,3.3,3.4,0.002542461031519245
US National,Season peak percentage,Bin,percent,3.4,3.5,0.002914246849928994
US National,Season peak percentage,Bin,percent,3.5,3.6,0.005391853049287755
US National,Season peak percentage,Bin,percent,3.6,3.7,0.007268295587009862
US National,Season peak percentage,Bin,percent,3.7,3.8,0.009538394669233034
US National,Season peak percentage,Bin,percent,3.8,3.9,0.00758761527681962
US National,Season peak percentage,Bin,percent,3.9,4.0,0.01150682461798264
US National,Season peak percentage,Bin,percent,4,4.1,0.021406244199083522
US National,Season peak percentage,Bin,percent,4.1,4.2,0.05085898117997436
US National,Season peak percentage,Bin,percent,4.2,4.3,0.033549100618292596
US National,Season peak percentage,Bin,percent,4.3,4.4,0.04172633614902442
US National,Season peak percentage,Bin,percent,4.4,4.5,0.03806723591858914
US National,Season peak percentage,Bin,percent,4.5,4.6,0.0420605045008653
US National,Season peak percentage,Bin,percent,4.6,4.7,0.029206456975175717
US National,Season peak percentage,Bin,percent,4.7,4.8,0.024836221250460082
US National,Season peak percentage,Bin,percent,4.8,4.9,0.024352358268645364
US National,Season peak percentage,Bin,percent,4.9,5.0,0.022056929213072122
US National,Season peak percentage,Bin,percent,5,5.1,0.025351807033974896
US National,Season peak percentage,Bin,percent,5.1,5.2,0.0311763125840122
US National,Season peak percentage,Bin,percent,5.2,5.3,0.04317325326897999
US National,Season peak percentage,Bin,percent,5.3,5.4,0.04706026826571562
US National,Season peak percentage,Bin,percent,5.4,5.5,0.028646507300427865
US National,Season peak percentage,Bin,percent,5.5,5.6,0.02556512505837134
US National,Season peak percentage,Bin,percent,5.6,5.7,0.024053111067531267
US National,Season peak percentage,Bin,percent,5.7,5.8,0.053916320366543445
US National,Season peak percentage,Bin,percent,5.8,5.9,0.02082634339722179
US National,Season peak percentage,Bin,percent,5.9,6.0,0.030376770527122354
US National,Season peak percentage,Bin,percent,6,6.1,0.025429959530947555
US National,Season peak percentage,Bin,percent,6.1,6.2,0.020349603465249135
US National,Season peak percentage,Bin,percent,6.2,6.3,0.016238408320411225
US National,Season peak percentage,Bin,percent,6.3,6.4,0.012405818576222555
US National,Season peak percentage,Bin,percent,6.4,6.5,0.009181689813972846
US National,Season peak percentage,Bin,percent,6.5,6.6,0.007574550870613892
US National,Season peak percentage,Bin,percent,6.6,6.7,0.007591498334592173
US National,Season peak percentage,Bin,percent,6.7,6.8,0.007758188412847623
US National,Season peak percentage,Bin,percent,6.8,6.9,0.0073256358898160494
US National,Season peak percentage,Bin,percent,6.9,7.0,0.0073749906039975045
US National,Season peak percentage,Bin,percent,7,7.1,0.010678521415538215
US National,Season peak percentage,Bin,percent,7.1,7.2,0.007513784689119987
US National,Season peak percentage,Bin,percent,7.2,7.3,0.007665796180819234
US National,Season peak percentage,Bin,percent,7.3,7.4,0.00896548717755915
US National,Season peak percentage,Bin,percent,7.4,7.5,0.00883541850568738
US National,Season peak percentage,Bin,percent,7.5,7.6,0.011767558840760485
US National,Season peak percentage,Bin,percent,7.6,7.7,0.009926638462845295
US National,Season peak percentage,Bin,percent,7.7,7.8,0.007746462082518533
US National,Season peak percentage,Bin,percent,7.8,7.9,0.0055392431770035526
US National,Season peak percentage,Bin,percent,7.9,8.0,0.004379308503263816
US National,Season peak percentage,Bin,percent,8,8.1,0.004330741060808264
US National,Season peak percentage,Bin,percent,8.1,8.2,0.004127447686235793
US National,Season peak percentage,Bin,percent,8.2,8.3,0.004147766302770513
US National,Season peak percentage,Bin,percent,8.3,8.4,0.0036626224225747525
US National,Season peak percentage,Bin,percent,8.4,8.5,0.003976085736478881
US National,Season peak percentage,Bin,percent,8.5,8.6,0.004088024028171131
US National,Season peak percentage,Bin,percent,8.6,8.7,0.003525884204372025
US National,Season peak percentage,Bin,percent,8.7,8.8,0.003819165046593331
US National,Season peak percentage,Bin,percent,8.8,8.9,0.004055910527816196
US National,Season peak percentage,Bin,percent,8.9,9.0,0.003361541155045612
US National,Season peak percentage,Bin,percent,9,9.1,0.0029509527132794305
US National,Season peak percentage,Bin,percent,9.1,9.2,0.003038102010732264
US National,Season peak percentage,Bin,percent,9.2,9.3,0.0026623940211411555
US National,Season peak percentage,Bin,percent,9.3,9.4,0.002714410903852183
US National,Season peak percentage,Bin,percent,9.4,9.5,0.0018823076776787785
US National,Season peak percentage,Bin,percent,9.5,9.6,0.0017173799104831724
US National,Season peak percentage,Bin,percent,9.6,9.7,0.0013287744111540086
US National,Season peak percentage,Bin,percent,9.7,9.8,0.0012459340083060147
US National,Season peak percentage,Bin,percent,9.8,9.9,8.324447166746307e-4
US National,Season peak percentage,Bin,percent,9.9,10.0,9.570401948453414e-4
US National,Season peak percentage,Bin,percent,10,10.1,7.207545752763334e-4
US National,Season peak percentage,Bin,percent,10.1,10.2,7.667229464842684e-4
US National,Season peak percentage,Bin,percent,10.2,10.3,6.26667775207123e-4
US National,Season peak percentage,Bin,percent,10.3,10.4,5.877931029355255e-4
US National,Season peak percentage,Bin,percent,10.4,10.5,9.37965818177157e-4
US National,Season peak percentage,Bin,percent,10.5,10.6,7.848618953597875e-4
US National,Season peak percentage,Bin,percent,10.6,10.7,8.696341983292985e-4
US National,Season peak percentage,Bin,percent,10.7,10.8,8.123235302861966e-4
US National,Season peak percentage,Bin,percent,10.8,10.9,1.964183075882646e-4
US National,Season peak percentage,Bin,percent,10.9,11.0,6.800669834253542e-4
US National,Season peak percentage,Bin,percent,11,11.1,2.689127737549056e-4
US National,Season peak percentage,Bin,percent,11.1,11.2,4.3167923566973093e-4
US National,Season peak percentage,Bin,percent,11.2,11.3,4.638043032846319e-4
US National,Season peak percentage,Bin,percent,11.3,11.4,3.7659140383357017e-4
US National,Season peak percentage,Bin,percent,11.4,11.5,4.764267242380016e-4
US National,Season peak percentage,Bin,percent,11.5,11.6,2.594165067984859e-4
US National,Season peak percentage,Bin,percent,11.6,11.7,1.7662962764132333e-4
US National,Season peak percentage,Bin,percent,11.7,11.8,2.4440445551374325e-4
US National,Season peak percentage,Bin,percent,11.8,11.9,2.386890480999347e-4
US National,Season peak percentage,Bin,percent,11.9,12.0,2.325182240098664e-4
US National,Season peak percentage,Bin,percent,12,12.1,2.1139761491681912e-4
US National,Season peak percentage,Bin,percent,12.1,12.2,2.4169996766830758e-4
US National,Season peak percentage,Bin,percent,12.2,12.3,2.3984722716031463e-4
US National,Season peak percentage,Bin,percent,12.3,12.4,2.482427062683476e-4
US National,Season peak percentage,Bin,percent,12.4,12.5,1.6679704554084496e-4
US National,Season peak percentage,Bin,percent,12.5,12.6,3.0438895421375445e-4
US National,Season peak percentage,Bin,percent,12.6,12.7,3.7018169912007143e-4
US National,Season peak percentage,Bin,percent,12.7,12.8,1.5884138191458473e-4
US National,Season peak percentage,Bin,percent,12.8,12.9,3.042405980516233e-4
US National,Season peak percentage,Bin,percent,12.9,13.0,3.8474499761348364e-4
US National,Season peak percentage,Bin,percent,13,100.0,0.006498610101327724
US National,1 wk ahead,Point,percent,NA,NA,4.1
US National,1 wk ahead,Bin,percent,0,0.1,0.0012760823191091486
US National,1 wk ahead,Bin,percent,0.1,0.2,0.005524537644084994
US National,1 wk ahead,Bin,percent,0.2,0.3,0.006684661522710093
US National,1 wk ahead,Bin,percent,0.3,0.4,0.006080754388019922
US National,1 wk ahead,Bin,percent,0.4,0.5,0.004083577102319005
US National,1 wk ahead,Bin,percent,0.5,0.6,0.00297877186459552
US National,1 wk ahead,Bin,percent,0.6,0.7,0.0020961995287364977
US National,1 wk ahead,Bin,percent,0.7,0.8,0.0013395309789033842
US National,1 wk ahead,Bin,percent,0.8,0.9,9.497934899355608e-4
US National,1 wk ahead,Bin,percent,0.9,1.0,6.678310264088716e-4
US National,1 wk ahead,Bin,percent,1,1.1,5.331501147343249e-4
US National,1 wk ahead,Bin,percent,1.1,1.2,6.122996964837528e-4
US National,1 wk ahead,Bin,percent,1.2,1.3,5.715826491159947e-4
US National,1 wk ahead,Bin,percent,1.3,1.4,5.723585404368162e-4
US National,1 wk ahead,Bin,percent,1.4,1.5,6.429843236177836e-4
US National,1 wk ahead,Bin,percent,1.5,1.6,0.0014222905544933131
US National,1 wk ahead,Bin,percent,1.6,1.7,0.001129728537738137
US National,1 wk ahead,Bin,percent,1.7,1.8,0.0034541681523790513
US National,1 wk ahead,Bin,percent,1.8,1.9,0.0019348579022778895
US National,1 wk ahead,Bin,percent,1.9,2.0,0.0038656009104623148
US National,1 wk ahead,Bin,percent,2,2.1,0.002291322520166613
US National,1 wk ahead,Bin,percent,2.1,2.2,0.005617677209892228
US National,1 wk ahead,Bin,percent,2.2,2.3,0.0030725474526091257
US National,1 wk ahead,Bin,percent,2.3,2.4,0.0062915609361349455
US National,1 wk ahead,Bin,percent,2.4,2.5,0.007136726760399283
US National,1 wk ahead,Bin,percent,2.5,2.6,0.0054299136918977845
US National,1 wk ahead,Bin,percent,2.6,2.7,0.0055408560805664305
US National,1 wk ahead,Bin,percent,2.7,2.8,0.004283259822590506
US National,1 wk ahead,Bin,percent,2.8,2.9,0.006476741018366662
US National,1 wk ahead,Bin,percent,2.9,3.0,0.012209912827783186
US National,1 wk ahead,Bin,percent,3,3.1,0.01822907166786879
US National,1 wk ahead,Bin,percent,3.1,3.2,0.013051282387500545
US National,1 wk ahead,Bin,percent,3.2,3.3,0.01961308991445217
US National,1 wk ahead,Bin,percent,3.3,3.4,0.024447390475039635
US National,1 wk ahead,Bin,percent,3.4,3.5,0.02760897094834451
US National,1 wk ahead,Bin,percent,3.5,3.6,0.03175251440800389
US National,1 wk ahead,Bin,percent,3.6,3.7,0.04272224402434591
US National,1 wk ahead,Bin,percent,3.7,3.8,0.044607658075885515
US National,1 wk ahead,Bin,percent,3.8,3.9,0.045960850417121946
US National,1 wk ahead,Bin,percent,3.9,4.0,0.046342211749906666
US National,1 wk ahead,Bin,percent,4,4.1,0.06212690761114207
US National,1 wk ahead,Bin,percent,4.1,4.2,0.0612087470123841
US National,1 wk ahead,Bin,percent,4.2,4.3,0.05647560663974374
US National,1 wk ahead,Bin,percent,4.3,4.4,0.05290674149546815
US National,1 wk ahead,Bin,percent,4.4,4.5,0.04609782831289673
US National,1 wk ahead,Bin,percent,4.5,4.6,0.036973119300260385
US National,1 wk ahead,Bin,percent,4.6,4.7,0.03314559345317488
US National,1 wk ahead,Bin,percent,4.7,4.8,0.02327147509655691
US National,1 wk ahead,Bin,percent,4.8,4.9,0.021759547869885355
US National,1 wk ahead,Bin,percent,4.9,5.0,0.015719011006612837
US National,1 wk ahead,Bin,percent,5,5.1,0.0188923581987824
US National,1 wk ahead,Bin,percent,5.1,5.2,0.015604546268184671
US National,1 wk ahead,Bin,percent,5.2,5.3,0.010558324683749168
US National,1 wk ahead,Bin,percent,5.3,5.4,0.00914579630784663
US National,1 wk ahead,Bin,percent,5.4,5.5,0.011473965055908645
US National,1 wk ahead,Bin,percent,5.5,5.6,0.011107243219944952
US National,1 wk ahead,Bin,percent,5.6,5.7,0.013215447522089311
US National,1 wk ahead,Bin,percent,5.7,5.8,0.01577013566001802
US National,1 wk ahead,Bin,percent,5.8,5.9,0.009841019192965332
US National,1 wk ahead,Bin,percent,5.9,6.0,0.0074561770898815185
US National,1 wk ahead,Bin,percent,6,6.1,0.006617557647033428
US National,1 wk ahead,Bin,percent,6.1,6.2,0.006713390806671409
US National,1 wk ahead,Bin,percent,6.2,6.3,0.003225175342397258
US National,1 wk ahead,Bin,percent,6.3,6.4,0.0024148445261622836
US National,1 wk ahead,Bin,percent,6.4,6.5,0.0017292550865646871
US National,1 wk ahead,Bin,percent,6.5,6.6,0.0018752102912802959
US National,1 wk ahead,Bin,percent,6.6,6.7,0.0014785650251422655
US National,1 wk ahead,Bin,percent,6.7,6.8,0.0030523672783450426
US National,1 wk ahead,Bin,percent,6.8,6.9,0.0010900829089884627
US National,1 wk ahead,Bin,percent,6.9,7.0,9.092327858261015e-4
US National,1 wk ahead,Bin,percent,7,7.1,8.232578970445903e-4
