"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","value"
"US National","Season onset","Point","week",NA,"NA",45
"US National","Season onset","Bin","week","40","41",0
"US National","Season onset","Bin","week","41","42",0
"US National","Season onset","Bin","week","42","43",0
"US National","Season onset","Bin","week","43","44",0
"US National","Season onset","Bin","week","44","45",0
"US National","Season onset","Bin","week","45","46",1
"US National","Season onset","Bin","week","46","47",0
"US National","Season onset","Bin","week","47","48",0
"US National","Season onset","Bin","week","48","49",0
"US National","Season onset","Bin","week","49","50",0
"US National","Season onset","Bin","week","50","51",0
"US National","Season onset","Bin","week","51","52",0
"US National","Season onset","Bin","week","52","53",0
"US National","Season onset","Bin","week","1","2",0
"US National","Season onset","Bin","week","2","3",0
"US National","Season onset","Bin","week","3","4",0
"US National","Season onset","Bin","week","4","5",0
"US National","Season onset","Bin","week","5","6",0
"US National","Season onset","Bin","week","6","7",0
"US National","Season onset","Bin","week","7","8",0
"US National","Season onset","Bin","week","8","9",0
"US National","Season onset","Bin","week","9","10",0
"US National","Season onset","Bin","week","10","11",0
"US National","Season onset","Bin","week","11","12",0
"US National","Season onset","Bin","week","12","13",0
"US National","Season onset","Bin","week","13","14",0
"US National","Season onset","Bin","week","14","15",0
"US National","Season onset","Bin","week","15","16",0
"US National","Season onset","Bin","week","16","17",0
"US National","Season onset","Bin","week","17","18",0
"US National","Season onset","Bin","week","18","19",0
"US National","Season onset","Bin","week","19","20",0
"US National","Season onset","Bin","week","20","21",0
"US National","Season onset","Bin","week","none","NA",0
"US National","Season peak week","Point","week",NA,"NA",5
"US National","Season peak week","Bin","week","40","41",2.65045431770171e-116
"US National","Season peak week","Bin","week","41","42",6.62234716088417e-134
"US National","Season peak week","Bin","week","42","43",1.64820655872955e-61
"US National","Season peak week","Bin","week","43","44",2.59372081627601e-84
"US National","Season peak week","Bin","week","44","45",1.85151017716283e-62
"US National","Season peak week","Bin","week","45","46",3.87912632763925e-62
"US National","Season peak week","Bin","week","46","47",6.3073381198121e-56
"US National","Season peak week","Bin","week","47","48",3.96213151048774e-51
"US National","Season peak week","Bin","week","48","49",1.21976477466667e-43
"US National","Season peak week","Bin","week","49","50",7.764539952731e-30
"US National","Season peak week","Bin","week","50","51",2.44569579780814e-11
"US National","Season peak week","Bin","week","51","52",5.53146247462646e-05
"US National","Season peak week","Bin","week","52","53",0.0217908721276268
"US National","Season peak week","Bin","week","1","2",0.0176910085136224
"US National","Season peak week","Bin","week","2","3",0.00869038563669818
"US National","Season peak week","Bin","week","3","4",0.103900478851839
"US National","Season peak week","Bin","week","4","5",0.2936153897829
"US National","Season peak week","Bin","week","5","6",0.321724513135613
"US National","Season peak week","Bin","week","6","7",0.19881578063256
"US National","Season peak week","Bin","week","7","8",0.0335739312724225
"US National","Season peak week","Bin","week","8","9",0.00014231461995604
"US National","Season peak week","Bin","week","9","10",1.07764864554642e-08
"US National","Season peak week","Bin","week","10","11",1.07144097096482e-12
"US National","Season peak week","Bin","week","11","12",3.58188442504575e-18
"US National","Season peak week","Bin","week","12","13",3.50784628598485e-24
"US National","Season peak week","Bin","week","13","14",5.30865257191509e-29
"US National","Season peak week","Bin","week","14","15",4.5815268807769e-38
"US National","Season peak week","Bin","week","15","16",5.90971443152263e-52
"US National","Season peak week","Bin","week","16","17",1.63640441870343e-71
"US National","Season peak week","Bin","week","17","18",1.12166945277744e-71
"US National","Season peak week","Bin","week","18","19",1.13199935751618e-72
"US National","Season peak week","Bin","week","19","20",3.87069389939683e-66
"US National","Season peak week","Bin","week","20","21",8.79755498965953e-68
"US National","Season peak percentage","Point","percent",NA,"NA",5.9
"US National","Season peak percentage","Bin","percent","0","0.1",0
"US National","Season peak percentage","Bin","percent","0.1","0.2",0
"US National","Season peak percentage","Bin","percent","0.2","0.3",0
"US National","Season peak percentage","Bin","percent","0.3","0.4",0
"US National","Season peak percentage","Bin","percent","0.4","0.5",0
"US National","Season peak percentage","Bin","percent","0.5","0.6",0
"US National","Season peak percentage","Bin","percent","0.6","0.7",0
"US National","Season peak percentage","Bin","percent","0.7","0.8",0
