Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season onset,Point,week,NA,NA,43
US National,Season onset,Bin,week,40,41,0.010266667
US National,Season onset,Bin,week,41,42,0.213266667
US National,Season onset,Bin,week,42,43,0.451066667
US National,Season onset,Bin,week,43,44,0.1512
US National,Season onset,Bin,week,44,45,0.0892
US National,Season onset,Bin,week,45,46,0.058666667
US National,Season onset,Bin,week,46,47,0.018
US National,Season onset,Bin,week,47,48,0.005333333
US National,Season onset,Bin,week,48,49,0.0012
US National,Season onset,Bin,week,49,50,0.000666667
US National,Season onset,Bin,week,50,51,0.0002
US National,Season onset,Bin,week,51,52,6.67E-05
US National,Season onset,Bin,week,52,53,0.00001
US National,Season onset,Bin,week,1,2,0.00001
US National,Season onset,Bin,week,2,3,0.00001
US National,Season onset,Bin,week,3,4,0.00001
US National,Season onset,Bin,week,4,5,0.00001
US National,Season onset,Bin,week,5,6,0.00001
US National,Season onset,Bin,week,6,7,0.00001
US National,Season onset,Bin,week,7,8,0.00001
US National,Season onset,Bin,week,8,9,0.00001
US National,Season onset,Bin,week,9,10,0.00001
US National,Season onset,Bin,week,10,11,0.00001
US National,Season onset,Bin,week,11,12,0.00001
US National,Season onset,Bin,week,12,13,0.00001
US National,Season onset,Bin,week,13,14,0.00001
US National,Season onset,Bin,week,14,15,0.00001
US National,Season onset,Bin,week,15,16,0.00001
US National,Season onset,Bin,week,16,17,0.00001
US National,Season onset,Bin,week,17,18,0.00001
US National,Season onset,Bin,week,18,19,0.00001
US National,Season onset,Bin,week,19,20,0.00001
US National,Season onset,Bin,week,20,21,0.00001
US National,Season onset,Bin,week,none,none,0.000866667
US National,Season peak week,Point,week,NA,NA,2
US National,Season peak week,Bin,week,40,41,0.00001
US National,Season peak week,Bin,week,41,42,0.00001
US National,Season peak week,Bin,week,42,43,0.00001
US National,Season peak week,Bin,week,43,44,0.00001
US National,Season peak week,Bin,week,44,45,0.00001
US National,Season peak week,Bin,week,45,46,0.00001
US National,Season peak week,Bin,week,46,47,0.00034009
US National,Season peak week,Bin,week,47,48,0.001972521
US National,Season peak week,Bin,week,48,49,0.034349068
US National,Season peak week,Bin,week,49,50,0.372398313
US National,Season peak week,Bin,week,50,51,0.168956605
US National,Season peak week,Bin,week,51,52,0.047544552
US National,Season peak week,Bin,week,52,53,0.028703578
US National,Season peak week,Bin,week,1,2,0.033056727
US National,Season peak week,Bin,week,2,3,0.038226092
US National,Season peak week,Bin,week,3,4,0.038090056
US National,Season peak week,Bin,week,4,5,0.037205822
US National,Season peak week,Bin,week,5,6,0.02564277
US National,Season peak week,Bin,week,6,7,0.01530404
US National,Season peak week,Bin,week,7,8,0.007618011
US National,Season peak week,Bin,week,8,9,0.008094137
US National,Season peak week,Bin,week,9,10,0.017616651
US National,Season peak week,Bin,week,10,11,0.018568902
US National,Season peak week,Bin,week,11,12,0.009386478
US National,Season peak week,Bin,week,12,13,0.001972521
US National,Season peak week,Bin,week,13,14,0.013399537
US National,Season peak week,Bin,week,14,15,0.027683308
US National,Season peak week,Bin,week,15,16,0.003468916
US National,Season peak week,Bin,week,16,17,0.009454496
US National,Season peak week,Bin,week,17,18,0.017412597
US National,Season peak week,Bin,week,18,19,0.005509454
US National,Season peak week,Bin,week,19,20,0.002856754
US National,Season peak week,Bin,week,20,21,0.015168004
US National,Season peak percentage,Point,percent,NA,NA,4.351726667
US National,Season peak percentage,Bin,percent,0,0.1,6.67E-05
US National,Season peak percentage,Bin,percent,0.1,0.2,0.00001
US National,Season peak percentage,Bin,percent,0.2,0.3,0.00001
US National,Season peak percentage,Bin,percent,0.3,0.4,0.00001
US National,Season peak percentage,Bin,percent,0.4,0.5,0.00001
US National,Season peak percentage,Bin,percent,0.5,0.6,0.00001
US National,Season peak percentage,Bin,percent,0.6,0.7,0.00001
US National,Season peak percentage,Bin,percent,0.7,0.8,0.00001
US National,Season peak percentage,Bin,percent,0.8,0.9,0.00001
US National,Season peak percentage,Bin,percent,0.9,1,0.00001
US National,Season peak percentage,Bin,percent,1,1.1,0.00001
US National,Season peak percentage,Bin,percent,1.1,1.2,0.00001
US National,Season peak percentage,Bin,percent,1.2,1.3,0.00001
US National,Season peak percentage,Bin,percent,1.3,1.4,0.00001
US National,Season peak percentage,Bin,percent,1.4,1.5,0.00001
US National,Season peak percentage,Bin,percent,1.5,1.6,0.00001
US National,Season peak percentage,Bin,percent,1.6,1.7,0.00001
US National,Season peak percentage,Bin,percent,1.7,1.8,0.00001
US National,Season peak percentage,Bin,percent,1.8,1.9,0.00001
US National,Season peak percentage,Bin,percent,1.9,2,0.00001
US National,Season peak percentage,Bin,percent,2,2.1,0.00001
US National,Season peak percentage,Bin,percent,2.1,2.2,0.00001
US National,Season peak percentage,Bin,percent,2.2,2.3,0.00001
