Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season onset,Point,week,NA,NA,47.875
US National,Season onset,Bin,week,40,41,2.30452E-05
US National,Season onset,Bin,week,41,42,2.30452E-05
US National,Season onset,Bin,week,42,43,2.30452E-05
US National,Season onset,Bin,week,43,44,2.30452E-05
US National,Season onset,Bin,week,44,45,2.30452E-05
US National,Season onset,Bin,week,45,46,2.30452E-05
US National,Season onset,Bin,week,46,47,0.045485461
US National,Season onset,Bin,week,47,48,0.66273343
US National,Season onset,Bin,week,48,49,0.042985449
US National,Season onset,Bin,week,49,50,0.08587247
US National,Season onset,Bin,week,50,51,0.05114648
US National,Season onset,Bin,week,51,52,0.033694415
US National,Season onset,Bin,week,52,53,0.026228695
US National,Season onset,Bin,week,1,2,0.017178961
US National,Season onset,Bin,week,2,3,0.011370363
US National,Season onset,Bin,week,3,4,0.006785022
US National,Season onset,Bin,week,4,5,0.003689594
US National,Season onset,Bin,week,5,6,0.001832239
US National,Season onset,Bin,week,6,7,0.000813359
US National,Season onset,Bin,week,7,8,0.000584541
US National,Season onset,Bin,week,8,9,0.000584541
US National,Season onset,Bin,week,9,10,0.000584541
US National,Season onset,Bin,week,10,11,0.000584541
US National,Season onset,Bin,week,11,12,0.000584541
US National,Season onset,Bin,week,12,13,0.000584541
US National,Season onset,Bin,week,13,14,0.000584541
US National,Season onset,Bin,week,14,15,0.000584541
US National,Season onset,Bin,week,15,16,0.000584541
US National,Season onset,Bin,week,16,17,0.000584541
US National,Season onset,Bin,week,17,18,0.000584541
US National,Season onset,Bin,week,18,19,0.000584541
US National,Season onset,Bin,week,19,20,0.000584541
US National,Season onset,Bin,week,20,21,0.000584541
US National,Season onset,Bin,week,none,none,0.00186222
US National,Season peak week,Point,week,NA,NA,2.747650689
US National,Season peak week,Bin,week,40,41,0.000487991
US National,Season peak week,Bin,week,41,42,0.004923706
US National,Season peak week,Bin,week,42,43,0.004918266
US National,Season peak week,Bin,week,43,44,0.000536283
US National,Season peak week,Bin,week,44,45,0.000523786
US National,Season peak week,Bin,week,45,46,0.000930064
US National,Season peak week,Bin,week,46,47,0.002174832
US National,Season peak week,Bin,week,47,48,0.003631745
US National,Season peak week,Bin,week,48,49,0.009245716
US National,Season peak week,Bin,week,49,50,0.007919249
US National,Season peak week,Bin,week,50,51,0.008481023
US National,Season peak week,Bin,week,51,52,0.022569246
US National,Season peak week,Bin,week,52,53,0.156316495
US National,Season peak week,Bin,week,1,2,0.133112634
US National,Season peak week,Bin,week,2,3,0.134373689
US National,Season peak week,Bin,week,3,4,0.086276274
US National,Season peak week,Bin,week,4,5,0.080121577
US National,Season peak week,Bin,week,5,6,0.08078322
US National,Season peak week,Bin,week,6,7,0.073876484
US National,Season peak week,Bin,week,7,8,0.07703123
US National,Season peak week,Bin,week,8,9,0.039782832
US National,Season peak week,Bin,week,9,10,0.013500384
US National,Season peak week,Bin,week,10,11,0.019576676
US National,Season peak week,Bin,week,11,12,0.012710581
US National,Season peak week,Bin,week,12,13,0.004832604
US National,Season peak week,Bin,week,13,14,0.004084414
US National,Season peak week,Bin,week,14,15,0.001171005
US National,Season peak week,Bin,week,15,16,0.000913663
US National,Season peak week,Bin,week,16,17,0.001815875
US National,Season peak week,Bin,week,17,18,0.000771462
US National,Season peak week,Bin,week,18,19,0.002834281
US National,Season peak week,Bin,week,19,20,0.000710061
US National,Season peak week,Bin,week,20,21,0.009062652
US National,Season peak percentage,Point,percent,NA,NA,5.4258475
US National,Season peak percentage,Bin,percent,0,0.1,0.000388482
US National,Season peak percentage,Bin,percent,0.1,0.2,0.00038873
US National,Season peak percentage,Bin,percent,0.2,0.3,0.000389045
US National,Season peak percentage,Bin,percent,0.3,0.4,0.000389444
US National,Season peak percentage,Bin,percent,0.4,0.5,0.00038995
US National,Season peak percentage,Bin,percent,0.5,0.6,0.000390591
US National,Season peak percentage,Bin,percent,0.6,0.7,0.000391401
US National,Season peak percentage,Bin,percent,0.7,0.8,0.000392424
US National,Season peak percentage,Bin,percent,0.8,0.9,0.000393715
US National,Season peak percentage,Bin,percent,0.9,1,0.00039534
US National,Season peak percentage,Bin,percent,1,1.1,0.000397383
US National,Season peak percentage,Bin,percent,1.1,1.2,0.000399947
US National,Season peak percentage,Bin,percent,1.2,1.3,0.000403159
US National,Season peak percentage,Bin,percent,1.3,1.4,0.000520501
US National,Season peak percentage,Bin,percent,1.4,1.5,0.000547432
US National,Season peak percentage,Bin,percent,1.5,1.6,0.000579066
US National,Season peak percentage,Bin,percent,1.6,1.7,0.000616075
US National,Season peak percentage,Bin,percent,1.7,1.8,0.000659201
US National,Season peak percentage,Bin,percent,1.8,1.9,0.000709258
US National,Season peak percentage,Bin,percent,1.9,2,0.000767142
US National,Season peak percentage,Bin,percent,2,2.1,0.000833826
US National,Season peak percentage,Bin,percent,2.1,2.2,0.000910371
US National,Season peak percentage,Bin,percent,2.2,2.3,0.000997922
US National,Season peak percentage,Bin,percent,2.3,2.4,0.001097714
US National,Season peak percentage,Bin,percent,2.4,2.5,0.001211071
US National,Season peak percentage,Bin,percent,2.5,2.6,0.001394557
US National,Season peak percentage,Bin,percent,2.6,2.7,0.001484209
US National,Season peak percentage,Bin,percent,2.7,2.8,0.001922823
US National,Season peak percentage,Bin,percent,2.8,2.9,0.001995055
US National,Season peak percentage,Bin,percent,2.9,3,0.002364431
US National,Season peak percentage,Bin,percent,3,3.1,0.002591455
US National,Season peak percentage,Bin,percent,3.1,3.2,0.003339685
US National,Season peak percentage,Bin,percent,3.2,3.3,0.003728368
