"location","target","unit","type","bin_start_incl","bin_end_notincl","value"
"US National","Season onset","week","Bin","40","41",0.000184361456715945
"US National","Season onset","week","Bin","41","42",0.000184361456715945
"US National","Season onset","week","Bin","42","43",0.000184361456715945
"US National","Season onset","week","Bin","43","44",0.000184361456715945
"US National","Season onset","week","Bin","44","45",0.000184361456715945
"US National","Season onset","week","Bin","45","46",0.000184361456715945
"US National","Season onset","week","Bin","46","47",0.103689803511041
"US National","Season onset","week","Bin","47","48",0.414802130300048
"US National","Season onset","week","Bin","48","49",0.109947810084383
"US National","Season onset","week","Bin","49","50",0.16994520643833
"US National","Season onset","week","Bin","50","51",0.141436509826438
"US National","Season onset","week","Bin","51","52",0.0412090712152919
"US National","Season onset","week","Bin","52","53",0.00435636583894401
"US National","Season onset","week","Bin","1","2",0.000184361456715945
"US National","Season onset","week","Bin","2","3",0.0015750295841253
"US National","Season onset","week","Bin","3","4",0.00276703083619047
"US National","Season onset","week","Bin","4","5",0.00197236333481369
"US National","Season onset","week","Bin","5","6",0.000879695520420622
"US National","Season onset","week","Bin","6","7",0.000482361769732234
"US National","Season onset","week","Bin","7","8",0.000383028332060138
"US National","Season onset","week","Bin","8","9",0.000184361456715945
"US National","Season onset","week","Bin","9","10",0.000184361456715945
"US National","Season onset","week","Bin","10","11",0.000184361456715945
"US National","Season onset","week","Bin","11","12",0.000184361456715945
"US National","Season onset","week","Bin","12","13",0.000184361456715945
"US National","Season onset","week","Bin","13","14",0.000184361456715945
"US National","Season onset","week","Bin","14","15",0.000184361456715945
"US National","Season onset","week","Bin","15","16",0.000184361456715945
"US National","Season onset","week","Bin","16","17",0.000184361456715945
"US National","Season onset","week","Bin","17","18",0.000184361456715945
"US National","Season onset","week","Bin","18","19",0.000184361456715945
"US National","Season onset","week","Bin","19","20",0.000184361456715945
"US National","Season onset","week","Bin","20","21",0.000184361456715945
"US National","Season onset","week","Bin","none","none",0.00286636427386256
"US National","Season peak week","week","Bin","40","41",0.000184361456715945
"US National","Season peak week","week","Bin","41","42",0.000184361456715945
"US National","Season peak week","week","Bin","42","43",0.000184361456715945
"US National","Season peak week","week","Bin","43","44",0.000184361456715945
"US National","Season peak week","week","Bin","44","45",0.000184361456715945
"US National","Season peak week","week","Bin","45","46",0.000184361456715945
"US National","Season peak week","week","Bin","46","47",0.000184361456715945
"US National","Season peak week","week","Bin","47","48",0.000450470177446433
"US National","Season peak week","week","Bin","48","49",0.00169231087418871
"US National","Season peak week","week","Bin","49","50",0.000805281805087084
"US National","Season peak week","week","Bin","50","51",0.00399858645385294
"US National","Season peak week","week","Bin","51","52",0.0493257718849461
"US National","Season peak week","week","Bin","52","53",0.308160854248801
"US National","Season peak week","week","Bin","1","2",0.0518094532784307
"US National","Season peak week","week","Bin","2","3",0.00887724633391189
"US National","Season peak week","week","Bin","3","4",0.0244889579501005
"US National","Season peak week","week","Bin","4","5",0.0681307881499006
"US National","Season peak week","week","Bin","5","6",0.134480562518702
"US National","Season peak week","week","Bin","6","7",0.158075535756806
"US National","Season peak week","week","Bin","7","8",0.118247930554143
"US National","Season peak week","week","Bin","8","9",0.052519076533712
"US National","Season peak week","week","Bin","9","10",0.00869984052009157
"US National","Season peak week","week","Bin","10","11",0.00382118064003262
"US National","Season peak week","week","Bin","11","12",0.0026680428502005
"US National","Season peak week","week","Bin","12","13",0.000805281805087084
"US National","Season peak week","week","Bin","13","14",0.00036176727053627
"US National","Season peak week","week","Bin","14","15",0.000184361456715945
"US National","Season peak week","week","Bin","15","16",0.000184361456715945
"US National","Season peak week","week","Bin","16","17",0.000184361456715945
"US National","Season peak week","week","Bin","17","18",0.000184361456715945
"US National","Season peak week","week","Bin","18","19",0.000184361456715945
"US National","Season peak week","week","Bin","19","20",0.000184361456715945
"US National","Season peak week","week","Bin","20","21",0.000184361456715945
"US National","Season peak percentage","percent","Bin","0","0.1",5.02803972861667e-05
"US National","Season peak percentage","percent","Bin","0.1","0.2",5.02803972861667e-05
"US National","Season peak percentage","percent","Bin","0.2","0.3",5.02803972861667e-05
"US National","Season peak percentage","percent","Bin","0.3","0.4",5.02803972861667e-05
"US National","Season peak percentage","percent","Bin","0.4","0.5",5.02803972861667e-05
"US National","Season peak percentage","percent","Bin","0.5","0.6",5.02803972861667e-05
"US National","Season peak percentage","percent","Bin","0.6","0.7",5.02803972861667e-05
"US National","Season peak percentage","percent","Bin","0.7","0.8",5.02803972861667e-05
"US National","Season peak percentage","percent","Bin","0.8","0.9",5.02803972861667e-05
"US National","Season peak percentage","percent","Bin","0.9","1",5.02803972861667e-05
"US National","Season peak percentage","percent","Bin","1","1.1",5.02803972861667e-05
"US National","Season peak percentage","percent","Bin","1.1","1.2",5.02803972861667e-05
