Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
HHS Region 1,1 wk ahead,Bin,percent,0.0,0.1,0.0003724910136519071
HHS Region 1,1 wk ahead,Bin,percent,0.1,0.2,0.0004011832074090604
HHS Region 1,1 wk ahead,Bin,percent,0.2,0.3,0.00042059141371639247
HHS Region 1,1 wk ahead,Bin,percent,0.3,0.4,0.00044569759764431565
HHS Region 1,1 wk ahead,Bin,percent,0.4,0.5,0.00048062008029629746
HHS Region 1,1 wk ahead,Bin,percent,0.5,0.6,0.0005302936809297392
HHS Region 1,1 wk ahead,Bin,percent,0.6,0.7,0.0005863511183597983
HHS Region 1,1 wk ahead,Bin,percent,0.7,0.8,0.0007446895063511831
HHS Region 1,1 wk ahead,Bin,percent,0.8,0.9,0.0008180769482458093
HHS Region 1,1 wk ahead,Bin,percent,0.9,1.0,0.0007987151365184327
HHS Region 1,1 wk ahead,Bin,percent,1.0,1.1,0.0008809458092007266
HHS Region 1,1 wk ahead,Bin,percent,1.1,1.2,0.0011249870703073258
HHS Region 1,1 wk ahead,Bin,percent,1.2,1.3,0.00123579026360973
HHS Region 1,1 wk ahead,Bin,percent,1.3,1.4,0.0013589113147465532
HHS Region 1,1 wk ahead,Bin,percent,1.4,1.5,0.0016076625140670348
HHS Region 1,1 wk ahead,Bin,percent,1.5,1.6,0.0019974586600152934
HHS Region 1,1 wk ahead,Bin,percent,1.6,1.7,0.0021715758275601595
HHS Region 1,1 wk ahead,Bin,percent,1.7,1.8,0.0027753761106124376
HHS Region 1,1 wk ahead,Bin,percent,1.8,1.9,0.0036575222257495695
HHS Region 1,1 wk ahead,Bin,percent,1.9,2.0,0.005266697304138329
HHS Region 1,1 wk ahead,Bin,percent,2.0,2.1,0.006663673218418436
HHS Region 1,1 wk ahead,Bin,percent,2.1,2.2,0.010451653133892536
HHS Region 1,1 wk ahead,Bin,percent,2.2,2.3,0.014370303830309654
HHS Region 1,1 wk ahead,Bin,percent,2.3,2.4,0.018069420192974073
HHS Region 1,1 wk ahead,Bin,percent,2.4,2.5,0.02483825160757945
HHS Region 1,1 wk ahead,Bin,percent,2.5,2.6,0.03475918281496152
HHS Region 1,1 wk ahead,Bin,percent,2.6,2.7,0.04516531940077827
HHS Region 1,1 wk ahead,Bin,percent,2.7,2.8,0.05174067020783375
HHS Region 1,1 wk ahead,Bin,percent,2.8,2.9,0.05928815243311451
HHS Region 1,1 wk ahead,Bin,percent,2.9,3.0,0.06630476807096296
HHS Region 1,1 wk ahead,Bin,percent,3.0,3.1,0.07294038725005618
HHS Region 1,1 wk ahead,Bin,percent,3.1,3.2,0.07597163078730831
HHS Region 1,1 wk ahead,Bin,percent,3.2,3.3,0.07739670101767449
HHS Region 1,1 wk ahead,Bin,percent,3.3,3.4,0.07724083740520817
HHS Region 1,1 wk ahead,Bin,percent,3.4,3.5,0.07148401950784192
HHS Region 1,1 wk ahead,Bin,percent,3.5,3.6,0.06364743324773203
HHS Region 1,1 wk ahead,Bin,percent,3.6,3.7,0.052106070554489806
HHS Region 1,1 wk ahead,Bin,percent,3.7,3.8,0.03697836716750146
HHS Region 1,1 wk ahead,Bin,percent,3.8,3.9,0.02786890597275011
HHS Region 1,1 wk ahead,Bin,percent,3.9,4.0,0.018509887767394817
HHS Region 1,1 wk ahead,Bin,percent,4.0,4.1,0.01326740761291701
HHS Region 1,1 wk ahead,Bin,percent,4.1,4.2,0.008052860763827215
HHS Region 1,1 wk ahead,Bin,percent,4.2,4.3,0.0055472543721343725
HHS Region 1,1 wk ahead,Bin,percent,4.3,4.4,0.00422114020253251
HHS Region 1,1 wk ahead,Bin,percent,4.4,4.5,0.00267356394716313
HHS Region 1,1 wk ahead,Bin,percent,4.5,4.6,0.0019117151063893516
HHS Region 1,1 wk ahead,Bin,percent,4.6,4.7,0.0014448470470856177
HHS Region 1,1 wk ahead,Bin,percent,4.7,4.8,0.0019292503279064706
HHS Region 1,1 wk ahead,Bin,percent,4.8,4.9,0.0008306959987829913
HHS Region 1,1 wk ahead,Bin,percent,4.9,5.0,0.0006389641039178185
HHS Region 1,1 wk ahead,Bin,percent,5.0,5.1,0.0008631868405732164
HHS Region 1,1 wk ahead,Bin,percent,5.1,5.2,0.0009315976823381307
HHS Region 1,1 wk ahead,Bin,percent,5.2,5.3,0.0005953965149336247
HHS Region 1,1 wk ahead,Bin,percent,5.3,5.4,0.000578045054334139
HHS Region 1,1 wk ahead,Bin,percent,5.4,5.5,0.0003614118174751661
HHS Region 1,1 wk ahead,Bin,percent,5.5,5.6,0.0004442308775281252
HHS Region 1,1 wk ahead,Bin,percent,5.6,5.7,0.0003453810754224641
