"location","target","unit","type","bin_start_incl","bin_end_notincl","value"
"US National","Season onset","week","Bin","40","41",0.00139364817112967
"US National","Season onset","week","Bin","41","42",0.000935079170967701
"US National","Season onset","week","Bin","42","43",0.000351298067924641
"US National","Season onset","week","Bin","43","44",0.000309018656562191
"US National","Season onset","week","Bin","44","45",0.00103915156816758
"US National","Season onset","week","Bin","45","46",0.875333054948339
"US National","Season onset","week","Bin","46","47",0.031898875381655
"US National","Season onset","week","Bin","47","48",0.0204133222305763
"US National","Season onset","week","Bin","48","49",0.00809005647845929
"US National","Season onset","week","Bin","49","50",0.00990563197023529
"US National","Season onset","week","Bin","50","51",0.012355398632448
"US National","Season onset","week","Bin","51","52",0.0113837852367148
"US National","Season onset","week","Bin","52","53",0.00671597560917966
"US National","Season onset","week","Bin","1","2",0.00280269086134364
"US National","Season onset","week","Bin","2","3",0.0023823359445285
"US National","Season onset","week","Bin","3","4",0.00309132915045267
"US National","Season onset","week","Bin","4","5",0.00284334414149984
"US National","Season onset","week","Bin","5","6",0.0019424674532384
"US National","Season onset","week","Bin","6","7",0.00110826214443312
"US National","Season onset","week","Bin","7","8",0.00028462668846847
"US National","Season onset","week","Bin","8","9",3.42024827062643e-05
"US National","Season onset","week","Bin","9","10",3.30598978755061e-06
"US National","Season onset","week","Bin","10","11",8.66792978178478e-07
"US National","Season onset","week","Bin","11","12",8.66792978178478e-07
"US National","Season onset","week","Bin","12","13",8.66792978178478e-07
"US National","Season onset","week","Bin","13","14",8.66792978178478e-07
"US National","Season onset","week","Bin","14","15",8.66792978178478e-07
"US National","Season onset","week","Bin","15","16",8.66792978178478e-07
"US National","Season onset","week","Bin","16","17",8.66792978178478e-07
"US National","Season onset","week","Bin","17","18",8.66792978178478e-07
"US National","Season onset","week","Bin","18","19",8.66792978178478e-07
"US National","Season onset","week","Bin","19","20",8.66792978178478e-07
"US National","Season onset","week","Bin","20","21",8.66792978178478e-07
"US National","Season onset","week","Bin","none","none",0.00537360429842186
"US National","Season peak week","week","Bin","40","41",0.000438351200791312
"US National","Season peak week","week","Bin","41","42",0.000618848754058323
"US National","Season peak week","week","Bin","42","43",0.000682452653780984
"US National","Season peak week","week","Bin","43","44",0.000672138507880012
"US National","Season peak week","week","Bin","44","45",0.000454681931801185
"US National","Season peak week","week","Bin","45","46",0.000318879010771719
"US National","Season peak week","week","Bin","46","47",0.000281919987959902
"US National","Season peak week","week","Bin","47","48",0.000399673153662667
"US National","Season peak week","week","Bin","48","49",0.000851776548988608
"US National","Season peak week","week","Bin","49","50",0.00181958723936315
"US National","Season peak week","week","Bin","50","51",0.00281748085528219
"US National","Season peak week","week","Bin","51","52",0.0040104837311613
"US National","Season peak week","week","Bin","52","53",0.82878027144442
"US National","Season peak week","week","Bin","1","2",0.00491898808260526
"US National","Season peak week","week","Bin","2","3",0.00498431100664475
"US National","Season peak week","week","Bin","3","4",0.00547681147341616
"US National","Season peak week","week","Bin","4","5",0.00624091778224651
"US National","Season peak week","week","Bin","5","6",0.00758089723721445
"US National","Season peak week","week","Bin","6","7",0.0611747192394343
"US National","Season peak week","week","Bin","7","8",0.0205411263879326
"US National","Season peak week","week","Bin","8","9",0.0144477772964519
"US National","Season peak week","week","Bin","9","10",0.0154380211128572
"US National","Season peak week","week","Bin","10","11",0.00913770344051389
"US National","Season peak week","week","Bin","11","12",0.00372531135588122
"US National","Season peak week","week","Bin","12","13",0.00207765341844368
"US National","Season peak week","week","Bin","13","14",0.00112345622125818
"US National","Season peak week","week","Bin","14","15",0.00060405824358779
"US National","Season peak week","week","Bin","15","16",0.000228413295402201
"US National","Season peak week","week","Bin","16","17",9.90135370330323e-05
"US National","Season peak week","week","Bin","17","18",4.25890303693205e-05
"US National","Season peak week","week","Bin","18","19",6.70362893155694e-06
"US National","Season peak week","week","Bin","19","20",4.1236776961267e-06
"US National","Season peak week","week","Bin","20","21",8.59512158414336e-07
"US National","Season peak percentage","percent","Bin","0","0.100000",8.53537780227197e-07
"US National","Season peak percentage","percent","Bin","0.100000","0.200000",8.53537780227197e-07
"US National","Season peak percentage","percent","Bin","0.200000","0.300000",8.53537780227197e-07
"US National","Season peak percentage","percent","Bin","0.300000","0.400000",8.53537780227197e-07
"US National","Season peak percentage","percent","Bin","0.400000","0.500000",8.53537780227197e-07
"US National","Season peak percentage","percent","Bin","0.500000","0.600000",8.53537780227197e-07
"US National","Season peak percentage","percent","Bin","0.600000","0.700000",8.53537780227197e-07
"US National","Season peak percentage","percent","Bin","0.700000","0.800000",8.53537780227197e-07
"US National","Season peak percentage","percent","Bin","0.800000","0.900000",8.53537780227197e-07
"US National","Season peak percentage","percent","Bin","0.900000","1",8.53537780227197e-07
"US National","Season peak percentage","percent","Bin","1","1.100000",8.53537780227197e-07
"US National","Season peak percentage","percent","Bin","1.100000","1.200000",8.53537780227197e-07
"US National","Season peak percentage","percent","Bin","1.200000","1.300000",8.53537780227197e-07
"US National","Season peak percentage","percent","Bin","1.300000","1.400000",8.53537780227197e-07
"US National","Season peak percentage","percent","Bin","1.400000","1.500000",5.12122668136318e-06
"US National","Season peak percentage","percent","Bin","1.500000","1.600000",1.10959911429536e-05
"US National","Season peak percentage","percent","Bin","1.600000","1.700000",2.133844450568e-05
