"location","target","unit","type","bin_start_incl","bin_end_notincl","value"
"US National","Season onset","week","Bin","40","41",1.68000000050245e-28
"US National","Season onset","week","Bin","41","42",2.62000000078358e-26
"US National","Season onset","week","Bin","42","43",3.91000000116939e-17
"US National","Season onset","week","Bin","43","44",4.57000000136678e-08
"US National","Season onset","week","Bin","44","45",0.00026551600007941
"US National","Season onset","week","Bin","45","46",0.0213799590063943
"US National","Season onset","week","Bin","46","47",0.198849244059471
"US National","Season onset","week","Bin","47","48",0.350753355104902
"US National","Season onset","week","Bin","48","49",0.0384226390114913
"US National","Season onset","week","Bin","49","50",0.0132026520039486
"US National","Season onset","week","Bin","50","51",0.00242931000072655
"US National","Season onset","week","Bin","51","52",1.20000000035889e-06
"US National","Season onset","week","Bin","52","53",9.23000000276048e-13
"US National","Season onset","week","Bin","1","2",1.89000000056526e-27
"US National","Season onset","week","Bin","2","3",4.330000001295e-39
"US National","Season onset","week","Bin","3","4",7.21000000215634e-47
"US National","Season onset","week","Bin","4","5",6.17000000184531e-56
"US National","Season onset","week","Bin","5","6",1.36000000040674e-67
"US National","Season onset","week","Bin","6","7",1.44000000043067e-81
"US National","Season onset","week","Bin","7","8",9.44000000282328e-96
"US National","Season onset","week","Bin","8","9",8.92000000266777e-112
"US National","Season onset","week","Bin","9","10",4.57000000136678e-144
"US National","Season onset","week","Bin","10","11",2.25000000067292e-197
"US National","Season onset","week","Bin","11","12",3.50000000104677e-254
"US National","Season onset","week","Bin","12","13",4.94620419106688e-313
"US National","Season onset","week","Bin","13","14",0
"US National","Season onset","week","Bin","14","15",0
"US National","Season onset","week","Bin","15","16",0
"US National","Season onset","week","Bin","16","17",0
"US National","Season onset","week","Bin","17","18",0
"US National","Season onset","week","Bin","18","19",0
"US National","Season onset","week","Bin","19","20",0
"US National","Season onset","week","Bin","20","21",0
"US National","Season onset","week","Bin","none","none",0.374696079112063
"US National","Season peak week","week","Bin","40","41",0
"US National","Season peak week","week","Bin","41","42",0
"US National","Season peak week","week","Bin","42","43",0
"US National","Season peak week","week","Bin","43","44",0
"US National","Season peak week","week","Bin","44","45",0
"US National","Season peak week","week","Bin","45","46",0
"US National","Season peak week","week","Bin","46","47",0
"US National","Season peak week","week","Bin","47","48",0
"US National","Season peak week","week","Bin","48","49",0
"US National","Season peak week","week","Bin","49","50",0
"US National","Season peak week","week","Bin","50","51",0
"US National","Season peak week","week","Bin","51","52",0
