Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season onset,Point,week,NA,NA,45
US National,Season onset,Bin,week,40,41,8.30E-70
US National,Season onset,Bin,week,41,42,3.41E-57
US National,Season onset,Bin,week,42,43,2.58E-32
US National,Season onset,Bin,week,43,44,2.01E-10
US National,Season onset,Bin,week,44,45,0.069278131
US National,Season onset,Bin,week,45,46,0.881467315
US National,Season onset,Bin,week,46,47,0.045656223
US National,Season onset,Bin,week,47,48,4.35E-07
US National,Season onset,Bin,week,48,49,9.32E-18
US National,Season onset,Bin,week,49,50,1.17E-36
US National,Season onset,Bin,week,50,51,3.92E-64
US National,Season onset,Bin,week,51,52,3.25E-100
US National,Season onset,Bin,week,52,53,7.02E-145
US National,Season onset,Bin,week,1,2,9.30E-196
US National,Season onset,Bin,week,2,3,8.71E-253
US National,Season onset,Bin,week,3,4,6.17523e-319
US National,Season onset,Bin,week,4,5,0
US National,Season onset,Bin,week,5,6,0
US National,Season onset,Bin,week,6,7,0
US National,Season onset,Bin,week,7,8,0
US National,Season onset,Bin,week,8,9,0
US National,Season onset,Bin,week,9,10,0
US National,Season onset,Bin,week,10,11,0
US National,Season onset,Bin,week,11,12,0
US National,Season onset,Bin,week,12,13,0
US National,Season onset,Bin,week,13,14,0
US National,Season onset,Bin,week,14,15,0
US National,Season onset,Bin,week,15,16,0
US National,Season onset,Bin,week,16,17,0
US National,Season onset,Bin,week,17,18,0
US National,Season onset,Bin,week,18,19,0
US National,Season onset,Bin,week,19,20,0
US National,Season onset,Bin,week,20,21,0
US National,Season onset,Bin,week,none,none,0.003597895
US National,Season peak week,Point,week,NA,NA,3
US National,Season peak week,Bin,week,40,41,0
US National,Season peak week,Bin,week,41,42,0
US National,Season peak week,Bin,week,42,43,0
US National,Season peak week,Bin,week,43,44,0
US National,Season peak week,Bin,week,44,45,0
US National,Season peak week,Bin,week,45,46,0
US National,Season peak week,Bin,week,46,47,0
US National,Season peak week,Bin,week,47,48,0
US National,Season peak week,Bin,week,48,49,0
US National,Season peak week,Bin,week,49,50,1.00E-126
US National,Season peak week,Bin,week,50,51,4.45E-62
US National,Season peak week,Bin,week,51,52,2.92E-28
US National,Season peak week,Bin,week,52,53,1.62E-08
US National,Season peak week,Bin,week,1,2,0.023700262
US National,Season peak week,Bin,week,2,3,0.311815655
US National,Season peak week,Bin,week,3,4,0.638556471
US National,Season peak week,Bin,week,4,5,0.025921154
US National,Season peak week,Bin,week,5,6,6.44E-06
US National,Season peak week,Bin,week,6,7,7.03E-14
US National,Season peak week,Bin,week,7,8,7.15E-34
US National,Season peak week,Bin,week,8,9,1.25E-71
US National,Season peak week,Bin,week,9,10,2.03E-136
US National,Season peak week,Bin,week,10,11,0
US National,Season peak week,Bin,week,11,12,0
US National,Season peak week,Bin,week,12,13,0
US National,Season peak week,Bin,week,13,14,0
US National,Season peak week,Bin,week,14,15,0
US National,Season peak week,Bin,week,15,16,0
US National,Season peak week,Bin,week,16,17,0
US National,Season peak week,Bin,week,17,18,0
US National,Season peak week,Bin,week,18,19,0
US National,Season peak week,Bin,week,19,20,0
US National,Season peak week,Bin,week,20,21,0
US National,Season peak percentage,Point,percent,NA,NA,5.674991241
US National,Season peak percentage,Bin,percent,0,0.1,7.05E-164
US National,Season peak percentage,Bin,percent,0.1,0.2,4.51E-148
US National,Season peak percentage,Bin,percent,0.2,0.3,1.19E-142
US National,Season peak percentage,Bin,percent,0.3,0.4,2.48E-137
US National,Season peak percentage,Bin,percent,0.4,0.5,4.11E-132
US National,Season peak percentage,Bin,percent,0.5,0.6,5.38E-127
US National,Season peak percentage,Bin,percent,0.6,0.7,5.60E-122
US National,Season peak percentage,Bin,percent,0.7,0.8,4.63E-117
US National,Season peak percentage,Bin,percent,0.8,0.9,3.04E-112
US National,Season peak percentage,Bin,percent,0.9,1,1.58E-107
US National,Season peak percentage,Bin,percent,1,1.1,6.54E-103
US National,Season peak percentage,Bin,percent,1.1,1.2,2.13E-98
US National,Season peak percentage,Bin,percent,1.2,1.3,5.50E-94
US National,Season peak percentage,Bin,percent,1.3,1.4,1.11E-89
US National,Season peak percentage,Bin,percent,1.4,1.5,1.77E-85
US National,Season peak percentage,Bin,percent,1.5,1.6,2.20E-81
US National,Season peak percentage,Bin,percent,1.6,1.7,2.14E-77
US National,Season peak percentage,Bin,percent,1.7,1.8,1.62E-73
US National,Season peak percentage,Bin,percent,1.8,1.9,9.54E-70
US National,Season peak percentage,Bin,percent,1.9,2,4.38E-66
US National,Season peak percentage,Bin,percent,2,2.1,1.57E-62
US National,Season peak percentage,Bin,percent,2.1,2.2,4.36E-59
US National,Season peak percentage,Bin,percent,2.2,2.3,9.45E-56
US National,Season peak percentage,Bin,percent,2.3,2.4,1.60E-52
US National,Season peak percentage,Bin,percent,2.4,2.5,2.12E-49
US National,Season peak percentage,Bin,percent,2.5,2.6,2.19E-46
US National,Season peak percentage,Bin,percent,2.6,2.7,1.79E-43
US National,Season peak percentage,Bin,percent,2.7,2.8,1.15E-40
US National,Season peak percentage,Bin,percent,2.8,2.9,5.80E-38
US National,Season peak percentage,Bin,percent,2.9,3,2.33E-35
US National,Season peak percentage,Bin,percent,3,3.1,7.40E-33
US National,Season peak percentage,Bin,percent,3.1,3.2,1.87E-30
US National,Season peak percentage,Bin,percent,3.2,3.3,3.77E-28
US National,Season peak percentage,Bin,percent,3.3,3.4,6.02E-26
US National,Season peak percentage,Bin,percent,3.4,3.5,7.66E-24
US National,Season peak percentage,Bin,percent,3.5,3.6,7.74E-22
US National,Season peak percentage,Bin,percent,3.6,3.7,6.21E-20
US National,Season peak percentage,Bin,percent,3.7,3.8,3.96E-18
US National,Season peak percentage,Bin,percent,3.8,3.9,2.00E-16
US National,Season peak percentage,Bin,percent,3.9,4,8.07E-15
US National,Season peak percentage,Bin,percent,4,4.1,2.59E-13
