"location","target","unit","type","bin_start_incl","bin_end_notincl","value"
"US National","Season onset","week","Bin","40","41",9.9975006248438e-06
"US National","Season onset","week","Bin","41","42",9.9975006248438e-06
"US National","Season onset","week","Bin","42","43",9.9975006248438e-06
"US National","Season onset","week","Bin","43","44",9.9975006248438e-06
"US National","Season onset","week","Bin","44","45",9.9975006248438e-06
"US National","Season onset","week","Bin","45","46",9.9975006248438e-06
"US National","Season onset","week","Bin","46","47",9.9975006248438e-06
"US National","Season onset","week","Bin","47","48",0.014282143464134
"US National","Season onset","week","Bin","48","49",0.143297508622844
"US National","Season onset","week","Bin","49","50",0.279930017495626
"US National","Season onset","week","Bin","50","51",0.185191797050737
"US National","Season onset","week","Bin","51","52",0.079503934016496
"US National","Season onset","week","Bin","52","53",0.0402280379905024
"US National","Season onset","week","Bin","1","2",0.00952142964258936
"US National","Season onset","week","Bin","2","3",0.00357053636590853
"US National","Season onset","week","Bin","3","4",9.9975006248438e-06
"US National","Season onset","week","Bin","4","5",9.9975006248438e-06
"US National","Season onset","week","Bin","5","6",9.9975006248438e-06
"US National","Season onset","week","Bin","6","7",9.9975006248438e-06
"US National","Season onset","week","Bin","7","8",9.9975006248438e-06
"US National","Season onset","week","Bin","8","9",9.9975006248438e-06
"US National","Season onset","week","Bin","9","10",9.9975006248438e-06
"US National","Season onset","week","Bin","10","11",9.9975006248438e-06
"US National","Season onset","week","Bin","11","12",9.9975006248438e-06
"US National","Season onset","week","Bin","12","13",9.9975006248438e-06
"US National","Season onset","week","Bin","13","14",9.9975006248438e-06
"US National","Season onset","week","Bin","14","15",9.9975006248438e-06
"US National","Season onset","week","Bin","15","16",9.9975006248438e-06
"US National","Season onset","week","Bin","16","17",9.9975006248438e-06
"US National","Season onset","week","Bin","17","18",9.9975006248438e-06
"US National","Season onset","week","Bin","18","19",9.9975006248438e-06
"US National","Season onset","week","Bin","19","20",9.9975006248438e-06
"US National","Season onset","week","Bin","20","21",9.9975006248438e-06
"US National","Season onset","week","Bin","none","none",0.244224657835541
"US National","Season peak week","week","Bin","40","41",9.99979998400072e-06
"US National","Season peak week","week","Bin","41","42",9.99979998400072e-06
"US National","Season peak week","week","Bin","42","43",0.00358699025302096
"US National","Season peak week","week","Bin","43","44",0.0105785824071947
"US National","Season peak week","week","Bin","44","45",0.0154422981231529
"US National","Season peak week","week","Bin","45","46",0.0172661916416348
"US National","Season peak week","week","Bin","46","47",0.0176309703453312
"US National","Season peak week","week","Bin","47","48",0.013861590740462
"US National","Season peak week","week","Bin","48","49",0.0134968120367656
"US National","Season peak week","week","Bin","49","50",0.0189076958082684
"US National","Season peak week","week","Bin","50","51",0.0254129156908604
"US National","Season peak week","week","Bin","51","52",0.0352619406906623
"US National","Season peak week","week","Bin","52","53",0.0452325582583697
"US National","Season peak week","week","Bin","1","2",0.055446361961868
"US National","Season peak week","week","Bin","2","3",0.0711926420047746
"US National","Season peak week","week","Bin","3","4",0.0859661795044776
"US National","Season peak week","week","Bin","4","5",0.100618123436295
"US National","Season peak week","week","Bin","5","6",0.0957544077203368
"US National","Season peak week","week","Bin","6","7",0.0736245003627437
"US National","Season peak week","week","Bin","7","8",0.0477860091842443
"US National","Season peak week","week","Bin","8","9",0.029303888863615
"US National","Season peak week","week","Bin","9","10",0.0207315893267503
"US National","Season peak week","week","Bin","10","11",0.0211571648143894
"US National","Season peak week","week","Bin","11","12",0.0206099967588448
"US National","Season peak week","week","Bin","12","13",0.0195764564317185
"US National","Season peak week","week","Bin","13","14",0.0196372532156612
"US National","Season peak week","week","Bin","14","15",0.0239538008760749
"US National","Season peak week","week","Bin","15","16",0.0307630036784004
"US National","Season peak week","week","Bin","16","17",0.0302158356228559
"US National","Season peak week","week","Bin","17","18",0.0218259254378394
"US National","Season peak week","week","Bin","18","19",0.0110041568948538
"US National","Season peak week","week","Bin","19","20",0.00340460090117278
"US National","Season peak week","week","Bin","20","21",0.000729557407392737
"US National","Season peak percentage","percent","Bin","0","0.1",9.99560196512215e-06
"US National","Season peak percentage","percent","Bin","0.1","0.2",9.99560196512215e-06
"US National","Season peak percentage","percent","Bin","0.2","0.3",9.99560196512215e-06
"US National","Season peak percentage","percent","Bin","0.3","0.4",9.99560196512215e-06
"US National","Season peak percentage","percent","Bin","0.4","0.5",9.99560196512215e-06
"US National","Season peak percentage","percent","Bin","0.5","0.6",9.99560196512215e-06
"US National","Season peak percentage","percent","Bin","0.6","0.7",9.99560196512215e-06
"US National","Season peak percentage","percent","Bin","0.7","0.8",9.99560196512215e-06
"US National","Season peak percentage","percent","Bin","0.8","0.9",9.99560196512215e-06
"US National","Season peak percentage","percent","Bin","0.9","1",9.99560196512215e-06
