Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season onset,Point,week,NA,NA,51
US National,Season onset,Bin,week,40,41,0.00001
US National,Season onset,Bin,week,41,42,0.00001
US National,Season onset,Bin,week,42,43,0.00001
US National,Season onset,Bin,week,43,44,0.00001
US National,Season onset,Bin,week,44,45,0.00001
US National,Season onset,Bin,week,45,46,0.00001
US National,Season onset,Bin,week,46,47,0.00001
US National,Season onset,Bin,week,47,48,0.00001
US National,Season onset,Bin,week,48,49,0.00001
US National,Season onset,Bin,week,49,50,0.220952381
US National,Season onset,Bin,week,50,51,0.525714286
US National,Season onset,Bin,week,51,52,0.121190476
US National,Season onset,Bin,week,52,53,0.015
US National,Season onset,Bin,week,1,2,0.000714286
US National,Season onset,Bin,week,2,3,0.00001
US National,Season onset,Bin,week,3,4,0.00001
US National,Season onset,Bin,week,4,5,0.00001
US National,Season onset,Bin,week,5,6,0.00001
US National,Season onset,Bin,week,6,7,0.00001
US National,Season onset,Bin,week,7,8,0.00001
US National,Season onset,Bin,week,8,9,0.00001
US National,Season onset,Bin,week,9,10,0.00001
US National,Season onset,Bin,week,10,11,0.00001
US National,Season onset,Bin,week,11,12,0.00001
US National,Season onset,Bin,week,12,13,0.00001
US National,Season onset,Bin,week,13,14,0.00001
US National,Season onset,Bin,week,14,15,0.00001
US National,Season onset,Bin,week,15,16,0.00001
US National,Season onset,Bin,week,16,17,0.00001
US National,Season onset,Bin,week,17,18,0.00001
US National,Season onset,Bin,week,18,19,0.00001
US National,Season onset,Bin,week,19,20,0.00001
US National,Season onset,Bin,week,20,21,0.00001
US National,Season onset,Bin,week,none,none,0.116428571
US National,Season peak week,Point,week,NA,NA,7
US National,Season peak week,Bin,week,40,41,0.00001
US National,Season peak week,Bin,week,41,42,0.00001
US National,Season peak week,Bin,week,42,43,0.00001
US National,Season peak week,Bin,week,43,44,0.00001
US National,Season peak week,Bin,week,44,45,0.00001
US National,Season peak week,Bin,week,45,46,0.00001
US National,Season peak week,Bin,week,46,47,0.00001
US National,Season peak week,Bin,week,47,48,0.006378078
US National,Season peak week,Bin,week,48,49,0.01476407
US National,Season peak week,Bin,week,49,50,0.019606685
US National,Season peak week,Bin,week,50,51,0.023799681
US National,Season peak week,Bin,week,51,52,0.031476998
US National,Season peak week,Bin,week,52,53,0.034075474
US National,Season peak week,Bin,week,1,2,0.041221284
US National,Season peak week,Bin,week,2,3,0.063957952
US National,Season peak week,Bin,week,3,4,0.076832221
US National,Season peak week,Bin,week,4,5,0.080198429
US National,Season peak week,Bin,week,5,6,0.074883364
US National,Season peak week,Bin,week,6,7,0.073052619
US National,Season peak week,Bin,week,7,8,0.070926593
US National,Season peak week,Bin,week,8,9,0.071989606
US National,Season peak week,Bin,week,9,10,0.068623398
US National,Season peak week,Bin,week,10,11,0.054981397
US National,Season peak week,Bin,week,11,12,0.035492825
US National,Season peak week,Bin,week,12,13,0.022205162
US National,Season peak week,Bin,week,13,14,0.012401819
US National,Season peak week,Bin,week,14,15,0.016771984
US National,Season peak week,Bin,week,15,16,0.025098919
US National,Season peak week,Bin,week,16,17,0.032303786
US National,Season peak week,Bin,week,17,18,0.028642296
US National,Season peak week,Bin,week,18,19,0.015413689
US National,Season peak week,Bin,week,19,20,0.004547334
US National,Season peak week,Bin,week,20,21,0.000354338
US National,Season peak percentage,Point,percent,NA,NA,3.171785714
US National,Season peak percentage,Bin,percent,0,0.1,0.00001
