"location","target","type","unit","bin_start_incl","bin_end_notincl","value"
"US National","Season onset","Point","week",NA,NA,49
"US National","Season onset","Bin","week","40","41",0.000984252
"US National","Season onset","Bin","week","41","42",0.000984252
"US National","Season onset","Bin","week","42","43",0.00492126
"US National","Season onset","Bin","week","43","44",0.015748031
"US National","Season onset","Bin","week","44","45",0.036417323
"US National","Season onset","Bin","week","45","46",0.046259843
"US National","Season onset","Bin","week","46","47",0.078740157
"US National","Season onset","Bin","week","47","48",0.119094488
"US National","Season onset","Bin","week","48","49",0.125984252
"US National","Season onset","Bin","week","49","50",0.143700787
"US National","Season onset","Bin","week","50","51",0.133858268
"US National","Season onset","Bin","week","51","52",0.117125984
"US National","Season onset","Bin","week","52","53",0.067913386
"US National","Season onset","Bin","week","1","2",0.048228346
"US National","Season onset","Bin","week","2","3",0.032480315
"US National","Season onset","Bin","week","3","4",0.003937008
"US National","Season onset","Bin","week","4","5",0.00492126
"US National","Season onset","Bin","week","5","6",0.003937008
"US National","Season onset","Bin","week","6","7",0.000984252
"US National","Season onset","Bin","week","7","8",0.000984252
"US National","Season onset","Bin","week","8","9",0.000984252
"US National","Season onset","Bin","week","9","10",0.000984252
"US National","Season onset","Bin","week","10","11",0.000984252
"US National","Season onset","Bin","week","11","12",0.000984252
"US National","Season onset","Bin","week","12","13",0.000984252
"US National","Season onset","Bin","week","13","14",0.000984252
"US National","Season onset","Bin","week","14","15",0.000984252
"US National","Season onset","Bin","week","15","16",0.000984252
"US National","Season onset","Bin","week","16","17",0.000984252
"US National","Season onset","Bin","week","17","18",0.000984252
"US National","Season onset","Bin","week","18","19",0.000984252
"US National","Season onset","Bin","week","19","20",0.000984252
"US National","Season onset","Bin","week","20","21",0.000984252
"US National","Season onset","Bin","week","none","none",0
"US National","Season peak week","Point","week",NA,NA,52
"US National","Season peak week","Bin","week","40","41",0.000986193
"US National","Season peak week","Bin","week","41","42",0.000986193
"US National","Season peak week","Bin","week","42","43",0.000986193
"US National","Season peak week","Bin","week","43","44",0.000986193
"US National","Season peak week","Bin","week","44","45",0.000986193
"US National","Season peak week","Bin","week","45","46",0.001972387
"US National","Season peak week","Bin","week","46","47",0.007889546
"US National","Season peak week","Bin","week","47","48",0.020710059
"US National","Season peak week","Bin","week","48","49",0.044378698
"US National","Season peak week","Bin","week","49","50",0.081854043
"US National","Season peak week","Bin","week","50","51",0.105522682
"US National","Season peak week","Bin","week","51","52",0.133136095
"US National","Season peak week","Bin","week","52","53",0.137080868
"US National","Season peak week","Bin","week","1","2",0.132149901
"US National","Season peak week","Bin","week","2","3",0.115384615
"US National","Season peak week","Bin","week","3","4",0.104536489
"US National","Season peak week","Bin","week","4","5",0.055226824
"US National","Season peak week","Bin","week","5","6",0.019723866
"US National","Season peak week","Bin","week","6","7",0.013806706
"US National","Season peak week","Bin","week","7","8",0.006903353
"US National","Season peak week","Bin","week","8","9",0.00295858
"US National","Season peak week","Bin","week","9","10",0.000986193
"US National","Season peak week","Bin","week","10","11",0.000986193
"US National","Season peak week","Bin","week","11","12",0.000986193
"US National","Season peak week","Bin","week","12","13",0.000986193
"US National","Season peak week","Bin","week","13","14",0.000986193
