Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season onset,Point,week,NA,NA,47
US National,Season onset,Bin,week,40,41,0.00031511056088799584
US National,Season onset,Bin,week,41,42,0.0007800253312749997
US National,Season onset,Bin,week,42,43,0.0029494094615626757
US National,Season onset,Bin,week,43,44,0.011754105587861064
US National,Season onset,Bin,week,44,45,0.04020253183248469
US National,Season onset,Bin,week,45,46,0.1054434087861639
US National,Season onset,Bin,week,46,47,0.1952727272877107
US National,Season onset,Bin,week,47,48,0.24142018493701925
US National,Season onset,Bin,week,48,49,0.19527272728771058
US National,Season onset,Bin,week,49,50,0.1054434087861639
US National,Season onset,Bin,week,50,51,0.04020253183248468
US National,Season onset,Bin,week,51,52,0.011754105587861148
US National,Season onset,Bin,week,52,53,0.002949409461562673
US National,Season onset,Bin,week,1,2,0.0007800253312749165
US National,Season onset,Bin,week,2,3,0.00031511056088796136
US National,Season onset,Bin,week,3,4,0.0002224572990465012
US National,Season onset,Bin,week,4,5,0.00020444040254518283
US National,Season onset,Bin,week,5,6,0.00020090770836133845
US National,Season onset,Bin,week,6,7,0.0002001941743396334
US National,Season onset,Bin,week,7,8,0.0002000437590926009
US National,Season onset,Bin,week,8,9,0.00020001042082053218
US National,Season onset,Bin,week,9,10,0.00020000262412990232
US National,Season onset,Bin,week,10,11,0.0002000006981645674
US National,Season onset,Bin,week,11,12,0.00020000019591250696
US National,Season onset,Bin,week,12,13,0.00020000005785169661
US National,Season onset,Bin,week,13,14,0.00020000001793171572
US National,Season onset,Bin,week,14,15,0.00020000000581903062
US National,Season onset,Bin,week,15,16,0.00020000000197173415
US National,Season onset,Bin,week,16,17,0.00020000000069581914
US National,Season onset,Bin,week,17,18,0.0002000000002552253
US National,Season onset,Bin,week,18,19,0.00020000000009701732
US National,Season onset,Bin,week,19,20,0.0002000000000381517
US National,Season onset,Bin,week,20,21,0.00020000000001553546
US National,Season onset,Bin,week,none,none,0.04151711999999999
US National,Season peak week,Point,week,NA,NA,3
