Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season onset,Point,week,NA,NA,48
US National,Season onset,Bin,week,40,41,0.00001
US National,Season onset,Bin,week,41,42,0.00001
US National,Season onset,Bin,week,42,43,0.000666667
US National,Season onset,Bin,week,43,44,0.002666667
US National,Season onset,Bin,week,44,45,0.018
US National,Season onset,Bin,week,45,46,0.072666667
US National,Season onset,Bin,week,46,47,0.185333333
US National,Season onset,Bin,week,47,48,0.286666667
US National,Season onset,Bin,week,48,49,0.227333333
US National,Season onset,Bin,week,49,50,0.130666667
US National,Season onset,Bin,week,50,51,0.031333333
US National,Season onset,Bin,week,51,52,0.026666667
US National,Season onset,Bin,week,52,53,0.010666667
US National,Season onset,Bin,week,1,2,0.004666667
US National,Season onset,Bin,week,2,3,0.000666667
US National,Season onset,Bin,week,3,4,0.00001
US National,Season onset,Bin,week,4,5,0.001333333
US National,Season onset,Bin,week,5,6,0.00001
US National,Season onset,Bin,week,6,7,0.00001
US National,Season onset,Bin,week,7,8,0.00001
US National,Season onset,Bin,week,8,9,0.000666667
US National,Season onset,Bin,week,9,10,0.00001
US National,Season onset,Bin,week,10,11,0.00001
US National,Season onset,Bin,week,11,12,0.00001
US National,Season onset,Bin,week,12,13,0.00001
US National,Season onset,Bin,week,13,14,0.00001
US National,Season onset,Bin,week,14,15,0.00001
US National,Season onset,Bin,week,15,16,0.00001
US National,Season onset,Bin,week,16,17,0.00001
US National,Season onset,Bin,week,17,18,0.00001
US National,Season onset,Bin,week,18,19,0.00001
US National,Season onset,Bin,week,19,20,0.00001
US National,Season onset,Bin,week,20,21,0.00001
US National,Season onset,Bin,week,none,none,0.00001
US National,Season peak week,Point,week,NA,NA,4
US National,Season peak week,Bin,week,40,41,0.00001
US National,Season peak week,Bin,week,41,42,0.00001
US National,Season peak week,Bin,week,42,43,0.00001
US National,Season peak week,Bin,week,43,44,0.00001
US National,Season peak week,Bin,week,44,45,0.00001
US National,Season peak week,Bin,week,45,46,0.00001
US National,Season peak week,Bin,week,46,47,0.00001
US National,Season peak week,Bin,week,47,48,0.00001
US National,Season peak week,Bin,week,48,49,0.00001
US National,Season peak week,Bin,week,49,50,0.002
US National,Season peak week,Bin,week,50,51,0.005333333
US National,Season peak week,Bin,week,51,52,0.014666667
US National,Season peak week,Bin,week,52,53,0.062666667
US National,Season peak week,Bin,week,1,2,0.095333333
US National,Season peak week,Bin,week,2,3,0.239333333
US National,Season peak week,Bin,week,3,4,0.209333333
US National,Season peak week,Bin,week,4,5,0.212666667
US National,Season peak week,Bin,week,5,6,0.094
US National,Season peak week,Bin,week,6,7,0.026666667
US National,Season peak week,Bin,week,7,8,0.022
US National,Season peak week,Bin,week,8,9,0.009333333
US National,Season peak week,Bin,week,9,10,0.004
US National,Season peak week,Bin,week,10,11,0.000666667
US National,Season peak week,Bin,week,11,12,0.000666667
US National,Season peak week,Bin,week,12,13,0.000666667
US National,Season peak week,Bin,week,13,14,0.00001
US National,Season peak week,Bin,week,14,15,0.00001
US National,Season peak week,Bin,week,15,16,0.00001
US National,Season peak week,Bin,week,16,17,0.000666667
US National,Season peak week,Bin,week,17,18,0.00001
US National,Season peak week,Bin,week,18,19,0.00001
US National,Season peak week,Bin,week,19,20,0.00001
US National,Season peak week,Bin,week,20,21,0.00001
US National,Season peak percentage,Point,percent,NA,NA,4.978227355
US National,Season peak percentage,Bin,percent,0,0.1,0.00001
US National,Season peak percentage,Bin,percent,0.1,0.2,0.00001
US National,Season peak percentage,Bin,percent,0.2,0.3,0.00001
US National,Season peak percentage,Bin,percent,0.3,0.4,0.00001
US National,Season peak percentage,Bin,percent,0.4,0.5,0.00001
US National,Season peak percentage,Bin,percent,0.5,0.6,0.00001
