"location","target","unit","type","bin_start_incl","bin_end_notincl","value"
"HHS Region 1","1 wk ahead","percent","Bin","0","0.100000",0.000377009017388562
"HHS Region 1","1 wk ahead","percent","Bin","0.100000","0.200000",0.000410046752485734
"HHS Region 1","1 wk ahead","percent","Bin","0.200000","0.300000",0.000448723279237234
"HHS Region 1","1 wk ahead","percent","Bin","0.300000","0.400000",0.000498339962419691
"HHS Region 1","1 wk ahead","percent","Bin","0.400000","0.500000",0.000563184513825278
"HHS Region 1","1 wk ahead","percent","Bin","0.500000","0.600000",0.00064460320520392
"HHS Region 1","1 wk ahead","percent","Bin","0.600000","0.700000",0.000742516193916516
"HHS Region 1","1 wk ahead","percent","Bin","0.700000","0.800000",0.000856548877900181
"HHS Region 1","1 wk ahead","percent","Bin","0.800000","0.900000",0.000986428108021087
"HHS Region 1","1 wk ahead","percent","Bin","0.900000","1",0.00113270260492883
"HHS Region 1","1 wk ahead","percent","Bin","1","1.100000",0.00129809168668339
"HHS Region 1","1 wk ahead","percent","Bin","1.100000","1.200000",0.00148902985965409
"HHS Region 1","1 wk ahead","percent","Bin","1.200000","1.300000",0.00171730750468372
"HHS Region 1","1 wk ahead","percent","Bin","1.300000","1.400000",0.00200198474082446
"HHS Region 1","1 wk ahead","percent","Bin","1.400000","1.500000",0.00237115125172555
"HHS Region 1","1 wk ahead","percent","Bin","1.500000","1.600000",0.00286210595051887
"HHS Region 1","1 wk ahead","percent","Bin","1.600000","1.700000",0.00351879263047029
"HHS Region 1","1 wk ahead","percent","Bin","1.700000","1.800000",0.00438670229071928
"HHS Region 1","1 wk ahead","percent","Bin","1.800000","1.900000",0.00550567168872173
"HHS Region 1","1 wk ahead","percent","Bin","1.900000","2",0.00690098433395349
"HHS Region 1","1 wk ahead","percent","Bin","2","2.100000",0.00857402291798668
"HHS Region 1","1 wk ahead","percent","Bin","2.100000","2.200000",0.01049444199798
"HHS Region 1","1 wk ahead","percent","Bin","2.200000","2.300000",0.0125959479319958
"HHS Region 1","1 wk ahead","percent","Bin","2.300000","2.400000",0.0147769269684916
"HHS Region 1","1 wk ahead","percent","Bin","2.400000","2.500000",0.0169063802920679
"HHS Region 1","1 wk ahead","percent","Bin","2.500000","2.600000",0.0188357972173026
"HHS Region 1","1 wk ahead","percent","Bin","2.600000","2.700000",0.0204204271848386
"HHS Region 1","1 wk ahead","percent","Bin","2.700000","2.800000",0.0215787895420385
"HHS Region 1","1 wk ahead","percent","Bin","2.800000","2.900000",0.0224860774097602
"HHS Region 1","1 wk ahead","percent","Bin","2.900000","3",0.0238785148555194
"HHS Region 1","1 wk ahead","percent","Bin","3","3.100000",0.026827439309868
"HHS Region 1","1 wk ahead","percent","Bin","3.100000","3.200000",0.0316772299842574
"HHS Region 1","1 wk ahead","percent","Bin","3.200000","3.300000",0.0378105258452207
"HHS Region 1","1 wk ahead","percent","Bin","3.300000","3.400000",0.0444165636538229
"HHS Region 1","1 wk ahead","percent","Bin","3.400000","3.500000",0.050234464782915
"HHS Region 1","1 wk ahead","percent","Bin","3.500000","3.600000",0.0539292458356656
"HHS Region 1","1 wk ahead","percent","Bin","3.600000","3.700000",0.0552492390005359
"HHS Region 1","1 wk ahead","percent","Bin","3.700000","3.800000",0.0538438229662926
"HHS Region 1","1 wk ahead","percent","Bin","3.800000","3.900000",0.0490239737584377
"HHS Region 1","1 wk ahead","percent","Bin","3.900000","4",0.0426672040915789
"HHS Region 1","1 wk ahead","percent","Bin","4","4.100000",0.0388415092457419
"HHS Region 1","1 wk ahead","percent","Bin","4.100000","4.200000",0.0376118542186111
"HHS Region 1","1 wk ahead","percent","Bin","4.200000","4.300000",0.0347435181883093
"HHS Region 1","1 wk ahead","percent","Bin","4.300000","4.400000",0.0292341409161222
"HHS Region 1","1 wk ahead","percent","Bin","4.400000","4.500000",0.0228428256567434
"HHS Region 1","1 wk ahead","percent","Bin","4.500000","4.600000",0.0166444193565452
"HHS Region 1","1 wk ahead","percent","Bin","4.600000","4.700000",0.0122511760873536
"HHS Region 1","1 wk ahead","percent","Bin","4.700000","4.800000",0.0116806897615211
"HHS Region 1","1 wk ahead","percent","Bin","4.800000","4.900000",0.0158651871102484
"HHS Region 1","1 wk ahead","percent","Bin","4.900000","5",0.0215574220132178
"HHS Region 1","1 wk ahead","percent","Bin","5","5.100000",0.0226844648253176
"HHS Region 1","1 wk ahead","percent","Bin","5.100000","5.200000",0.0182833593240897
"HHS Region 1","1 wk ahead","percent","Bin","5.200000","5.300000",0.0125471924391967
"HHS Region 1","1 wk ahead","percent","Bin","5.300000","5.400000",0.00770075921741561
"HHS Region 1","1 wk ahead","percent","Bin","5.400000","5.500000",0.00388115743639897
"HHS Region 1","1 wk ahead","percent","Bin","5.500000","5.600000",0.00156367494853995
"HHS Region 1","1 wk ahead","percent","Bin","5.600000","5.700000",0.000776656073781065
"HHS Region 1","1 wk ahead","percent","Bin","5.700000","5.800000",0.00100921067112183
"HHS Region 1","1 wk ahead","percent","Bin","5.800000","5.900000",0.00171879196459559
"HHS Region 1","1 wk ahead","percent","Bin","5.900000","6",0.00214608222063493
"HHS Region 1","1 wk ahead","percent","Bin","6","6.100000",0.00189252824786518
"HHS Region 1","1 wk ahead","percent","Bin","6.100000","6.200000",0.00161544799190897
"HHS Region 1","1 wk ahead","percent","Bin","6.200000","6.300000",0.00189251620567179
"HHS Region 1","1 wk ahead","percent","Bin","6.300000","6.400000",0.00214586374827188
"HHS Region 1","1 wk ahead","percent","Bin","6.400000","6.500000",0.00171515729089653
"HHS Region 1","1 wk ahead","percent","Bin","6.500000","6.600000",0.000969690366611336
"HHS Region 1","1 wk ahead","percent","Bin","6.600000","6.700000",0.000503976992409669
"HHS Region 1","1 wk ahead","percent","Bin","6.700000","6.800000",0.000353816596801419
"HHS Region 1","1 wk ahead","percent","Bin","6.800000","6.900000",0.000326612093352663
"HHS Region 1","1 wk ahead","percent","Bin","6.900000","7",0.000323750950036469
"HHS Region 1","1 wk ahead","percent","Bin","7","7.100000",0.000323573580312482
"HHS Region 1","1 wk ahead","percent","Bin","7.100000","7.200000",0.000323567047397684
"HHS Region 1","1 wk ahead","percent","Bin","7.200000","7.300000",0.000323566903794066
"HHS Region 1","1 wk ahead","percent","Bin","7.300000","7.400000",0.00032356690190107
"HHS Region 1","1 wk ahead","percent","Bin","7.400000","7.500000",0.000323566901884848
"HHS Region 1","1 wk ahead","percent","Bin","7.500000","7.600000",0.00032356690188443
"HHS Region 1","1 wk ahead","percent","Bin","7.600000","7.700000",0.000323566901884342
"HHS Region 1","1 wk ahead","percent","Bin","7.700000","7.800000",0.000323566901884318
"HHS Region 1","1 wk ahead","percent","Bin","7.800000","7.900000",0.000323566901884313
"HHS Region 1","1 wk ahead","percent","Bin","7.900000","8",0.000323566901884311
"HHS Region 1","1 wk ahead","percent","Bin","8","8.100000",0.000323566901884311
"HHS Region 1","1 wk ahead","percent","Bin","8.100000","8.200000",0.000323566901884311
"HHS Region 1","1 wk ahead","percent","Bin","8.200000","8.300000",0.000323566901884311
