"location","target","unit","type","bin_start_incl","bin_end_notincl","value"
"HHS Region 1","1 wk ahead","percent","Bin","0","0.1",9.999999911e-11
"HHS Region 1","1 wk ahead","percent","Bin","0.1","0.2",9.999999911e-11
"HHS Region 1","1 wk ahead","percent","Bin","0.2","0.3",1.98283904995686e-11
"HHS Region 1","1 wk ahead","percent","Bin","0.3","0.4",5.4595176001994e-09
"HHS Region 1","1 wk ahead","percent","Bin","0.4","0.5",6.23269098114871e-07
"HHS Region 1","1 wk ahead","percent","Bin","0.5","0.6",3.44969675133776e-05
"HHS Region 1","1 wk ahead","percent","Bin","0.6","0.7",0.000808144755584536
"HHS Region 1","1 wk ahead","percent","Bin","0.7","0.8",0.00148950265383052
"HHS Region 1","1 wk ahead","percent","Bin","0.8","0.9",0.00167010886359777
"HHS Region 1","1 wk ahead","percent","Bin","0.9","1",0.00642149683391207
"HHS Region 1","1 wk ahead","percent","Bin","1","1.1",0.0109530648805913
"HHS Region 1","1 wk ahead","percent","Bin","1.1","1.2",0.0174663165596065
"HHS Region 1","1 wk ahead","percent","Bin","1.2","1.3",0.0448295379248332
"HHS Region 1","1 wk ahead","percent","Bin","1.3","1.4",0.0664545935699644
"HHS Region 1","1 wk ahead","percent","Bin","1.4","1.5",0.10342595731287
"HHS Region 1","1 wk ahead","percent","Bin","1.5","1.6",0.131237829753401
"HHS Region 1","1 wk ahead","percent","Bin","1.6","1.7",0.131227105439316
"HHS Region 1","1 wk ahead","percent","Bin","1.7","1.8",0.12835955859027
"HHS Region 1","1 wk ahead","percent","Bin","1.8","1.9",0.0983292339616939
"HHS Region 1","1 wk ahead","percent","Bin","1.9","2",0.0729754060455919
"HHS Region 1","1 wk ahead","percent","Bin","2","2.1",0.0599379879947528
"HHS Region 1","1 wk ahead","percent","Bin","2.1","2.2",0.0421714660705133
"HHS Region 1","1 wk ahead","percent","Bin","2.2","2.3",0.0234098914917596
"HHS Region 1","1 wk ahead","percent","Bin","2.3","2.4",0.0211095403492289
"HHS Region 1","1 wk ahead","percent","Bin","2.4","2.5",0.011599442995222
"HHS Region 1","1 wk ahead","percent","Bin","2.5","2.6",0.00654211084954854
"HHS Region 1","1 wk ahead","percent","Bin","2.6","2.7",0.00520042657083854
"HHS Region 1","1 wk ahead","percent","Bin","2.7","2.8",0.00226900703673507
"HHS Region 1","1 wk ahead","percent","Bin","2.8","2.9",0.00215414262930997
"HHS Region 1","1 wk ahead","percent","Bin","2.9","3",0.00154831488755815
"HHS Region 1","1 wk ahead","percent","Bin","3","3.1",0.00215233593439424
"HHS Region 1","1 wk ahead","percent","Bin","3.1","3.2",0.00211397153746263
"HHS Region 1","1 wk ahead","percent","Bin","3.2","3.3",0.000118567493867822
"HHS Region 1","1 wk ahead","percent","Bin","3.3","3.4",0.000765528567336561
"HHS Region 1","1 wk ahead","percent","Bin","3.4","3.5",3.4145033338203e-05
"HHS Region 1","1 wk ahead","percent","Bin","3.5","3.6",3.44932473690631e-05
"HHS Region 1","1 wk ahead","percent","Bin","3.6","3.7",0.000786235713046466
"HHS Region 1","1 wk ahead","percent","Bin","3.7","3.8",0.000786733998211577
"HHS Region 1","1 wk ahead","percent","Bin","3.8","3.9",9.11197860663369e-05
"HHS Region 1","1 wk ahead","percent","Bin","3.9","4",0.00142734322543809
"HHS Region 1","1 wk ahead","percent","Bin","4","4.1",6.3040388626239e-05
"HHS Region 1","1 wk ahead","percent","Bin","4.1","4.2",1.15224921806443e-06
"HHS Region 1","1 wk ahead","percent","Bin","4.2","4.3",1.01521359357791e-08
"HHS Region 1","1 wk ahead","percent","Bin","4.3","4.4",3.70010850103451e-11
"HHS Region 1","1 wk ahead","percent","Bin","4.4","4.5",9.999999911e-11
"HHS Region 1","1 wk ahead","percent","Bin","4.5","4.6",9.999999911e-11
"HHS Region 1","1 wk ahead","percent","Bin","4.6","4.7",9.999999911e-11
"HHS Region 1","1 wk ahead","percent","Bin","4.7","4.8",9.999999911e-11
"HHS Region 1","1 wk ahead","percent","Bin","4.8","4.9",9.999999911e-11
"HHS Region 1","1 wk ahead","percent","Bin","4.9","5",9.999999911e-11
"HHS Region 1","1 wk ahead","percent","Bin","5","5.1",9.999999911e-11
"HHS Region 1","1 wk ahead","percent","Bin","5.1","5.2",9.999999911e-11
"HHS Region 1","1 wk ahead","percent","Bin","5.2","5.3",9.999999911e-11
"HHS Region 1","1 wk ahead","percent","Bin","5.3","5.4",9.999999911e-11
"HHS Region 1","1 wk ahead","percent","Bin","5.4","5.5",9.999999911e-11
"HHS Region 1","1 wk ahead","percent","Bin","5.5","5.6",9.999999911e-11
"HHS Region 1","1 wk ahead","percent","Bin","5.6","5.7",9.999999911e-11
"HHS Region 1","1 wk ahead","percent","Bin","5.7","5.8",9.999999911e-11
"HHS Region 1","1 wk ahead","percent","Bin","5.8","5.9",9.999999911e-11
"HHS Region 1","1 wk ahead","percent","Bin","5.9","6",9.999999911e-11
"HHS Region 1","1 wk ahead","percent","Bin","6","6.1",9.999999911e-11
"HHS Region 1","1 wk ahead","percent","Bin","6.1","6.2",9.999999911e-11
"HHS Region 1","1 wk ahead","percent","Bin","6.2","6.3",9.999999911e-11
"HHS Region 1","1 wk ahead","percent","Bin","6.3","6.4",9.999999911e-11
"HHS Region 1","1 wk ahead","percent","Bin","6.4","6.5",9.999999911e-11
"HHS Region 1","1 wk ahead","percent","Bin","6.5","6.6",9.999999911e-11
"HHS Region 1","1 wk ahead","percent","Bin","6.6","6.7",9.999999911e-11
"HHS Region 1","1 wk ahead","percent","Bin","6.7","6.8",9.999999911e-11
"HHS Region 1","1 wk ahead","percent","Bin","6.8","6.9",9.999999911e-11
"HHS Region 1","1 wk ahead","percent","Bin","6.9","7",9.999999911e-11
"HHS Region 1","1 wk ahead","percent","Bin","7","7.1",9.999999911e-11
"HHS Region 1","1 wk ahead","percent","Bin","7.1","7.2",9.999999911e-11
"HHS Region 1","1 wk ahead","percent","Bin","7.2","7.3",9.999999911e-11
"HHS Region 1","1 wk ahead","percent","Bin","7.3","7.4",9.999999911e-11
"HHS Region 1","1 wk ahead","percent","Bin","7.4","7.5",9.999999911e-11
"HHS Region 1","1 wk ahead","percent","Bin","7.5","7.6",9.999999911e-11
"HHS Region 1","1 wk ahead","percent","Bin","7.6","7.7",9.999999911e-11
