"location","target","unit","type","bin_start_incl","bin_end_notincl","value"
"US National","Season onset","week","Bin","40","41",0
"US National","Season onset","week","Bin","41","42",0
"US National","Season onset","week","Bin","42","43",0
"US National","Season onset","week","Bin","43","44",0
"US National","Season onset","week","Bin","44","45",0.00422797098646653
"US National","Season onset","week","Bin","45","46",0.158015768596703
"US National","Season onset","week","Bin","46","47",0.242923706857213
"US National","Season onset","week","Bin","47","48",0.27988105105125
"US National","Season onset","week","Bin","48","49",0.154629465394757
"US National","Season onset","week","Bin","49","50",0.0676343580342882
"US National","Season onset","week","Bin","50","51",0.0151730119799745
"US National","Season onset","week","Bin","51","52",0.0192368770488694
"US National","Season onset","week","Bin","52","53",0.0142763814966416
"US National","Season onset","week","Bin","1","2",0.00824102492273365
"US National","Season onset","week","Bin","2","3",0.000755608215861256
"US National","Season onset","week","Bin","3","4",0.000212221485552964
"US National","Season onset","week","Bin","4","5",0.000373666040939726
"US National","Season onset","week","Bin","5","6",0.000443722834954679
"US National","Season onset","week","Bin","6","7",0.000337131523419661
"US National","Season onset","week","Bin","7","8",0.000156938740031184
"US National","Season onset","week","Bin","8","9",5.14500947586159e-05
"US National","Season onset","week","Bin","9","10",1.04461346613113e-05
"US National","Season onset","week","Bin","10","11",0
"US National","Season onset","week","Bin","11","12",0
"US National","Season onset","week","Bin","12","13",0
"US National","Season onset","week","Bin","13","14",0
"US National","Season onset","week","Bin","14","15",0
"US National","Season onset","week","Bin","15","16",0
"US National","Season onset","week","Bin","16","17",0
"US National","Season onset","week","Bin","17","18",0
"US National","Season onset","week","Bin","18","19",0
"US National","Season onset","week","Bin","19","20",0
"US National","Season onset","week","Bin","20","21",0
"US National","Season onset","week","Bin","none","none",0.0334191985609249
"US National","Season peak week","week","Bin","40","41",0
"US National","Season peak week","week","Bin","41","42",0
"US National","Season peak week","week","Bin","42","43",0
"US National","Season peak week","week","Bin","43","44",0
"US National","Season peak week","week","Bin","44","45",0
"US National","Season peak week","week","Bin","45","46",0
"US National","Season peak week","week","Bin","46","47",0
"US National","Season peak week","week","Bin","47","48",0.0770885042558168
"US National","Season peak week","week","Bin","48","49",0.0852781399156265
"US National","Season peak week","week","Bin","49","50",0.104129258552735
"US National","Season peak week","week","Bin","50","51",0.0341687609398751
"US National","Season peak week","week","Bin","51","52",0.205284555568386
"US National","Season peak week","week","Bin","52","53",0.223840002509954
"US National","Season peak week","week","Bin","1","2",0.210347960798877
"US National","Season peak week","week","Bin","2","3",0.0380425811667459
"US National","Season peak week","week","Bin","3","4",0.0039738133579673
"US National","Season peak week","week","Bin","4","5",0.00462364803889545
"US National","Season peak week","week","Bin","5","6",0.00415425603957481
"US National","Season peak week","week","Bin","6","7",0.00418461831872335
"US National","Season peak week","week","Bin","7","8",0.00255257818255152
"US National","Season peak week","week","Bin","8","9",0.00157605552680934
"US National","Season peak week","week","Bin","9","10",0.000606902994198221
"US National","Season peak week","week","Bin","10","11",0.00014836383326281
"US National","Season peak week","week","Bin","11","12",0
"US National","Season peak week","week","Bin","12","13",0
"US National","Season peak week","week","Bin","13","14",0
"US National","Season peak week","week","Bin","14","15",0
"US National","Season peak week","week","Bin","15","16",0
"US National","Season peak week","week","Bin","16","17",0
"US National","Season peak week","week","Bin","17","18",0
"US National","Season peak week","week","Bin","18","19",0
"US National","Season peak week","week","Bin","19","20",0
"US National","Season peak week","week","Bin","20","21",0
"US National","Season peak percentage","percent","Bin","0","0.100000",0
"US National","Season peak percentage","percent","Bin","0.100000","0.200000",0
"US National","Season peak percentage","percent","Bin","0.200000","0.300000",0
"US National","Season peak percentage","percent","Bin","0.300000","0.400000",0
"US National","Season peak percentage","percent","Bin","0.400000","0.500000",0
"US National","Season peak percentage","percent","Bin","0.500000","0.600000",0
"US National","Season peak percentage","percent","Bin","0.600000","0.700000",0
"US National","Season peak percentage","percent","Bin","0.700000","0.800000",0
"US National","Season peak percentage","percent","Bin","0.800000","0.900000",0
"US National","Season peak percentage","percent","Bin","0.900000","1",0
"US National","Season peak percentage","percent","Bin","1","1.100000",0
"US National","Season peak percentage","percent","Bin","1.100000","1.200000",0
"US National","Season peak percentage","percent","Bin","1.200000","1.300000",0
"US National","Season peak percentage","percent","Bin","1.300000","1.400000",0
"US National","Season peak percentage","percent","Bin","1.400000","1.500000",8.45594357734281e-05
"US National","Season peak percentage","percent","Bin","1.500000","1.600000",0.000225845347835685
"US National","Season peak percentage","percent","Bin","1.600000","1.700000",0.000269355358325594
"US National","Season peak percentage","percent","Bin","1.700000","1.800000",0.000411544885350193
"US National","Season peak percentage","percent","Bin","1.800000","1.900000",0.000516403611369627
"US National","Season peak percentage","percent","Bin","1.900000","2",0.000729091683065968
"US National","Season peak percentage","percent","Bin","2","2.100000",0.00286176251588514
"US National","Season peak percentage","percent","Bin","2.100000","2.200000",0.0031657924761226
"US National","Season peak percentage","percent","Bin","2.200000","2.300000",0.00403484888771165
"US National","Season peak percentage","percent","Bin","2.300000","2.400000",0.00520663119458529
"US National","Season peak percentage","percent","Bin","2.400000","2.500000",0.00691110825135615
"US National","Season peak percentage","percent","Bin","2.500000","2.600000",0.00717977853027322
"US National","Season peak percentage","percent","Bin","2.600000","2.700000",0.00955171695321977
"US National","Season peak percentage","percent","Bin","2.700000","2.800000",0.0101593364323277
"US National","Season peak percentage","percent","Bin","2.800000","2.900000",0.0115362527231702
"US National","Season peak percentage","percent","Bin","2.900000","3",0.0132713310489078
"US National","Season peak percentage","percent","Bin","3","3.100000",0.015058383071007
"US National","Season peak percentage","percent","Bin","3.100000","3.200000",0.0137771927805598
"US National","Season peak percentage","percent","Bin","3.200000","3.300000",0.0150989985650225
"US National","Season peak percentage","percent","Bin","3.300000","3.400000",0.0152438600770401
"US National","Season peak percentage","percent","Bin","3.400000","3.500000",0.0138132372766112
"US National","Season peak percentage","percent","Bin","3.500000","3.600000",0.0147044600614588
"US National","Season peak percentage","percent","Bin","3.600000","3.700000",0.0157302045201742
"US National","Season peak percentage","percent","Bin","3.700000","3.800000",0.0161716271169041
"US National","Season peak percentage","percent","Bin","3.800000","3.900000",0.0154134907372061
"US National","Season peak percentage","percent","Bin","3.900000","4",0.0161683116525911
"US National","Season peak percentage","percent","Bin","4","4.100000",0.015136063735331
"US National","Season peak percentage","percent","Bin","4.100000","4.200000",0.0149851899933011
"US National","Season peak percentage","percent","Bin","4.200000","4.300000",0.0157856083573138
"US National","Season peak percentage","percent","Bin","4.300000","4.400000",0.0158538066153116
"US National","Season peak percentage","percent","Bin","4.400000","4.500000",0.0174533492239717
"US National","Season peak percentage","percent","Bin","4.500000","4.600000",0.0159391484567033
"US National","Season peak percentage","percent","Bin","4.600000","4.700000",0.0180492983242091
"US National","Season peak percentage","percent","Bin","4.700000","4.800000",0.0177799790885483
"US National","Season peak percentage","percent","Bin","4.800000","4.900000",0.0168936452341147
"US National","Season peak percentage","percent","Bin","4.900000","5",0.0176903424649436
"US National","Season peak percentage","percent","Bin","5","5.100000",0.0175605792961062
"US National","Season peak percentage","percent","Bin","5.100000","5.200000",0.0187968861553586
"US National","Season peak percentage","percent","Bin","5.200000","5.300000",0.016022056896714
"US National","Season peak percentage","percent","Bin","5.300000","5.400000",0.0169351067573734
"US National","Season peak percentage","percent","Bin","5.400000","5.500000",0.0192583073748514
"US National","Season peak percentage","percent","Bin","5.500000","5.600000",0.0169308572504508
