Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season onset,Point,week,NA,NA,48
US National,Season onset,Bin,percent,40,41,0.0
US National,Season onset,Bin,percent,41,42,0.0
US National,Season onset,Bin,percent,42,43,0.0
US National,Season onset,Bin,percent,43,44,0.0
US National,Season onset,Bin,percent,44,45,0.0
US National,Season onset,Bin,percent,45,46,0.05
US National,Season onset,Bin,percent,46,47,0.1
US National,Season onset,Bin,percent,47,48,0.2
US National,Season onset,Bin,percent,48,49,0.3
US National,Season onset,Bin,percent,49,50,0.2
US National,Season onset,Bin,percent,50,51,0.1
US National,Season onset,Bin,percent,51,52,0.05
US National,Season onset,Bin,percent,52,53,0.0
US National,Season onset,Bin,percent,1,2,0.0
US National,Season onset,Bin,percent,2,3,0.0
US National,Season onset,Bin,percent,3,4,0.0
US National,Season onset,Bin,percent,4,5,0.0
US National,Season onset,Bin,percent,5,6,0.0
US National,Season onset,Bin,percent,6,7,0.0
US National,Season onset,Bin,percent,7,8,0.0
US National,Season onset,Bin,percent,8,9,0.0
US National,Season onset,Bin,percent,9,10,0.0
US National,Season onset,Bin,percent,10,11,0.0
US National,Season onset,Bin,percent,11,12,0.0
US National,Season onset,Bin,percent,12,13,0.0
US National,Season onset,Bin,percent,13,14,0.0
US National,Season onset,Bin,percent,14,15,0.0
US National,Season onset,Bin,percent,15,16,0.0
US National,Season onset,Bin,percent,16,17,0.0
US National,Season onset,Bin,percent,17,18,0.0
US National,Season onset,Bin,percent,18,19,0.0
US National,Season onset,Bin,percent,19,20,0.0
US National,Season onset,Bin,percent,20,21,0.0
US National,Season onset,Bin,percent,none,none,0.0
US National,Season peak week,Point,week,NA,NA,7
US National,Season peak week,Bin,percent,40,41,0.0
US National,Season peak week,Bin,percent,41,42,0.0
US National,Season peak week,Bin,percent,42,43,0.0
US National,Season peak week,Bin,percent,43,44,0.0
US National,Season peak week,Bin,percent,44,45,0.0
US National,Season peak week,Bin,percent,45,46,0.0
US National,Season peak week,Bin,percent,46,47,0.0
US National,Season peak week,Bin,percent,47,48,0.0
US National,Season peak week,Bin,percent,48,49,0.0
US National,Season peak week,Bin,percent,49,50,0.0
US National,Season peak week,Bin,percent,50,51,0.0
US National,Season peak week,Bin,percent,51,52,0.0
