"location","target","unit","type","bin_start_incl","bin_end_notincl","value"
"US National","Season onset","week","Bin","40","41",0.00284426884700713
"US National","Season onset","week","Bin","41","42",0.00384806393663279
"US National","Season onset","week","Bin","42","43",0.00778288306432698
"US National","Season onset","week","Bin","43","44",0.0177093292784285
"US National","Season onset","week","Bin","44","45",0.0413114001253982
"US National","Season onset","week","Bin","45","46",0.127426732627623
"US National","Season onset","week","Bin","46","47",0.197121908077137
"US National","Season onset","week","Bin","47","48",0.185766724305719
"US National","Season onset","week","Bin","48","49",0.119426078920314
"US National","Season onset","week","Bin","49","50",0.0892389312552901
"US National","Season onset","week","Bin","50","51",0.0536316031872427
"US National","Season onset","week","Bin","51","52",0.0416063492597582
"US National","Season onset","week","Bin","52","53",0.0218976602799654
"US National","Season onset","week","Bin","1","2",0.00940016431292875
"US National","Season onset","week","Bin","2","3",0.0135464084654059
"US National","Season onset","week","Bin","3","4",0.00892005322577952
"US National","Season onset","week","Bin","4","5",0.00687914116159559
"US National","Season onset","week","Bin","5","6",0.00868923397981952
"US National","Season onset","week","Bin","6","7",0.00661527386935997
"US National","Season onset","week","Bin","7","8",0.00275149142455204
"US National","Season onset","week","Bin","8","9",0.00235602010898878
"US National","Season onset","week","Bin","9","10",0.00200622004104563
"US National","Season onset","week","Bin","10","11",0.00110408330726545
"US National","Season onset","week","Bin","11","12",0.00100930923105795
"US National","Season onset","week","Bin","12","13",0.00343240355079511
"US National","Season onset","week","Bin","13","14",0.00101964770528045
"US National","Season onset","week","Bin","14","15",0.000991579981811228
"US National","Season onset","week","Bin","15","16",0.00100579610837455
"US National","Season onset","week","Bin","16","17",0.000990837817080348
"US National","Season onset","week","Bin","17","18",0.000991667959856011
"US National","Season onset","week","Bin","18","19",0.000989801803568643
"US National","Season onset","week","Bin","19","20",0.000989042421720667
"US National","Season onset","week","Bin","20","21",0.000987731703770884
"US National","Season onset","week","Bin","none","none",0.0157121586550995
"US National","Season peak week","week","Bin","40","41",0.00224596997721779
"US National","Season peak week","week","Bin","41","42",0.00214377232543212
"US National","Season peak week","week","Bin","42","43",0.00436064479358321
"US National","Season peak week","week","Bin","43","44",0.00561894341581198
"US National","Season peak week","week","Bin","44","45",0.002966124777032
"US National","Season peak week","week","Bin","45","46",0.00508577037412749
"US National","Season peak week","week","Bin","46","47",0.00473235623716838
"US National","Season peak week","week","Bin","47","48",0.0145063895675223
"US National","Season peak week","week","Bin","48","49",0.0178429533377313
"US National","Season peak week","week","Bin","49","50",0.0220666143713726
"US National","Season peak week","week","Bin","50","51",0.0363403766420186
"US National","Season peak week","week","Bin","51","52",0.0851688679036635
"US National","Season peak week","week","Bin","52","53",0.158900107594265
"US National","Season peak week","week","Bin","1","2",0.0745274429557628
"US National","Season peak week","week","Bin","2","3",0.0452497942811773
"US National","Season peak week","week","Bin","3","4",0.0425360877300566
"US National","Season peak week","week","Bin","4","5",0.0537907182067271
"US National","Season peak week","week","Bin","5","6",0.0737254414139145
"US National","Season peak week","week","Bin","6","7",0.124483974676324
"US National","Season peak week","week","Bin","7","8",0.090421756733034
"US National","Season peak week","week","Bin","8","9",0.0471066084104863
"US National","Season peak week","week","Bin","9","10",0.0185556668614159
"US National","Season peak week","week","Bin","10","11",0.0160990347870279
"US National","Season peak week","week","Bin","11","12",0.0141586304508246
"US National","Season peak week","week","Bin","12","13",0.00876204155557461
"US National","Season peak week","week","Bin","13","14",0.00624831797121527
"US National","Season peak week","week","Bin","14","15",0.00541438301180121
"US National","Season peak week","week","Bin","15","16",0.00488435577233182
"US National","Season peak week","week","Bin","16","17",0.00368310311928306
"US National","Season peak week","week","Bin","17","18",0.00228830636476094
"US National","Season peak week","week","Bin","18","19",0.00211231475705373
"US National","Season peak week","week","Bin","19","20",0.0019944194214492
"US National","Season peak week","week","Bin","20","21",0.00197871020283296
"US National","Season peak percentage","percent","Bin","0","0.100000",0.000792557568049797
"US National","Season peak percentage","percent","Bin","0.100000","0.200000",0.000827101521604298
"US National","Season peak percentage","percent","Bin","0.200000","0.300000",0.000834268727742985
"US National","Season peak percentage","percent","Bin","0.300000","0.400000",0.000840172544491686
"US National","Season peak percentage","percent","Bin","0.400000","0.500000",0.000849218466668349
"US National","Season peak percentage","percent","Bin","0.500000","0.600000",0.000859860134638592
"US National","Season peak percentage","percent","Bin","0.600000","0.700000",0.000871682987197601
"US National","Season peak percentage","percent","Bin","0.700000","0.800000",0.000884775003697654
"US National","Season peak percentage","percent","Bin","0.800000","0.900000",0.000900361804835785
"US National","Season peak percentage","percent","Bin","0.900000","1",0.000920706605103895
"US National","Season peak percentage","percent","Bin","1","1.100000",0.000944391875675044
"US National","Season peak percentage","percent","Bin","1.100000","1.200000",0.000972390937533968
"US National","Season peak percentage","percent","Bin","1.200000","1.300000",0.00100773864778682
"US National","Season peak percentage","percent","Bin","1.300000","1.400000",0.00111750486646731
"US National","Season peak percentage","percent","Bin","1.400000","1.500000",0.00117555734606764
"US National","Season peak percentage","percent","Bin","1.500000","1.600000",0.00124393321025189
"US National","Season peak percentage","percent","Bin","1.600000","1.700000",0.00131438051040968
"US National","Season peak percentage","percent","Bin","1.700000","1.800000",0.00139622144498603
"US National","Season peak percentage","percent","Bin","1.800000","1.900000",0.00148440741435611
"US National","Season peak percentage","percent","Bin","1.900000","2",0.00159195775233812
"US National","Season peak percentage","percent","Bin","2","2.100000",0.00186623182462858
"US National","Season peak percentage","percent","Bin","2.100000","2.200000",0.00233793458783411
"US National","Season peak percentage","percent","Bin","2.200000","2.300000",0.0025148158293618
"US National","Season peak percentage","percent","Bin","2.300000","2.400000",0.00282370898075145
"US National","Season peak percentage","percent","Bin","2.400000","2.500000",0.00349837331770979
"US National","Season peak percentage","percent","Bin","2.500000","2.600000",0.00932999302574606
"US National","Season peak percentage","percent","Bin","2.600000","2.700000",0.0132342177976774
"US National","Season peak percentage","percent","Bin","2.700000","2.800000",0.0106308861889868
"US National","Season peak percentage","percent","Bin","2.800000","2.900000",0.00737880331152572
"US National","Season peak percentage","percent","Bin","2.900000","3",0.00636240661106977
"US National","Season peak percentage","percent","Bin","3","3.100000",0.00678661472405321
"US National","Season peak percentage","percent","Bin","3.100000","3.200000",0.00729731544382156
"US National","Season peak percentage","percent","Bin","3.200000","3.300000",0.00766266441159216
"US National","Season peak percentage","percent","Bin","3.300000","3.400000",0.00850101740468253
"US National","Season peak percentage","percent","Bin","3.400000","3.500000",0.009147014169096
"US National","Season peak percentage","percent","Bin","3.500000","3.600000",0.00912330821804252
"US National","Season peak percentage","percent","Bin","3.600000","3.700000",0.00956863379623877
"US National","Season peak percentage","percent","Bin","3.700000","3.800000",0.0103423528855204
"US National","Season peak percentage","percent","Bin","3.800000","3.900000",0.0106444043399398
"US National","Season peak percentage","percent","Bin","3.900000","4",0.012218503615
"US National","Season peak percentage","percent","Bin","4","4.100000",0.0135977909680585
"US National","Season peak percentage","percent","Bin","4.100000","4.200000",0.0152779170017654
"US National","Season peak percentage","percent","Bin","4.200000","4.300000",0.0170761165237162
"US National","Season peak percentage","percent","Bin","4.300000","4.400000",0.0189776947762719
"US National","Season peak percentage","percent","Bin","4.400000","4.500000",0.0203061989213152
"US National","Season peak percentage","percent","Bin","4.500000","4.600000",0.0203942090534739
"US National","Season peak percentage","percent","Bin","4.600000","4.700000",0.0205396197584521
"US National","Season peak percentage","percent","Bin","4.700000","4.800000",0.0208475607594386
"US National","Season peak percentage","percent","Bin","4.800000","4.900000",0.0226020248839901
"US National","Season peak percentage","percent","Bin","4.900000","5",0.0253862354429048
"US National","Season peak percentage","percent","Bin","5","5.100000",0.0291813877553414
"US National","Season peak percentage","percent","Bin","5.100000","5.200000",0.0299915310840916
"US National","Season peak percentage","percent","Bin","5.200000","5.300000",0.0280765484139242
