Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season onset,Point,week,NA,NA,49
US National,Season onset,Bin,week,40,41,0.00284665928407
US National,Season onset,Bin,week,41,42,0.00455937979873
US National,Season onset,Bin,week,42,43,0.00788501433817
US National,Season onset,Bin,week,43,44,0.0142020112159
US National,Season onset,Bin,week,44,45,0.0256599163706
US National,Season onset,Bin,week,45,46,0.0448360606287
US National,Season onset,Bin,week,46,47,0.0730579595009
US National,Season onset,Bin,week,47,48,0.107108422464
US National,Season onset,Bin,week,48,49,0.13683077509
US National,Season onset,Bin,week,49,50,0.148882272859
US National,Season onset,Bin,week,50,51,0.13683077509
US National,Season onset,Bin,week,51,52,0.107108422464
US National,Season onset,Bin,week,52,53,0.0730579595009
US National,Season onset,Bin,week,1,2,0.0448360606287
US National,Season onset,Bin,week,2,3,0.0256599163706
US National,Season onset,Bin,week,3,4,0.0142020112159
US National,Season onset,Bin,week,4,5,0.00788501433817
US National,Season onset,Bin,week,5,6,0.00455937979873
US National,Season onset,Bin,week,6,7,0.00284665928407
US National,Season onset,Bin,week,7,8,0.00196937846189
US National,Season onset,Bin,week,8,9,0.0015175112406
US National,Season onset,Bin,week,9,10,0.00128180750981
US National,Season onset,Bin,week,10,11,0.00115675980666
US National,Season onset,Bin,week,11,12,0.00108912109276
US National,Season onset,Bin,week,12,13,0.0010517757386
US National,Season onset,Bin,week,13,14,0.00103072093797
US National,Season onset,Bin,week,14,15,0.00101860217053
US National,Season onset,Bin,week,15,16,0.00101148459269
US National,Season onset,Bin,week,16,17,0.00100722214889
US National,Season onset,Bin,week,17,18,0.0010046215371
US National,Season onset,Bin,week,18,19,0.00100300644245
US National,Season onset,Bin,week,19,20,0.00100198635933
US National,Season onset,Bin,week,20,21,0.00100133171853
US National,Season onset,Bin,week,none,none,0.001
US National,Season peak week,Point,week,NA,NA,5
US National,Season peak week,Bin,week,40,41,0.00107957158279
US National,Season peak week,Bin,week,41,42,0.00110956694456
US National,Season peak week,Bin,week,42,43,0.00115994256253
US National,Season peak week,Bin,week,43,44,0.00124588122194
US National,Season peak week,Bin,week,44,45,0.00139469959132
US National,Season peak week,Bin,week,45,46,0.00165593455285
US National,Season peak week,Bin,week,46,47,0.00211970799507
US National,Season peak week,Bin,week,47,48,0.00294935075329
US National,Season peak week,Bin,week,48,49,0.0044366202331
US National,Season peak week,Bin,week,49,50,0.0070869425883
US National,Season peak week,Bin,week,50,51,0.0117281447553
US National,Season peak week,Bin,week,51,52,0.0195885000388
US National,Season peak week,Bin,week,52,53,0.0321852756558
US National,Season peak week,Bin,week,1,2,0.0507338665325
US National,Season peak week,Bin,week,2,3,0.0748429678134
US National,Season peak week,Bin,week,3,4,0.100913349848
US National,Season peak week,Bin,week,4,5,0.121867427887
US National,Season peak week,Bin,week,5,6,0.129993637415
US National,Season peak week,Bin,week,6,7,0.121867427887
US National,Season peak week,Bin,week,7,8,0.100913349848
US National,Season peak week,Bin,week,8,9,0.0748429678134
US National,Season peak week,Bin,week,9,10,0.0507338665325
US National,Season peak week,Bin,week,10,11,0.0321852756558
US National,Season peak week,Bin,week,11,12,0.0195885000388
US National,Season peak week,Bin,week,12,13,0.0117281447553
US National,Season peak week,Bin,week,13,14,0.0070869425883
US National,Season peak week,Bin,week,14,15,0.0044366202331
US National,Season peak week,Bin,week,15,16,0.00294935075329
US National,Season peak week,Bin,week,16,17,0.00211970799507
US National,Season peak week,Bin,week,17,18,0.00165593455285
US National,Season peak week,Bin,week,18,19,0.00139469959132
US National,Season peak week,Bin,week,19,20,0.00124588122194
US National,Season peak week,Bin,week,20,21,0.00115994256253
US National,Season peak percentage,Point,percent,NA,NA,3.787425
US National,Season peak percentage,Bin,percent,0,0.1,0.00104207404783
US National,Season peak percentage,Bin,percent,0.1,0.2,0.00105156538446
US National,Season peak percentage,Bin,percent,0.2,0.3,0.0010633721816
US National,Season peak percentage,Bin,percent,0.3,0.4,0.0010780963884
US National,Season peak percentage,Bin,percent,0.4,0.5,0.00109650404527
US National,Season peak percentage,Bin,percent,0.5,0.6,0.00111957126364
US National,Season peak percentage,Bin,percent,0.6,0.7,0.0011485430766
US National,Season peak percentage,Bin,percent,0.7,0.8,0.00118500858413
US National,Season peak percentage,Bin,percent,0.8,0.9,0.00123099658267
US National,Season peak percentage,Bin,percent,0.9,1,0.00128909671044
US National,Season peak percentage,Bin,percent,1,1.1,0.00136261199483
US National,Season peak percentage,Bin,percent,1.1,1.2,0.00145574943541
US National,Season peak percentage,Bin,percent,1.2,1.3,0.0015738556828
US National,Season peak percentage,Bin,percent,1.3,1.4,0.00172370463068
US National,Season peak percentage,Bin,percent,1.4,1.5,0.00191384228112
US National,Season peak percentage,Bin,percent,1.5,1.6,0.00215499077131
US National,Season peak percentage,Bin,percent,1.6,1.7,0.00246050683632
US National,Season peak percentage,Bin,percent,1.7,1.8,0.00284687875221
US National,Season peak percentage,Bin,percent,1.8,1.9,0.00333422817522
US National,Season peak percentage,Bin,percent,1.9,2,0.00394675739545
US National,Season peak percentage,Bin,percent,2,2.1,0.00471304690024
US National,Season peak percentage,Bin,percent,2.1,2.2,0.0056660626823
US National,Season peak percentage,Bin,percent,2.2,2.3,0.00684268018389
US National,Season peak percentage,Bin,percent,2.3,2.4,0.00828247985347
US National,Season peak percentage,Bin,percent,2.4,2.5,0.010025533089
US National,Season peak percentage,Bin,percent,2.5,2.6,0.0121089011681
US National,Season peak percentage,Bin,percent,2.6,2.7,0.0145616468081
US National,Season peak percentage,Bin,percent,2.7,2.8,0.0173983452536
US National,Season peak percentage,Bin,percent,2.8,2.9,0.0206114076123
US National,Season peak percentage,Bin,percent,2.9,3,0.0241629922676
US National,Season peak percentage,Bin,percent,3,3.1,0.0279778234815
US National,Season peak percentage,Bin,percent,3.1,3.2,0.0319387260038
US National,Season peak percentage,Bin,percent,3.2,3.3,0.035886913182
US National,Season peak percentage,Bin,percent,3.3,3.4,0.039628799154
US National,Season peak percentage,Bin,percent,3.4,3.5,0.0429501786136
US National,Season peak percentage,Bin,percent,3.5,3.6,0.0456370595395
US National,Season peak percentage,Bin,percent,3.6,3.7,0.0475005572411
US National,Season peak percentage,Bin,percent,3.7,3.8,0.0484016334866
US National,Season peak percentage,Bin,percent,3.8,3.9,0.0482707439141
US National,Season peak percentage,Bin,percent,3.9,4,0.0471180832277
US National,Season peak percentage,Bin,percent,4,4.1,0.0450320665947
US National,Season peak percentage,Bin,percent,4.1,4.2,0.0421664018297
US National,Season peak percentage,Bin,percent,4.2,4.3,0.0387187062354
US National,Season peak percentage,Bin,percent,4.3,4.4,0.0349052711156
US National,Season peak percentage,Bin,percent,4.4,4.5,0.0309368453878
US National,Season peak percentage,Bin,percent,4.5,4.6,0.0269993066232
US National,Season peak percentage,Bin,percent,4.6,4.7,0.0232413371028
US National,Season peak percentage,Bin,percent,4.7,4.8,0.019769380196
US National,Season peak percentage,Bin,percent,4.8,4.9,0.0166487354313
US National,Season peak percentage,Bin,percent,4.9,5,0.0139088965056
US National,Season peak percentage,Bin,percent,5,5.1,0.011551114528
US National,Season peak percentage,Bin,percent,5.1,5.2,0.00955648542936
US National,Season peak percentage,Bin,percent,5.2,5.3,0.00789338068151
US National,Season peak percentage,Bin,percent,5.3,5.4,0.00652357296218
US National,Season peak percentage,Bin,percent,5.4,5.5,0.00540683971238
US National,Season peak percentage,Bin,percent,5.5,5.6,0.00450411702954
US National,Season peak percentage,Bin,percent,5.6,5.7,0.00377943257275
US National,Season peak percentage,Bin,percent,5.7,5.8,0.00320090130365
US National,Season peak percentage,Bin,percent,5.8,5.9,0.00274105882947
US National,Season peak percentage,Bin,percent,5.9,6,0.00237676505367
US National,Season peak percentage,Bin,percent,6,6.1,0.00208885767657
US National,Season peak percentage,Bin,percent,6.1,6.2,0.00186168383559
US National,Season peak percentage,Bin,percent,6.2,6.3,0.00168259507421
US National,Season peak percentage,Bin,percent,6.3,6.4,0.00154145773559
US National,Season peak percentage,Bin,percent,6.4,6.5,0.00143020722482
US National,Season peak percentage,Bin,percent,6.5,6.6,0.00134245874284
