"location","target","unit","type","bin_start_incl","bin_end_notincl","value"
"US National","Season onset","week","Bin","40","41",0.000259610584123814
"US National","Season onset","week","Bin","41","42",0.000259610584123814
"US National","Season onset","week","Bin","42","43",0.000259610584123814
"US National","Season onset","week","Bin","43","44",0.000259610584123814
"US National","Season onset","week","Bin","44","45",0.000259610584123814
"US National","Season onset","week","Bin","45","46",0.000259610584123814
"US National","Season onset","week","Bin","46","47",0.0589116325511732
"US National","Season onset","week","Bin","47","48",0.000259610584123814
"US National","Season onset","week","Bin","48","49",0.000259610584123814
"US National","Season onset","week","Bin","49","50",0.149775336994508
"US National","Season onset","week","Bin","50","51",0.0389415876185721
"US National","Season onset","week","Bin","51","52",0.339490763854219
"US National","Season onset","week","Bin","52","53",0.149775336994508
"US National","Season onset","week","Bin","1","2",0.000259610584123814
"US National","Season onset","week","Bin","2","3",0.109835247129306
"US National","Season onset","week","Bin","3","4",0.000259610584123814
"US National","Season onset","week","Bin","4","5",0.000259610584123814
"US National","Season onset","week","Bin","5","6",0.0529206190713929
"US National","Season onset","week","Bin","6","7",0.0469296055916126
"US National","Season onset","week","Bin","7","8",0.000259610584123814
"US National","Season onset","week","Bin","8","9",0.000259610584123814
"US National","Season onset","week","Bin","9","10",0.000259610584123814
"US National","Season onset","week","Bin","10","11",0.000259610584123814
"US National","Season onset","week","Bin","11","12",0.000259610584123814
"US National","Season onset","week","Bin","12","13",0.0469296055916126
"US National","Season onset","week","Bin","13","14",0.000259610584123814
"US National","Season onset","week","Bin","14","15",0.000259610584123814
"US National","Season onset","week","Bin","15","16",0.000259610584123814
"US National","Season onset","week","Bin","16","17",0.000259610584123814
"US National","Season onset","week","Bin","17","18",0.000259610584123814
"US National","Season onset","week","Bin","18","19",0.000259610584123814
"US National","Season onset","week","Bin","19","20",0.000259610584123814
"US National","Season onset","week","Bin","20","21",0.000259610584123814
"US National","Season onset","week","Bin","none","none",0.000259610584123814
"US National","Season peak week","week","Bin","40","41",5.12090352820212e-05
"US National","Season peak week","week","Bin","41","42",5.12090352820212e-05
"US National","Season peak week","week","Bin","42","43",0.0220901720824405
"US National","Season peak week","week","Bin","43","44",0.0220901720824405
"US National","Season peak week","week","Bin","44","45",5.12090352820212e-05
"US National","Season peak week","week","Bin","45","46",5.12090352820212e-05
"US National","Season peak week","week","Bin","46","47",5.12090352820212e-05
"US National","Season peak week","week","Bin","47","48",5.12090352820212e-05
"US National","Season peak week","week","Bin","48","49",5.12090352820212e-05
"US National","Season peak week","week","Bin","49","50",5.12090352820212e-05
"US National","Season peak week","week","Bin","50","51",0.0210860733514205
"US National","Season peak week","week","Bin","51","52",0.0481967390889611
"US National","Season peak week","week","Bin","52","53",0.140573822342803
"US National","Season peak week","week","Bin","1","2",5.12090352820212e-05
"US National","Season peak week","week","Bin","2","3",0.0210860733514205
"US National","Season peak week","week","Bin","3","4",5.12090352820212e-05
"US National","Season peak week","week","Bin","4","5",0.0210860733514205
"US National","Season peak week","week","Bin","5","6",0.0210860733514205
"US National","Season peak week","week","Bin","6","7",0.110450860412203
"US National","Season peak week","week","Bin","7","8",0.120491847722403
"US National","Season peak week","week","Bin","8","9",0.180737771583604
"US National","Season peak week","week","Bin","9","10",0.110450860412203
"US National","Season peak week","week","Bin","10","11",0.0722951086334417
"US National","Season peak week","week","Bin","11","12",0.0632582200542615
"US National","Season peak week","week","Bin","12","13",0.0240983695444806
"US National","Season peak week","week","Bin","13","14",5.12090352820212e-05
"US National","Season peak week","week","Bin","14","15",5.12090352820212e-05
"US National","Season peak week","week","Bin","15","16",5.12090352820212e-05
"US National","Season peak week","week","Bin","16","17",5.12090352820212e-05
"US National","Season peak week","week","Bin","17","18",5.12090352820212e-05
"US National","Season peak week","week","Bin","18","19",5.12090352820212e-05
"US National","Season peak week","week","Bin","19","20",5.12090352820212e-05
"US National","Season peak week","week","Bin","20","21",5.12090352820212e-05
"US National","Season peak percentage","percent","Bin","0","0.1",8.79141957449529e-05
"US National","Season peak percentage","percent","Bin","0.1","0.2",8.79141957449529e-05
"US National","Season peak percentage","percent","Bin","0.2","0.3",8.79141957449529e-05
"US National","Season peak percentage","percent","Bin","0.3","0.4",8.79141957449529e-05
"US National","Season peak percentage","percent","Bin","0.4","0.5",8.79141957449529e-05
"US National","Season peak percentage","percent","Bin","0.5","0.6",8.79141957449529e-05
"US National","Season peak percentage","percent","Bin","0.6","0.7",8.79141957449529e-05
"US National","Season peak percentage","percent","Bin","0.7","0.8",8.79141957449529e-05
"US National","Season peak percentage","percent","Bin","0.8","0.9",8.79141957449529e-05
"US National","Season peak percentage","percent","Bin","0.9","1",8.79141957449529e-05
"US National","Season peak percentage","percent","Bin","1","1.1",8.79141957449529e-05
"US National","Season peak percentage","percent","Bin","1.1","1.2",8.79141957449529e-05
"US National","Season peak percentage","percent","Bin","1.2","1.3",8.79141957449529e-05
"US National","Season peak percentage","percent","Bin","1.3","1.4",8.79141957449529e-05
"US National","Season peak percentage","percent","Bin","1.4","1.5",8.79141957449529e-05
"US National","Season peak percentage","percent","Bin","1.5","1.6",8.79141957449529e-05
"US National","Season peak percentage","percent","Bin","1.6","1.7",8.79141957449529e-05
"US National","Season peak percentage","percent","Bin","1.7","1.8",8.79141957449529e-05
"US National","Season peak percentage","percent","Bin","1.8","1.9",8.79141957449529e-05
"US National","Season peak percentage","percent","Bin","1.9","2",8.79141957449529e-05
"US National","Season peak percentage","percent","Bin","2","2.1",0.0219785489362382
"US National","Season peak percentage","percent","Bin","2.1","2.2",0.0449561228241237
"US National","Season peak percentage","percent","Bin","2.2","2.3",0.030969773501063
"US National","Season peak percentage","percent","Bin","2.3","2.4",0.0249756237911798
